date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content
2026-05-28 22:56,8d 21h,james330,https://support.mozilla.org/en-US/user/james330/,152.0b2,Windows 11,1584315,https://support.mozilla.org/questions/1584315,Deletion of an email in the middle of the message list pane also caused the next selected emai to be the one at the top of the list.,"When I delete a message from the message list (not the first one), the next email selected is the first one in the list. This is a change in behavior - it used to the the one following the position of the deleted the email would be selected. "
2026-05-29 03:55,8d 16h,175k.wong,https://support.mozilla.org/en-US/user/175k.wong/,151.0.1 (64-bit),Windows 11,1584365,https://support.mozilla.org/questions/1584365,"While composing,  unable to see what I am type on the right when over the current window","When I compose a next message, anything I type exist the current window size (on the right) were disappear, until I press CTRL- to zoom out the scene. But when the same issue happened when I kept on typing. I.E. the content I was typing did not move to the next line. So that I could see what I was typing. (example: the top line of this message, if my window is too big, I can only see upto 'the cur"", then ""rent window..."" is out of the picture. I should move ""current window.."" to the next line). This is very frustrating when typing a long email. The only option I am using is the manually pressing 'Enter' for the new line. "
2026-05-29 05:09,8d 14h,eronne531,https://support.mozilla.org/en-US/user/eronne531/,I can't get past,Windows 10,1584374,https://support.mozilla.org/questions/1584374,accidentally sorted all mail - 9000 emails. hung the program and I can't get it to stop.,"Thunderbird is hung up sorting 9000 emails. I downloaded and upgraded program, turned off my computer. I can't get it to stop sorting. Its been hours. "
2026-05-29 06:17,8d 13h,quantumnanotechextinction,https://support.mozilla.org/en-US/user/quantumnanotechextinction/,140.11.0esr,Windows 10/11,1584394,https://support.mozilla.org/questions/1584394,Yahoo error: The current operation on 'Inbox' did not succeed. The mail server for account (myaccount)@yahoo.com responded: p.,"I can see and check mail fine, I can send mail fine, and I've tried repairing the inbox folder. I'm using OAuth. What is the meaning of this error? I get it every time I start  Thunderbird. "
2026-05-29 19:34,8d 0h,meetup,https://support.mozilla.org/en-US/user/meetup/,151.0.1 (64-bits),Windows 11,1584491,https://support.mozilla.org/questions/1584491,tips for better calendar in Thunderbird,"Tips for improving the calendar function of Thunderbird I use Thunderbird 151.0.1 (64-bits) on Windows 11. 1) In a weekly overview, I do NOT see a date for each day. I would    really like that. Then I wouldn't have to count and calculate.  The best place would be just next to the day so e.g. ""saturday 12-5""   p.s. keep in mind that according to the country there are different form  in Europe 12-5 means the 12th of may, i understood in America it is different.   or 12 + the first 3 letters of the month would also be fine ""zaterdag 12 mei""  2) It is said that the travel time that I enter in my iPhone,    for an appointment is also saved in iCloud.   Unfortunately, I cannot see or create this in the Thunderbird    calendar.   It would be nice if this were possible in a future version of    Thunderbird. "
2026-05-30 02:00,7d 17h,bufordoftexas,https://support.mozilla.org/en-US/user/bufordoftexas/,151.0.1 (64-bit),Windows 11,1584561,https://support.mozilla.org/questions/1584561,Unable to remove email account after following all steps.,First I have went through and followed all listed steps to remove an account.  Second I am not an idiot. Third I am trying to remove the pop up for a password of an email account no longer monitored. I have removed it properly and cleared calendar settings. The is no user for this email account in my profiles  It is a gmail account.    I am unable to decipher the JSON file. Al I want to do is remove this from happening. 
2026-05-31 00:10,6d 19h,Robert_J_Kelly,https://support.mozilla.org/en-US/user/Robert_J_Kelly/,the latest,Windows 10/11 both,1584729,https://support.mozilla.org/questions/1584729,There are no reminders for modified events. Can I reset the event to get the reminders back?,"When I extend or modify calendar events there are no reminders given. Often, I will extend an event as I get more appointments. Or modify these events to change the day or hour. These events will never give reminders. Can I reset the reminders for these events? Jerry "
2026-06-01 01:12,5d 18h,terryl1991,https://support.mozilla.org/en-US/user/terryl1991/,151.0.1,Mac OS Monterey 12.7.6,1584884,https://support.mozilla.org/questions/1584884,Help with Thunderbird Intsall on MacBook Air 2017,"Hello, I need help with getting Thunderbird email installed on my MacBook Air 2017 macOS Monterey.   I have successfully installed the app on my desktop but, each time I try to finish the set up, I get an ""Authentication Error"" with ""Unable to log into the server"" on the Welcome to Thunderbird initial Pop Up screen. I think it might be with the Yahoo server but, I do not know. Could someone help walk me through the set up?   Please let me know as soon as you have a few minutes or, direct me to the appropriate support department. Thank You, TL Shaffer "
2026-06-01 01:26,5d 18h,shen13922182533,https://support.mozilla.org/en-US/user/shen13922182533/,unable to open,Mac OS x 10_15_7.7,1584886,https://support.mozilla.org/questions/1584886,For the past 3 days whenever I try to log into thunderbird it won't open and I have a spinning ball,My thunderbird download program on my apple Mac won't open.  When I click on the app the page opens but I can't access it as there is just a spinning coloured ball.  This has been happening off and on for the last month but now for the past 3 days it is constant.  I can't open the thunderbird help option 
2026-06-01 15:16,5d 4h,tomzhixingw,https://support.mozilla.org/en-US/user/tomzhixingw/,149.0.1,Linux,1584958,https://support.mozilla.org/questions/1584958,Cannot connect to Exchange (microsoft) account.,"I'm using thunderbird 149.0.1. I'm trying to add a microsoft exchange account (@outlook.com). Using the account hub, after I entered the full name and email address and did the two-factor authorization, I'm stuck on the second screen (see attached). According to the instruction , I should not enter my account password in the first dialog box. However this is not possible since the password field is required. If I enter my account password in the password field, and leave the ""Your login"" part blank (or fill it with my email address), the window would complain ""Exchange auth error"" after I clicked continue. If I put a random string in the ""Your login"" field, clicking continue would lead me to a microsoft signin dialog, and if I sign in with my credential and password, the same ""Exchange auth error"" would still appear after I finished all the steps in the microsoft popup. "
2026-06-01 18:52,5d 1h,licitacao4,https://support.mozilla.org/en-US/user/licitacao4/,140.11.1esr (64 bi,Windows 10/11,1584982,https://support.mozilla.org/questions/1584982,Estou recebendo mensagens de não entrega,"Acredito que meu e-mail esteja sendo alvo de vírus, não sei como desativar esses envios de e-mails. Acho que cliquei em algum e-mail que chegou e acabei dando abertura para que o meu e-mail começasse a enviar esses mesmos e-mails que recebi em determinado momento. "
2026-06-01 23:59,4d 20h,peter.b.abegglen,https://support.mozilla.org/en-US/user/peter.b.abegglen/,151.0.1 (64-Bit),Windows 11,1585036,https://support.mozilla.org/questions/1585036,"There are TWO folders ""Spam"" instead of one. I can't eliminate the second one.","Folder one: Spam ....  this is the new one, automatically installed through a thunderbird program . Mails by filter marked as spam now get sent to THIS Folder.  ____________________________________________________________________________________ Folder two: Spam ....  this was up to now the correct existing one. ('Spam gemeldet' means: Spam mails sent to the government anti-spam authority.) So: this folder nr. 2 should be eliminated, as the folder nr. 1 seams to be the normal working one. Thank you very much for your help! Peter "
2026-06-02 02:17,4d 17h,whitchenault100,https://support.mozilla.org/en-US/user/whitchenault100/,140.11.0esr,Linux,1585066,https://support.mozilla.org/questions/1585066,TB connects to Yahoo Plus just fine.  Folders display but no emails display??,TB connects to Yahoo Plus just fine.  Folders display but no emails display??  I fixed this once a while back by deleting config files in TB and re-adding Yahoo.  It has happened again??  Forgot which files I wiped (in Linux Mint).  Anyway to avoid doing this continually and what's the fix? 
2026-06-02 02:36,4d 17h,ALLEN12,https://support.mozilla.org/en-US/user/ALLEN12/,140.10.0esr,Windows 10,1585072,https://support.mozilla.org/questions/1585072,SEARCH MODE FAILS,"SEARCH MODE IS NOT WORKING IN MAIN OR SUB FOLDERS. AS A TEST, I SEARCHED FOR A WORD THAT I KNEW WERE IN THOSE FOLDER[S] AND IT COULD NOT FIND. IT SHOULD NOT BE THAT HARD TO DO; THIS ISSUE HAS BEEN DOGGING ME FOR YEARS AND I JUST MOVED ON WITH NO ANSWER. PLEASE HELP. "
2026-06-02 06:01,4d 13h,buddavis,https://support.mozilla.org/en-US/user/buddavis/,151.0.1 (aarch64),Tahoe 26.5,1585107,https://support.mozilla.org/questions/1585107,Cannot use thunderbird to access my mac.com emails,Want to install a new account for my mac.com email. 
2026-06-02 06:16,4d 13h,exspfx,https://support.mozilla.org/en-US/user/exspfx/,151.0.1,Windows 11 Pro,1585108,https://support.mozilla.org/questions/1585108,Thunderbird not responding while trying to connect to gmail account,Running windows 11 Pro and in the last microsoft update my thunderbird email is not responding at all. It is trying to connect to imap.gmail.com.  How can i turn off auto account checking on startup so i can access my email settings to try and fix this? I tried running it in safe mode and i get not responding there too! Can i access a profile folder and turn off auto email checking somehow? 
2026-06-02 07:58,4d 12h,colinjanice,https://support.mozilla.org/en-US/user/colinjanice/,no version install,Windows 10,1585119,https://support.mozilla.org/questions/1585119,with thunderbird do I lose outlook,"I need to save all my emails in outlook on my harddrive so that I can change from Imap to POP.  Reason being is that optusmail has taken over some of my folders in Outlook and transferred them into optusmail without my permission.  All my existing emails in outlook are now deemed to be part of optusmail, so the mailbox is always nearly full.  I need to retain my existing email address.  I have been advised to make the Imap/POP changeover to restore my control of my emails in Outlook.  Will installing Thunderbird allow me to avoid all these other actions to achieve email control ? "
2026-06-02 10:49,4d 9h,maria.bellard,https://support.mozilla.org/en-US/user/maria.bellard/,150.0.1,Windows 10/11,1585136,https://support.mozilla.org/questions/1585136,"my thunderbird has been stalling and ""not responding"" for two weeks now","Hi, For at least two weeks, Thunderbird has been stalling, not responding, and crashing (but not the type that sends a crash report). Every time it begins downloading messages, it stalls. I compacted folders, checked what your forums recommend, and still nothing. I have Thunderbird on a Win10 XPS laptop and a Win11 Dell desktop, new and full of specs. Uninstalled it and reinstalled it. Same. There has to be a bug in the new version, my guess, since it was working perfectly until the latest update. See images from my Win10 laptop right now. Please advice!!! I am at wits' end since I need Thunderbird to do my emailing!!! Or else I will have to find another email handler. Maria Elena [edited email from public] @csun.edu "
2026-06-02 18:54,4d 1h,stephenatkins7215,https://support.mozilla.org/en-US/user/stephenatkins7215/,151.0.1 (64-bit),Windows 11,1585179,https://support.mozilla.org/questions/1585179,"""Sending Message"" progress box never closes","I'm trying to set up Thunderbird to send messages via Google Mail. When I send a message, it reaches Google (it's in the Google ""Sent"" folder), and is successfully forwarded on to the recipient.   However, the Thunderbird ""Sending Message"" progress box never closes and only disappears when I press cancel.   It is, I assume, waiting for an acknowledgement from Google that never comes.   But how do I fix this?   The messages are being sent but I have no way of knowing without logging on to GMail to see if it's in the sent folder. "
2026-06-02 18:57,4d 1h,hockeycat,https://support.mozilla.org/en-US/user/hockeycat/,140.11.1 esr,Windows 11,1585180,https://support.mozilla.org/questions/1585180,Thunderbird will not retrieve messages for one of my email accounts.,"Thunderbird has been acting weird. For a week or so, it has sometimes been downloading only one message at a time when I hit ""Get Messages."" I have to keep clicking ""Get Messages"" over and over to download my email. Now, however, it won't retrieve any messages at all from that account. It goes through the motions, and says that there are no messages to retrieve, but there are. I have tried restarting, both Thunderbird and my computer, several times. I have tried compacting the inbox. I briefly got it working again after restarting, but it's back to not working and restarting does nothing. The online information tells me to delete my account and then add it again, but it also seems to indicate that if I do that I'll lose the email that is currently stored under that account. That's not an option! I am able to send messages, and Thunderbird retrieves messages from my other email account just fine. "
2026-06-02 19:42,4d 0h,hc7cmwwzdz,https://support.mozilla.org/en-US/user/hc7cmwwzdz/,151.0.1,,1585187,https://support.mozilla.org/questions/1585187,Can't send email anymore,"Hello,  So i downloaded TB it worked just fine until now. I can't send email anymore but i can receive them. When i try to send one, it says that there's an error with the server, it cab't connect anymore to the SMTP server. I tried to change the SMTP mail, to delete my account and reconnect. But nothing helps. What can I do? It's the only way for me to connect to my iCloud mail for now. "
2026-06-02 20:54,3d 23h,marianne30,https://support.mozilla.org/en-US/user/marianne30/,140.11.0esr,Linux,1585201,https://support.mozilla.org/questions/1585201,unable to delete,"In my Thunderbird I have some folders with names printed italic starting with ""INBOX"". The folders are empty, so it's easy to delete them. After deleting I don't see the folders anymore. But after shutting down Thunderbird and starting Thunderbird again, the folders are back... How do I delete the folders to not see them anymore? Best regards, Marianne "
2026-06-02 21:43,3d 22h,abbateandy,https://support.mozilla.org/en-US/user/abbateandy/,151.0.1,Windows 11,1585210,https://support.mozilla.org/questions/1585210,How do I allow Mozilla Thunderbird to access my google account,"A page appears when I open Thunderbird asking for permission to allow Mozilla Thunderbird to access my google account.  It asks for me to click on ""allow"" but nothing happens and the page keeps appearing. "
2026-06-02 21:55,3d 22h,hclase,https://support.mozilla.org/en-US/user/hclase/,148.0.1 to 151.0.1,PCLinux OS,1585213,https://support.mozilla.org/questions/1585213,Thunderbird profile transfer problem,"I am setting up a new installation of KDE6 on PClinuxOS and have hit a problem with copying over my Thunderbird profile from my old KDE5 installation. I keep the profiles for Firefox and Thunderbird on a separate data partition and access them from my home folder with symbolic links. I then just copy the whole thing over to another computer's data file linked in the same way. This has always worked in the past and Firefox copied over OK, but there's a small problem with Thunderbird, everything is there but the inbox. I get the message:-   "" Unable to open the summary file for inbox on MUN. Perhaps there was an error on disk, or the full path is too long.""  (MUN is the name of the mail server) I've recopied several times but the problem persists. I'm not sure what file it's referring to, there is nothing by that name that I can find. The outbox is OK I've just sent myself a message. "
2026-06-02 22:03,3d 21h,powalinsky,https://support.mozilla.org/en-US/user/powalinsky/,151.0.1,Windows 11,1585216,https://support.mozilla.org/questions/1585216,"when trying to access my email on thunderbird, I get the message: "" Login to server mail.sasktel.net with username powalinsky failed"".","I get the message ""Login to server mail.sasktel.net with username powalinsky failed"" even though none of the sign-in credentials have changed and I can access the same account in a browser and on my iphone.  This problem began last Friday.  It has occurred occasionally and briefly in the past, seemingly resolving itself.  I have tried the troubleshooting suggestions that I found online, but to no avail. "
2026-06-02 22:14,3d 21h,wdburgdorf,https://support.mozilla.org/en-US/user/wdburgdorf/,151.0.1,Windows 10,1585218,https://support.mozilla.org/questions/1585218,Copy text (Ctrl-C or context menu) not working,"This is actually the same in Firefox, and both only since today, working fine before: Typing Ctrl-C does nothing, Ctrl-X deletes whatever is selected, but it does not end up in the clipboard. In fact, if the clipboard contains something, it will be removed (Win-V still shows it, but it can no longer be pasted). When copying from somewhere else, pasting with Ctrl-V works. AFAICT, no issues with any other programs. Latest versions of FF (151.0.2) and Thunderbird (151.0.1), on Windows 10. What could be wrong? Thanks, Ralf "
2026-06-02 23:06,3d 20h,schmid.sigrid,https://support.mozilla.org/en-US/user/schmid.sigrid/,can't,Windows 11,1585230,https://support.mozilla.org/questions/1585230,orange refuses to connect to thunderbird,"I use thunderbird for a long time. all of a sudden, I can see the addresses of the mails that have arrived, but I cannot open them - I get the message ""orange (imap.orange.fr) is unable to connect to thunderbird"". I cannot send anything - message ""close the program or wait for the program to respond"" - I wait for a long time, a little circle keeps turning - that's all.  the mail-orange functions without problems, but I prefer thunderbird. what can I do to re-establish the connection orange-thunderbird? thanks  - sigrid "
2026-06-02 23:27,3d 20h,bwschafer1,https://support.mozilla.org/en-US/user/bwschafer1/,151.0.1,Windows 11,1585233,https://support.mozilla.org/questions/1585233,I cannot see any new email messages. Thunderbird only show mail form ten years ago.,I have recently installed Thunderbird. I have imported the .pst from outlook. I cannot see any email sent recently. Email display Window only shows mail messages from ten years ago. When I select get messages it states no new messages to download What do I need to do to fix this ? Thank you Brad 
2026-06-02 23:59,3d 20h,alain.veylit,https://support.mozilla.org/en-US/user/alain.veylit/,140.11.0esr (64-bi,Linux,1585237,https://support.mozilla.org/questions/1585237,"My Thunderbird now regularly triggers the ""Kernel panic falty interrupt Please reboot"". I have disabled harware acceleration. This is on Ubuntu 26","My Thunderbird now regularly triggers the ""Kernel panic falty interrupt Please reboot"". I have disabled harware acceleration. This is on Ubuntu 26. "
2026-06-03 01:41,3d 18h,LuizBraga,https://support.mozilla.org/en-US/user/LuizBraga/,151.0.1,Windows 11,1585266,https://support.mozilla.org/questions/1585266,"I am installing Thunderbird on Windows, and when I add an account; I cannot access it via IMAP.","I am installing Thunderbird on Windows, and when I add an account, I cannot access it via IMAP. It always gives an authentication error. I am absolutely sure that my password is correct. I guarantee that IMAP and SMTP are set to OAuth2 and SSL/TLS. I uninstalled and reinstalled it several times, carefully deleting all associated directories and even its keys. My emails use imap.google.com and smtp.google.com (993 and 465). "
2026-06-03 07:54,3d 12h,aholtby,https://support.mozilla.org/en-US/user/aholtby/,140.11.1esr,Windows 10,1585312,https://support.mozilla.org/questions/1585312,I have a similar question to Jrei.,I have an address book setup with a number of what I'll call sub books for want of  a better name. I used to be able to copy a contact from the address book to a sub book. I have either forgotten how to do that or something may have changed. I tried to drag & drop the address from the main book to the sub book but that doesn't work any longer. What am I missing here? 
2026-06-03 08:14,3d 11h,MikeyinCVCA,https://support.mozilla.org/en-US/user/MikeyinCVCA/,150.0.1,Windows 11,1585313,https://support.mozilla.org/questions/1585313,"Thunderbird 151.0.* doesn't accept ""/"" for first search of message","I've been using T-bird since nearly the beginning, and I've always been able to search for a string in a message by hitting the slash (""/"") and typing my search string. This appears to be a shortcut for Ctrl+F (on Windows, currently Windows 11). With T-bird 151.0, when I press ""/"" it is ignored... the first time I use it. If I press Ctrl+F and do a search, then I can start all subsequent searches in that message with a slash. If I close that message and open another, I must again use Ctrl+F the first time I want to search. My muscle memory constantly forces me to type ""/<string>"" to search, but since T-bird ignores the slash, the following characters immediately take action, usually causing me to navigate away from the message, mark them as read/unread or as junk, etc. Since I can use ""/"" on subsequent searches, I'm thinking this is a bug, not a feature removal. Can this be checked/confirmed? ...thanks! "
2026-06-03 10:36,3d 9h,paul.riter.bronx.ny,https://support.mozilla.org/en-US/user/paul.riter.bronx.ny/,Multiple,Windows 11,1585323,https://support.mozilla.org/questions/1585323,Message Count Discrepancy / Hidden messages,"I'm having a recurring problem with discrepancies in the message count when I move emails from one Thunderbird folder to another. I regularly ""sort"" my emails  into specific folders based on topics and other search criteria, but I frequently encounter situations where the number of messages I see on screen in a folder is less than what Thunderbird lists as the total number of messages in the folder.  Why is this happening and how can I view the missing / hidden messages? "
2026-06-03 11:10,3d 8h,BigAlBat,https://support.mozilla.org/en-US/user/BigAlBat/,140.11.1esr,Windows 11,1585324,https://support.mozilla.org/questions/1585324,Can no longer send new emails or forward existing emails,"I'm not sure exactly when this problem started but it could have been when I had to move my primary email from Xfinity over to Yahoo.  Also not sure if this started after a recent Thunderbird update.  I can not send new emails nor can I forward old emails. Haven't tried reply but suspect it is the same.  This is the message I get:  Sending of the message failed. An error occurred while sending mail. The mail server responded: Request failed; Mailbox unavailable. Please verify that your email address is correct in your account settings and try again. All settings and passwords are correct as I can receive and send from all my different accounts using browser.  I can send emails from my accounts, on my iphone, though not using Thunderbird on iphone.  Account settings and passwords are the same on the phone. "
