id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1448843,2024-06-02T00:59:31.967929Z,2024-06-02,en-US,other,other;,mwebsurfer,"i mistakingly deleted my primary password. i cant remember it and even though i entered a new one, i cant recieve or sen",https://support.mozilla.org/questions/1448843,,,,,,m:microsoftemail,isp:verizon,,,1,true,10.61,False,
1448845,2024-06-02T01:22:48.883767Z,2024-06-02,en-US,other,other;,Santacruz77,"Hello!  Suddenly, when I hit ""write"" a new message form pops up but I can't see folders on left.",https://support.mozilla.org/questions/1448845,,,,,,,,,,1,true,11.05,False,
1448847,2024-06-02T02:01:54.113259Z,2024-06-02,en-US,other,other;,callakskt,Full screen app interruption.,https://support.mozilla.org/questions/1448847,,,,,,,,,,0,false,,False,
1448848,2024-06-02T02:23:43.814006Z,2024-06-02,en-US,other,other;,david827,Difficulties changing email server name,https://support.mozilla.org/questions/1448848,,,,,,,,,,5,true,9.68,True,davidsk
1448849,2024-06-02T03:06:01.667772Z,2024-06-02,en-US,installation-and-updates,download-and-install_1;,tjmarciniak,Address Book Importing,https://support.mozilla.org/questions/1448849,,,,,,,isp:comcast,,,1,true,8.63,False,
1448850,2024-06-02T04:16:38.692955Z,2024-06-02,en-US,settings,customize;,fahadysf,Thunderbird shows Hijri (Saudi Arabia Regional Date Format) no matter what Preference I choose in settings,https://support.mozilla.org/questions/1448850,,,,,,,,,,0,false,,False,
1448851,2024-06-02T04:46:04.201390Z,2024-06-02,en-US,troubleshooting,fix-problems;,steven.e.hansen,5T disk space - startupCache corrupt,https://support.mozilla.org/questions/1448851,os:windows,,,,,,,,,2,true,9.1,False,
1448855,2024-06-02T07:31:12.067771Z,2024-06-02,en-US,installation-and-updates,download-and-install_1;,mbea1,thunderbird Backup with Zip.file,https://support.mozilla.org/questions/1448855,,,,,,,,,,1,true,4.64,False,
1448856,2024-06-02T09:18:03.682855Z,2024-06-02,en-US,privacy-and-security,privacy-and-security_1;,doumindikissyou,configure Outlook anywhere in thunderbird,https://support.mozilla.org/questions/1448856,,,,,,m:microsoftemail,,,,1,true,2.61,False,
1448858,2024-06-02T10:23:14.767483Z,2024-06-02,en-US,installation-and-updates,download-and-install_1;,Andrew177,Moving email management from 20i to you.,https://support.mozilla.org/questions/1448858,,,,,,,,,,2,true,1.24,False,
1448863,2024-06-02T12:25:22.548384Z,2024-06-02,en-US,other,other;,stevecrowther,Cardbook,https://support.mozilla.org/questions/1448863,,,,,,,,,,15,true,7.07,False,
1448872,2024-06-02T14:39:30.775822Z,2024-06-02,en-US,troubleshooting,fix-problems;,par6,Thunderbird will not switch profiles,https://support.mozilla.org/questions/1448872,,,,,,,,,,1,true,4.82,False,
1448876,2024-06-02T15:55:13.264923Z,2024-06-02,en-US,other,other;,b9btpzrmsn,"want old email box back, new inbox sucks.",https://support.mozilla.org/questions/1448876,,,,,,,,,,3,true,3.46,False,
1448877,2024-06-02T16:06:47.175785Z,2024-06-02,en-US,other,other;,Tony_O,Ubuntu 22.04.4 LTS interaction with Thunderbird,https://support.mozilla.org/questions/1448877,os:linux,,,,,,,,,0,false,,False,
1448880,2024-06-02T17:07:30.136679Z,2024-06-02,en-US,other,other;,andrest_71,some emails are not readable,https://support.mozilla.org/questions/1448880,,,,,,m:microsoftemail,,,,0,false,,False,
1448885,2024-06-02T18:17:29.704708Z,2024-06-02,en-US,other,other;,grfullen,storage location in local file system,https://support.mozilla.org/questions/1448885,os:linux,,,,,,,,,1,true,0.59,False,
1448889,2024-06-02T19:26:34.277717Z,2024-06-02,en-US,troubleshooting,fix-problems;,biuro346,Empty messages in the inbox,https://support.mozilla.org/questions/1448889,,,,,,,,,,0,false,,False,
1448891,2024-06-02T20:31:09.822455Z,2024-06-02,en-US,other,other;,rmeyer174,I am not receiving some emails,https://support.mozilla.org/questions/1448891,,,,,,,,,,6,true,18.01,False,
1448893,2024-06-02T21:14:01.149127Z,2024-06-02,en-US,settings,customize;,macbellett,Thunderbird latest email first displayed,https://support.mozilla.org/questions/1448893,,,,,,,,,,0,false,,False,
1448894,2024-06-02T21:33:35.960844Z,2024-06-02,en-US,other,other;,whldorsey,"Moved many MB of emails from Outlook to Thunderbird, now Tbird login to Outlook fails",https://support.mozilla.org/questions/1448894,,,,,,m:microsoftemail,,,,0,false,,False,
1448896,2024-06-02T22:09:47.543260Z,2024-06-02,en-US,troubleshooting,fix-problems;,dk_salerno,Suddenly unable to connect to outgoing mail server (Outlook),https://support.mozilla.org/questions/1448896,,,,,,m:microsoftemail,,,,17,true,19.01,False,
1448897,2024-06-02T22:42:51.964201Z,2024-06-02,en-US,other,other;,wmmmoz,"""move"" filter copies but does not remove from inbox",https://support.mozilla.org/questions/1448897,os:linux,,,,,,,,,0,false,,False,
1448901,2024-06-02T23:22:34.945924Z,2024-06-02,en-US,troubleshooting,fix-problems;,annmeng,Filters not working,https://support.mozilla.org/questions/1448901,,,,,,,,,,0,false,,False,
1448902,2024-06-02T23:39:11.581771Z,2024-06-02,en-US,other,other;,simberg.rand,Deleting/Moving Problem,https://support.mozilla.org/questions/1448902,,,,,,,,,,1,false,,False,
1448903,2024-06-02T23:50:16.053161Z,2024-06-02,en-US,other,other;,RIMSHOT3,Refresh Local Folders After Turning on Remote Drive?,https://support.mozilla.org/questions/1448903,,,,,,,,,,1,true,43.07,False,
1448910,2024-06-03T02:12:44.490757Z,2024-06-03,en-US,other,other;,AZCowboy,Thunderbird update lost address book and email.,https://support.mozilla.org/questions/1448910,,,,,,m:gmail,,,,2,true,12.7,False,
1448913,2024-06-03T03:04:25.741636Z,2024-06-03,en-US,other,other;,bozandrog,Cannot receive emails,https://support.mozilla.org/questions/1448913,,,,,,,,,,0,false,,False,
1448914,2024-06-03T03:07:37.085476Z,2024-06-03,en-US,troubleshooting,fix-problems;,99cnczcnhg,access to thunderbird,https://support.mozilla.org/questions/1448914,,,,,,,,,,1,true,34.35,False,
1448915,2024-06-03T03:32:27.748719Z,2024-06-03,en-US,other,other;,l.m.mit,date order,https://support.mozilla.org/questions/1448915,,,,,,,,,,4,true,6.68,True,l.m.mit
1448919,2024-06-03T04:31:52.109992Z,2024-06-03,en-US,other,other;,gembo.tamang,Regarding mails,https://support.mozilla.org/questions/1448919,,,,,,,,,,0,false,,False,
1448920,2024-06-03T05:06:09.608463Z,2024-06-03,en-US,other,other;,gypaik,Can't get messages from Yahoo mail,https://support.mozilla.org/questions/1448920,,,,,,m:yahooemail,isp:cox,proto:imap;proto:smtp,,2,true,9.18,False,
1448921,2024-06-03T05:52:24.653500Z,2024-06-03,en-US,other,other;,jacquesmare69,Sending mail,https://support.mozilla.org/questions/1448921,,,,,,,,,,7,true,7.04,False,
1448926,2024-06-03T07:59:39.016026Z,2024-06-03,en-US,troubleshooting,fix-problems;,Phrimpy,"mailto links don't work, ""locked"" subject, no account to select",https://support.mozilla.org/questions/1448926,os:windows,,,,,,,,,6,true,6.17,False,
1448928,2024-06-03T08:16:18.867525Z,2024-06-03,es,settings,customize;,alejandro.gonzalez,Responder sobre el hilo de un correo utilizando una plantilla.,https://support.mozilla.org/questions/1448928,,,,,,,,,,0,false,,False,
1448929,2024-06-03T08:16:50.342257Z,2024-06-03,es,settings,customize;,alejandro.gonzalez,Responder sobre el hilo de un correo utilizando una plantilla.,https://support.mozilla.org/questions/1448929,,,,,,,,,,0,false,,False,
1448935,2024-06-03T10:45:16.162389Z,2024-06-03,en-US,installation-and-updates,download-and-install_1;,reversion45,Thunderbird problems,https://support.mozilla.org/questions/1448935,,,,,,,,,,1,true,2.92,False,
1448940,2024-06-03T12:24:14.829007Z,2024-06-03,en-US,other,other;,mozilla586,"Removing duplicates (30,000+ emails) systematically and **without** addons.",https://support.mozilla.org/questions/1448940,os:linux,,,,,m:gmail,,proto:imap,,6,true,1.01,False,
1448943,2024-06-03T12:52:06.008789Z,2024-06-03,it,other,other;needsinfo;,segreteria31,Posta certificata,https://support.mozilla.org/questions/1448943,,,,,,,,,,1,true,1.23,False,
1448947,2024-06-03T13:37:42.606914Z,2024-06-03,en-US,troubleshooting,fix-problems;,cheapmachines,Launching Thunderbird Stops Keyboard Working,https://support.mozilla.org/questions/1448947,os:macos,,macos:sonoma,,,,,,,3,true,12.19,False,
1448951,2024-06-03T15:22:12.118509Z,2024-06-03,en-US,installation-and-updates,download-and-install_1;,paul.rowell,Gmail IMAP timeout,https://support.mozilla.org/questions/1448951,,,,,,m:gmail,,proto:imap,,2,true,22.22,True,paul.rowell
1448953,2024-06-03T15:35:23.576794Z,2024-06-03,en-US,troubleshooting,fix-problems;,gena4,"Very wrong attributions of email, strange possible crosslinks",https://support.mozilla.org/questions/1448953,,,,,,,,,,4,true,1.51,True,sfhowes
1448956,2024-06-03T17:17:10.809268Z,2024-06-03,nl,privacy-and-security,privacy-and-security_1;,toniovisser,Filters,https://support.mozilla.org/questions/1448956,,,,,,,,,,1,true,18.95,False,
1448959,2024-06-03T18:33:13.228957Z,2024-06-03,en-US,other,other;,RRRichmond,Changing your e-mail password within Thunderbird to enable incoming and outgoing email.,https://support.mozilla.org/questions/1448959,,,,,,,,,,3,true,0.24,False,
1448960,2024-06-03T18:35:08.149800Z,2024-06-03,en-US,troubleshooting,fix-problems;,yellowmatter,Thunderbird executing filters randomly,https://support.mozilla.org/questions/1448960,,,,,,,,,,2,true,19.2,False,
1448963,2024-06-03T18:53:07.477322Z,2024-06-03,en-US,other,other;,eunicelawless,Thunderbird,https://support.mozilla.org/questions/1448963,os:windows,,,,,,,,,1,true,6.85,False,
1448967,2024-06-03T19:30:22.996942Z,2024-06-03,en-US,installation-and-updates,download-and-install_1;,bw0803,Downloading email from AT&T,https://support.mozilla.org/questions/1448967,os:windows,,,,,m:gmail;m:yahooemail,isp:att,proto:oauth,,1,true,3.49,False,
1448968,2024-06-03T19:30:55.441259Z,2024-06-03,en-US,troubleshooting,fix-problems;,isaacfranklin100,Unable to login to thunderbird using email,https://support.mozilla.org/questions/1448968,,,,,,,,,,6,true,18.87,False,
1448970,2024-06-03T21:22:55.312955Z,2024-06-03,en-US,troubleshooting,fix-problems;,michaelh_66,Email setting,https://support.mozilla.org/questions/1448970,,,,,,m:yahooemail,,proto:smtp,,1,true,1.54,False,
1448974,2024-06-03T23:18:59.829708Z,2024-06-03,en-US,other,other;,msamarketing,Thunderbird displays warning,https://support.mozilla.org/questions/1448974,,,,,,,,,,0,false,,False,
1448975,2024-06-03T23:42:52.965725Z,2024-06-03,en-US,other,other;,user280827902385390608707851247877160378592,Norton 360 updated now Thunderbird cant access outlook server,https://support.mozilla.org/questions/1448975,,,,,,m:microsoftemail,,,av:norton,5,true,14.95,True,Toad-Hall
1448978,2024-06-04T01:15:02.949186Z,2024-06-04,en-US,other,other;,aeons2005,Sending Problem,https://support.mozilla.org/questions/1448978,,,,,,m:microsoftemail,isp:verizon,,,1,true,13.54,False,
1448981,2024-06-04T03:35:36.876213Z,2024-06-04,en-US,other,other;,meike.m,I can't send emails,https://support.mozilla.org/questions/1448981,,,,,,,,,,0,false,,False,
1448983,2024-06-04T04:24:05.775930Z,2024-06-04,en-US,troubleshooting,fix-problems;,karolcooper,Unable to connect to server,https://support.mozilla.org/questions/1448983,,,,,,,isp:comcast,,,3,true,13.03,False,
1448990,2024-06-04T06:23:54.805971Z,2024-06-04,en-US,troubleshooting,fix-problems;,auwk,Please help that why didn’t support China Office 365?,https://support.mozilla.org/questions/1448990,,,,,,m:microsoftemail,,,,2,true,8.52,False,
1448991,2024-06-04T06:46:17.497412Z,2024-06-04,en-US,other,other;,graham65,Tracing my old questions to see any answers,https://support.mozilla.org/questions/1448991,,,,,,,,,,7,true,5.3,True,graham65
1448997,2024-06-04T08:36:02.680148Z,2024-06-04,en-US,other,other;,vion.and.frederique,Thunderbird: ongoing issues with gmail and hotmail,https://support.mozilla.org/questions/1448997,,,,,,m:gmail;m:microsoftemail,,,,3,true,3.61,False,
1448999,2024-06-04T08:55:18.721896Z,2024-06-04,nl,other,other;needsinfo;,elske977,nieuwe berichten Inbox niet te zien,https://support.mozilla.org/questions/1448999,,,,,,,,,,1,true,3.12,False,
1449003,2024-06-04T10:20:21.103540Z,2024-06-04,en-US,troubleshooting,fix-problems;,msturdy77,email storage,https://support.mozilla.org/questions/1449003,,,,,,m:gmail,,proto:imap,,2,true,1.67,True,davidsk
1449006,2024-06-04T11:48:31.617244Z,2024-06-04,en-US,other,other;,frax1,Where and how is the setting(s) for always checking IMAP folders for new mail stored?,https://support.mozilla.org/questions/1449006,,,,,,,,proto:imap,,6,true,0.09,False,
1449015,2024-06-04T14:15:55.894188Z,2024-06-04,en-US,other,other;,jongkyuda2,메일에 링크 삽입 시 링크주소가 다르게 나옵니다.,https://support.mozilla.org/questions/1449015,,,,,,,,,,1,true,4.41,False,
1449016,2024-06-04T14:15:56.587481Z,2024-06-04,en-US,other,other;,jongkyuda2,메일에 링크 삽입 시 링크주소가 다르게 나옵니다.,https://support.mozilla.org/questions/1449016,,,,,,,,,,1,true,2.57,True,Toad-Hall
1449020,2024-06-04T15:16:30.114147Z,2024-06-04,en-US,troubleshooting,fix-problems;needsinfo;,nick_bunting,Startup error,https://support.mozilla.org/questions/1449020,os:windows,,,,,,,,,13,true,1.02,False,
1449021,2024-06-04T15:18:54.406255Z,2024-06-04,es,troubleshooting,fix-problems;,aga.proserver,el botón eliminar elimina más de un mensaje cuando sólo hay seleccionado uno,https://support.mozilla.org/questions/1449021,,,,,,,,,,0,false,,False,
1449023,2024-06-04T15:29:43.913765Z,2024-06-04,en-US,other,other;,kaneezfiza666,I forget my thunderbird password of log in,https://support.mozilla.org/questions/1449023,,,,,,,,,,1,true,0.53,False,
1449025,2024-06-04T15:38:21.997175Z,2024-06-04,en-US,other,other;,ckaekel8,incoming email has stopped,https://support.mozilla.org/questions/1449025,,,,,,,,,,1,true,2.43,False,
1449033,2024-06-04T18:20:20.888113Z,2024-06-04,en-US,other,other;,transeme,How to set the browser for Thunderbird 115.11.1 (64-bit) MacOs,https://support.mozilla.org/questions/1449033,os:macos,,macos:sonoma,,,,,,,0,false,,False,
1449038,2024-06-04T19:51:26.200998Z,2024-06-04,en-US,privacy-and-security,privacy-and-security_1;,ralph70,Thunderbird errors after power outage,https://support.mozilla.org/questions/1449038,,,,,,,,,,3,true,0.23,False,
1449039,2024-06-04T19:54:19.920159Z,2024-06-04,en-US,installation-and-updates,download-and-install_1;,vmars3161,Help: Migrate TB Portable to new computer,https://support.mozilla.org/questions/1449039,,,,,,,,,,11,true,0.1,True,vmars3161
1449041,2024-06-04T19:58:34.901718Z,2024-06-04,nl,settings,customize;,jw31,Sneltoets,https://support.mozilla.org/questions/1449041,,,,,,,,,,6,true,9.95,True,Fjoerfoks
1449042,2024-06-04T20:08:47.732559Z,2024-06-04,nl,other,other;,j47dmq6dkw,Mail verwijderen,https://support.mozilla.org/questions/1449042,,,,,,,,,,1,true,9.69,False,
1449043,2024-06-04T20:17:15.280414Z,2024-06-04,en-US,other,other;,annette.kuesel,Import Outlook 365 pst files into Thunderbird 115,https://support.mozilla.org/questions/1449043,,,,,,m:microsoftemail,,,,1,true,0.81,False,
1449045,2024-06-04T20:29:19.376293Z,2024-06-04,en-US,other,other;,loftyplofty,I think the Linux Thunderbird is broken,https://support.mozilla.org/questions/1449045,os:linux,,,,,m:gmail,,,,2,true,39.39,True,loftyplofty
1449046,2024-06-04T20:34:17.702877Z,2024-06-04,en-US,installation-and-updates,download-and-install_1;,tonyjover,TB gui completely broken,https://support.mozilla.org/questions/1449046,os:windows,,,,,,,proto:imap,,6,true,0.6,True,sfhowes
1449048,2024-06-04T21:24:06.321427Z,2024-06-04,nl,troubleshooting,fix-problems;,wietadriaansens,mail en wachtwoord,https://support.mozilla.org/questions/1449048,,,,,,m:microsoftemail,,proto:smtp,,14,true,8.33,True,wietadriaansens
1449051,2024-06-04T21:50:51.288544Z,2024-06-04,it,other,other;,marinokermac,Non vedo più le mail di Aruba ricevute prima dell'aggiornamento di aprile 2024. Perchè?,https://support.mozilla.org/questions/1449051,,,,,,m:gmail,,,,3,true,8.89,False,
1449052,2024-06-04T21:57:47.826423Z,2024-06-04,en-US,other,other;,olds97_lss,"Is there a way to re-attach ""Detached"" images from an old email?",https://support.mozilla.org/questions/1449052,,,,,,,,,,0,false,,False,
1449055,2024-06-04T22:40:39.850360Z,2024-06-04,en-US,troubleshooting,fix-problems;,info11430,Potential Security Risk Ahead - Emails will not download.,https://support.mozilla.org/questions/1449055,,,,,,,,,,0,false,,False,
1449056,2024-06-04T22:44:28.033315Z,2024-06-04,en-US,other,other;,trustngzus,why am i not getting my emils,https://support.mozilla.org/questions/1449056,,,,,,,,,,0,false,,False,
1449057,2024-06-04T22:49:26.856182Z,2024-06-04,en-US,other,other;,jrf.consulting,Cannot Send Messages,https://support.mozilla.org/questions/1449057,os:windows,,,,,,,proto:smtp;proto:pop,,1,false,,True,jrf.consulting
1449059,2024-06-04T23:34:39.880901Z,2024-06-04,en-US,other,other;,ruggi40,Help with configuring account with specific situation,https://support.mozilla.org/questions/1449059,,,,,,m:yahooemail,isp:cox,,,0,false,,False,
1449063,2024-06-04T23:56:08.769476Z,2024-06-04,en-US,troubleshooting,fix-problems;,chrisft1,Checking mail server capabilities,https://support.mozilla.org/questions/1449063,,,,,,,,proto:smtp,,0,false,,False,
1449080,2024-06-05T07:44:16.299195Z,2024-06-05,en-US,troubleshooting,fix-problems;,mike741,Failed to check for updates - Thunderbird 115.11.2 (64bit),https://support.mozilla.org/questions/1449080,os:windows,,,,,,,,av:norton,1,false,,True,mike741
1449083,2024-06-05T08:48:32.177073Z,2024-06-05,en-US,troubleshooting,fix-problems;,adams.stephen@bigpond.com,email thread,https://support.mozilla.org/questions/1449083,,,,,,m:microsoftemail,,,,0,false,,False,
1449084,2024-06-05T08:52:06.114320Z,2024-06-05,en-US,other,other;,margot.mann,awmann@optusnet.com.au,https://support.mozilla.org/questions/1449084,,,,,,m:yahooemail,,,,0,false,,False,
1449085,2024-06-05T09:00:12.887882Z,2024-06-05,en-US,troubleshooting,fix-problems;,meyrick,"I can't send any emails ,",https://support.mozilla.org/questions/1449085,,,,,,,,,,4,true,752.0,False,
1449087,2024-06-05T09:36:37.071366Z,2024-06-05,en-US,other,other;,eva105,Thunderbird has stopped sending and reeiving emails,https://support.mozilla.org/questions/1449087,,,,,,,,,,0,false,,False,
1449090,2024-06-05T10:16:17.743823Z,2024-06-05,it,other,other;,phhd62tkdv,Mancato invio e-mail per errore,https://support.mozilla.org/questions/1449090,,,,,,,,,,1,true,4.45,False,
1449092,2024-06-05T10:29:10.950950Z,2024-06-05,en-US,installation-and-updates,download-and-install_1;,tereza.koubkova,Unable to log in at server,https://support.mozilla.org/questions/1449092,,,,,,,,,,0,false,,False,
1449094,2024-06-05T10:52:38.195294Z,2024-06-05,en-US,other,other;,reversion45,Thunderbird problems,https://support.mozilla.org/questions/1449094,,,,,,,,,,1,true,2.6,False,
1449095,2024-06-05T10:59:22.669210Z,2024-06-05,en-US,installation-and-updates,download-and-install_1;,mdezylva,Warning: Potential Security Risk Ahead  Thunderbird detected a potential security threat and did not continue to live.th,https://support.mozilla.org/questions/1449095,,,,,,,,,,0,false,,False,
1449097,2024-06-05T13:02:32.928238Z,2024-06-05,pt-BR,troubleshooting,fix-problems;,gustavo.maximiano,Emails em branco,https://support.mozilla.org/questions/1449097,,,,,,,,,,0,false,,False,
1449099,2024-06-05T13:28:18.450787Z,2024-06-05,en-US,troubleshooting,fix-problems;,meyrick,I can't send emails,https://support.mozilla.org/questions/1449099,,,,,,,,,,3,true,3.79,False,
1449105,2024-06-05T14:15:41.447030Z,2024-06-05,en-US,other,other;,seh1593,Can't send email with more than one account,https://support.mozilla.org/questions/1449105,,,,,,m:gmail,,,,3,true,0.08,False,
1449106,2024-06-05T14:49:36.753115Z,2024-06-05,en-US,other,other;,samccarver,Unexplained symbols in Inbox,https://support.mozilla.org/questions/1449106,,,,,,,,,,0,false,,False,
1449110,2024-06-05T15:44:56.435859Z,2024-06-05,en-US,other,other;,tfender,Password lost,https://support.mozilla.org/questions/1449110,,,,,,,,,,2,true,0.29,False,
1449113,2024-06-05T16:44:01.032635Z,2024-06-05,en-US,privacy-and-security,privacy-and-security_1;,jell,Thunderbird has confused e-mail data,https://support.mozilla.org/questions/1449113,os:windows,,,,,m:gmail,,,,1,true,107.7,False,
1449115,2024-06-05T16:46:37.769066Z,2024-06-05,en-US,other,other;,jworks,TB Inbox emails not showing up immediately,https://support.mozilla.org/questions/1449115,,,,,,,,,,2,true,107.63,False,
1449118,2024-06-05T17:02:29.948603Z,2024-06-05,en-US,settings,customize;,johncconrad,Unsent Message,https://support.mozilla.org/questions/1449118,,,,,,,,,,1,true,107.33,False,
1449119,2024-06-05T17:05:59.710572Z,2024-06-05,en-US,calendar,calendar;,gmkayaker,Details from the invitation are not in the accepted calendar event,https://support.mozilla.org/questions/1449119,,,,,,m:gmail,,,,0,false,,False,
1449120,2024-06-05T17:06:44.184187Z,2024-06-05,en-US,other,other;,bernard.brown,Not receiving talktalk emails,https://support.mozilla.org/questions/1449120,,,,,,,,,,0,false,,False,
1449122,2024-06-05T17:27:56.665778Z,2024-06-05,en-US,other,other;,kitmenkin1,copy and bcc missing in sending message,https://support.mozilla.org/questions/1449122,,,,,,,,,,1,true,0.53,False,
1449124,2024-06-05T18:21:31.957225Z,2024-06-05,en-US,troubleshooting,fix-problems;,BDinger3,Thunderbird switching servers on my two accounts,https://support.mozilla.org/questions/1449124,,,,,,m:gmail;m:yahooemail,isp:cox,,,1,true,1.59,False,
1449126,2024-06-05T18:46:17.737239Z,2024-06-05,en-US,troubleshooting,fix-problems;,Kennymsq,Authentication Failure - Comcast email account,https://support.mozilla.org/questions/1449126,,,,,,,isp:comcast,,,5,true,105.58,True,Kennymsq
1449132,2024-06-05T20:30:33.313453Z,2024-06-05,en-US,other,other;,oldmaven,Thunderbird Hi-Jacked by Outlook,https://support.mozilla.org/questions/1449132,,,,,,m:microsoftemail,,,,1,true,59.59,False,
1449135,2024-06-05T20:50:33.912674Z,2024-06-05,en-US,settings,customize;,breon,Reorder Tags 2024,https://support.mozilla.org/questions/1449135,,,,,,,,,,0,false,,False,
1449136,2024-06-05T20:55:22.164207Z,2024-06-05,en-US,other,other;,rgareus,What is this shaded icon in main toolbar?,https://support.mozilla.org/questions/1449136,os:linux,,,,,,,,,3,true,3.37,False,
1449137,2024-06-05T21:17:35.579016Z,2024-06-05,en-US,other,other;,JudsonMcCranie,Need to completely uninstall TB,https://support.mozilla.org/questions/1449137,,,,,,,,,,8,true,58.75,False,
1449138,2024-06-05T21:25:29.525353Z,2024-06-05,en-US,other,other;,jerry.erickson48,My contacts (email address lists) have disappeared.  My Thunderbird account requested that I allow it to compact the ema,https://support.mozilla.org/questions/1449138,,,,,,,,,,3,true,62.85,False,
1449139,2024-06-05T21:41:18.321375Z,2024-06-05,en-US,settings,customize;,designer5,Spell Check Window Blues,https://support.mozilla.org/questions/1449139,,,,,,,,,,1,true,57.84,False,
1449141,2024-06-05T21:44:53.119962Z,2024-06-05,en-US,other,other;,rkwrichard,temporary blacklist of IP with Comcast,https://support.mozilla.org/questions/1449141,,,,,,,isp:comcast,,,1,true,54.45,False,
1449146,2024-06-05T23:30:15.690133Z,2024-06-05,en-US,troubleshooting,fix-problems;,dan305,Server times out when sending email with PDF attachments,https://support.mozilla.org/questions/1449146,,,,,,,,,,4,true,52.63,False,
