id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1491690,2025-02-07T22:45:14.756332Z,2025-02-07,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,dioselin,Thunderbird for Android: messages appear on Sent folder but are never received,https://support.mozilla.org/questions/1491690,,,,,,,,,,2,true,18.45,False,
1491719,2025-02-08T03:38:25.505665Z,2025-02-08,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,vkjain,Snoozed Folder,https://support.mozilla.org/questions/1491719,os:android,Android 14,,,,m:gmail,,,,0,false,,False,
1491940,2025-02-09T03:08:03.257518Z,2025-02-09,en-US,install,thunderbird-android;install;,gilmore2080,Thunderbird for Android,https://support.mozilla.org/questions/1491940,,,,,,,,,,0,false,,False,
1491976,2025-02-09T08:39:57.353851Z,2025-02-09,en-US,customization,customization;thunderbird-android;profiles;,regdmslink,thunderbird android storage location,https://support.mozilla.org/questions/1491976,,,,,,,,,,0,false,,False,
1491987,2025-02-09T09:59:07.270003Z,2025-02-09,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,pgpaulgoddard,Sent messages,https://support.mozilla.org/questions/1491987,,,,,,m:microsoftemail,,,,2,true,16.25,True,Yu5tiqX9og
1491997,2025-02-09T11:39:39.478197Z,2025-02-09,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,w.oppermann,Thunderbird for Android,https://support.mozilla.org/questions/1491997,,,,,,,,,,1,true,64.72,False,
1492116,2025-02-09T23:18:33.718438Z,2025-02-09,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,L8mith1,Thunderbird new folder,https://support.mozilla.org/questions/1492116,os:android,Android,,,,,,,,0,false,,False,
1492148,2025-02-10T05:08:26.204479Z,2025-02-10,en-US,customization,customization;thunderbird-android;,info687,Images and coloured text in email signature of thunderbird app on android/ samsung,https://support.mozilla.org/questions/1492148,,,,,,,feat:signature,,,0,false,,False,
1492170,2025-02-10T06:44:01.096744Z,2025-02-10,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,vmailbox,Incorrect sorting of letters in the list,https://support.mozilla.org/questions/1492170,os:android,Android,,,,,,proto:smtp,,0,false,,False,
1492176,2025-02-10T07:14:09.719839Z,2025-02-10,en-US,customization,customization;thunderbird-android;,theoldwizard1,Thunderbird Android,https://support.mozilla.org/questions/1492176,,,,,,,,,,1,true,6807.06,False,
1492223,2025-02-10T12:00:06.521246Z,2025-02-10,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,maildefabe,Copy mail on a folder sent,https://support.mozilla.org/questions/1492223,os:linux,,,,,,,,,1,true,305.78,False,
1492227,2025-02-10T12:57:51.268444Z,2025-02-10,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,davemail82,It is showed only few (and old) email (in Yahoo account) ok other account,https://support.mozilla.org/questions/1492227,os:android,android 15 (pixel 8),,,,m:gmail;m:yahooemail,,,,0,false,,False,
1492252,2025-02-10T14:39:52.428079Z,2025-02-10,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,bcocia,T-Bird on Android,https://support.mozilla.org/questions/1492252,os:android,Android 12,,,,,,,,1,true,303.07,False,
1492276,2025-02-10T16:02:09.067261Z,2025-02-10,en-US,account-management,thunderbird-android;account-management;,bennahwonweh54,Email address and massage,https://support.mozilla.org/questions/1492276,os:other,I want to enter my email account on my phone number.,,,,,,,,0,false,,False,
1492311,2025-02-10T18:40:07.636430Z,2025-02-10,en-US,connectivity,thunderbird-android;account-management;connectivity;,jg21,TBmobile doesn't react to qr code,https://support.mozilla.org/questions/1492311,,,,,,,,,,1,true,33.8,False,
1492410,2025-02-11T08:29:57.406085Z,2025-02-11,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,kingappi99,Creating/importing Subfolders,https://support.mozilla.org/questions/1492410,os:android,"Android 14, UI6.1",,,,,feat:import_export,proto:smtp;proto:pop,,0,false,,False,
1492417,2025-02-11T08:51:07.721083Z,2025-02-11,en-US,account-management,thunderbird-android;account-management;,PETER899,thunderbird for android,https://support.mozilla.org/questions/1492417,os:android,redmi note 13 android 14,,,,,,,,0,false,,False,
1492438,2025-02-11T11:48:01.413225Z,2025-02-11,en-US,send-and-receive-email,thunderbird-android;connectivity;send-and-receive-email;,axel.zuleger,"SocketTimeoutException, when responding to mails Thunderbird for Android",https://support.mozilla.org/questions/1492438,os:android,Android 14,,,,m:gmx,,,,0,false,,False,
1492570,2025-02-11T21:35:16.699305Z,2025-02-11,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,rosedelightfulart,sent emails stuck in outbox,https://support.mozilla.org/questions/1492570,,,,,,,,,,0,false,,False,
1492609,2025-02-12T01:59:08.006640Z,2025-02-12,en-US,import-and-export-settings,thunderbird-android;import-and-export-settings;,peng.thinkblue+mfx,Can't import from Thinderbird (Linux) dektop to Thunderbird Mobile on Android,https://support.mozilla.org/questions/1492609,os:linux,,,,,,feat:import_export,,,0,false,,False,
1492636,2025-02-12T07:22:00.208231Z,2025-02-12,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,misc30,all outgoing emails being rejected by ISP,https://support.mozilla.org/questions/1492636,,,,,,,,,,0,false,,False,
1492640,2025-02-12T07:59:05.420518Z,2025-02-12,en-US,search,android;thunderbird-android;search;,info12562,Old Mail search on server,https://support.mozilla.org/questions/1492640,os:android,Android,,,,,feat:search,,,0,false,,False,
1492873,2025-02-12T22:29:05.937245Z,2025-02-12,en-US,accessibility,accessibility;android;thunderbird-android;seg-not-firefox;firefox-1350;,annieatanchor,Shortcut keys,https://support.mozilla.org/questions/1492873,os:android,Android,,,,,,,,0,false,,False,
1492956,2025-02-13T10:20:56.437268Z,2025-02-13,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,vojtech.rehak,The sent emails are nowhere,https://support.mozilla.org/questions/1492956,os:android,Android,,,,,,,,0,false,,False,
1492972,2025-02-13T11:45:33.099540Z,2025-02-13,en-US,account-management,thunderbird-android;account-management;,mozilla697,Shared Outlook Mailboxes,https://support.mozilla.org/questions/1492972,,,,,,m:microsoftemail,,,,0,false,,False,
1493108,2025-02-13T22:21:40.142467Z,2025-02-13,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,bobbrown65a,New folder,https://support.mozilla.org/questions/1493108,os:android,Android,,,,,,,,0,false,,False,
1493113,2025-02-13T22:44:13.531644Z,2025-02-13,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,junk3000-temp,Changing the From: address.,https://support.mozilla.org/questions/1493113,os:android,Android 9,,,,m:yahooemail,,,,0,false,,False,
1493125,2025-02-13T23:55:59.534560Z,2025-02-13,en-US,account-management,thunderbird-android;account-management;,MikeA01730,Android Thunderbird Account Option Meaning,https://support.mozilla.org/questions/1493125,,,,,,,,proto:imap,,0,false,,False,
1493347,2025-02-14T21:51:45.479589Z,2025-02-14,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,jaellio,Thunderbird for Android - Icloud,https://support.mozilla.org/questions/1493347,os:android,Android 14,,,,m:icloud,,,,0,false,,False,
1493437,2025-02-15T08:00:15.558073Z,2025-02-15,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,ian37,Archiving emails in thunderbird for android,https://support.mozilla.org/questions/1493437,,,,,,,,,,0,false,,False,
1493465,2025-02-15T12:37:02.235171Z,2025-02-15,en-US,send-and-receive-email,android;customization;thunderbird-android;send-and-receive-email;,kenmat19,Printing email from android,https://support.mozilla.org/questions/1493465,os:android,android,,,,,feat:printing,,,0,false,,False,
1493583,2025-02-16T00:36:46.089428Z,2025-02-16,en-US,customization,customization;thunderbird-android;,netmark9,Signature,https://support.mozilla.org/questions/1493583,,,,,,,feat:signature,,,1,true,75.01,False,
1493772,2025-02-17T00:29:59.537064Z,2025-02-17,en-US,customization,customization;thunderbird-android;,jaydog,Signatures,https://support.mozilla.org/questions/1493772,,,,,,,feat:signature,,,0,false,,False,
1493801,2025-02-17T04:23:59.130490Z,2025-02-17,en-US,customization,android;customization;thunderbird-android;,harrison2604,Email signature on mobile,https://support.mozilla.org/questions/1493801,os:android,Android,,,,,feat:signature,,,1,true,10.37,False,
1494185,2025-02-18T22:18:56.921574Z,2025-02-18,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,jvargo35,Thunderbird Android - IMAP Push stops updating,https://support.mozilla.org/questions/1494185,os:android,Android 15,,,,m:gmail;m:comcast,,proto:imap,,1,false,,True,jvargo35
1494273,2025-02-19T09:06:00.827019Z,2025-02-19,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,ian37,Archive folders in thunderbird for android,https://support.mozilla.org/questions/1494273,os:android,Android,,,,,,,,0,false,,False,
1494418,2025-02-19T20:15:00.535008Z,2025-02-19,en-US,contacts,thunderbird-android;contacts;,DorothyJ,Where are the contacts on an Android device?,https://support.mozilla.org/questions/1494418,,,,,,,feat:addressbook,,,1,true,80.79,False,
1494522,2025-02-20T10:19:07.221648Z,2025-02-20,en-US,reset-passwords,thunderbird-android;reset-passwords;,michaelinparis03,Cannot change the password of one email account,https://support.mozilla.org/questions/1494522,os:android,Android v. 10,,,,,,,,1,true,66.41,False,
1494569,2025-02-20T14:22:21.611838Z,2025-02-20,en-US,customization,customization;thunderbird-android;,jeffrey13iap,Android Thunderbird app question for font color,https://support.mozilla.org/questions/1494569,,,,,,,,,,0,false,,False,
1494759,2025-02-21T06:44:29.236264Z,2025-02-21,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,osfischer,[Feature Request] Only displayed embedded images not sent,https://support.mozilla.org/questions/1494759,os:android,Android 14,,,,,,,,0,false,,False,
1494886,2025-02-21T19:30:08.707475Z,2025-02-21,en-US,customization,android;customization;thunderbird-android;,Jonathan_in_London,Displaying IMAP folders hierarchically in Thunderbird Mobile,https://support.mozilla.org/questions/1494886,os:android,Android,,,,,,proto:imap,,2,true,33.87,False,
1494952,2025-02-22T03:44:20.270385Z,2025-02-22,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,edt629,"Essential ""Mark Not Spam""  is missing or I don't know how I can do that? & Possible Bug : cannot move an email from ""del",https://support.mozilla.org/questions/1494952,,,,,,m:microsoftemail,feat:junk,,,0,false,,False,
1495169,2025-02-23T12:28:50.047179Z,2025-02-23,en-US,account-management,thunderbird-android;account-management;,jules17,Only showing outbox for gmail,https://support.mozilla.org/questions/1495169,os:android,Android 12,,,,m:gmail,,,,0,false,,False,
1495177,2025-02-23T13:05:20.781529Z,2025-02-23,en-US,customization,customization;thunderbird-android;,acctfm,app icon badge,https://support.mozilla.org/questions/1495177,os:other,Oneplus13 & ColorOS 15,,,,,,,,0,false,,False,
1495245,2025-02-23T19:50:55.660451Z,2025-02-23,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,jwseavey,Sync Email messages between Tbird Windows and Tbird Android...,https://support.mozilla.org/questions/1495245,os:android,Windows and Android,,,,,,,,0,false,,False,
1495800,2025-02-26T09:14:54.467989Z,2025-02-26,en-US,contacts,thunderbird-android;contacts;,hu_b18,were is a address book,https://support.mozilla.org/questions/1495800,os:android,Android 13,,,,,feat:addressbook,,,1,true,53.33,False,
1495865,2025-02-26T16:05:55.748007Z,2025-02-26,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,seaniecooke11,Thunderbirds on android tablet,https://support.mozilla.org/questions/1495865,,,,,,,,,,0,false,,False,
1495941,2025-02-26T21:48:44.734991Z,2025-02-26,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,bwffx,Sent folder not syncing for Thunderbird Android,https://support.mozilla.org/questions/1495941,os:windows,,,,,,,proto:imap,,3,true,43.76,True,bwffx
1496096,2025-02-27T16:17:44.564089Z,2025-02-27,en-US,install,thunderbird-android;install;,jeff67,"Trying to transfer Tbird data to Android, but Tbird on Android won't recognize QR code on desktop",https://support.mozilla.org/questions/1496096,,,,,,,,,,0,false,,False,
1496100,2025-02-27T16:45:31.653201Z,2025-02-27,en-US,customization,customization;thunderbird-android;,alan.n1,Remove long folder names under inbox,https://support.mozilla.org/questions/1496100,os:windows,Win 11,,,,,,,,1,true,22.19,False,
1496101,2025-02-27T16:45:38.782768Z,2025-02-27,en-US,customization,customization;thunderbird-android;,alan.n1,Remove long folder names under inbox,https://support.mozilla.org/questions/1496101,os:windows,Win 11,,,,,,,,1,true,22.22,False,
