id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1472390,2024-11-01T23:46:54.930285Z,2024-11-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,lpottorff07,thin blue line,https://support.mozilla.org/questions/1472390,,,,,,,,,1,true,3.76,False,
1472404,2024-11-02T01:29:13.468264Z,2024-11-02,en-US,performance-and-connectivity,thunderbird;performance-and-connectivity;,mooredj19,Quick Filter Toolbar,https://support.mozilla.org/questions/1472404,,,,,,,,,4,true,16.0,True,wsmwk
1472405,2024-11-02T01:33:31.405709Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,BPaul_H,Drag and Drop Attachments on v128,https://support.mozilla.org/questions/1472405,,,,,,,,,2,false,,True,BPaul_H
1472408,2024-11-02T02:33:47.739228Z,2024-11-02,en-US,settings,thunderbird;settings;,KJS-LES,Can't find the Server Setting to delete message from server after download,https://support.mozilla.org/questions/1472408,,,,,,,,,1,false,,True,KJS-LES
1472419,2024-11-02T04:57:48.268042Z,2024-11-02,en-US,settings,thunderbird;settings;,avbogen,printing problems,https://support.mozilla.org/questions/1472419,,,,,,m:microsoftemail,,,1,true,10.84,False,
1472432,2024-11-02T09:22:36.112382Z,2024-11-02,en-US,settings,thunderbird;settings;,tobias_schlatter,Ionos Folder don't sync to Thunderbird,https://support.mozilla.org/questions/1472432,,,,,,m:microsoftemail;m:ionos,,,2,true,7.9,True,sfhowes
1472435,2024-11-02T09:42:29.543583Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,kurt.zietlow,import of appointment does not work,https://support.mozilla.org/questions/1472435,,,,,,,,,2,true,24.56,False,
1472436,2024-11-02T10:11:29.873440Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,waterdeer,"Thunderbird Was Freezing, Now Username Is Gone From Password Manager",https://support.mozilla.org/questions/1472436,,,,,,m:verizon,,,4,true,5.35,True,MattAuSupport
1472438,2024-11-02T10:50:05.608557Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;tb128blank;,u.hutter,All folders in Thunderbird are empty,https://support.mozilla.org/questions/1472438,,,,,,m:gmail,proto:imap,,2,true,26.2,False,
1472441,2024-11-02T11:21:53.266978Z,2024-11-02,en-US,accounts,thunderbird;accounts;tblang;,info12085,Email Postfach,https://support.mozilla.org/questions/1472441,,,,,,,proto:smtp,,0,false,,False,
1472445,2024-11-02T12:44:22.724784Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,perklasson,Missing messages and maps in thunderbird,https://support.mozilla.org/questions/1472445,,,,,,,,,0,false,,False,
1472448,2024-11-02T13:15:51.872194Z,2024-11-02,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,rebeccat2850,"Every time I load Thunderbird, I get two Google windows asking me to Allow or Deny access",https://support.mozilla.org/questions/1472448,,,,,,m:gmail,,,2,true,1.26,False,
1472453,2024-11-02T14:45:14.977462Z,2024-11-02,en-US,accounts,thunderbird;accounts;,info12086,Copy profiles rather than export/Import to new existing Thunderbird?,https://support.mozilla.org/questions/1472453,os:windows,,,,,,,,7,true,2.15,False,
1472455,2024-11-02T14:59:43.394022Z,2024-11-02,en-US,accounts,thunderbird;accounts;,vikkieley,Live.com accounts no longer syncing,https://support.mozilla.org/questions/1472455,,,,,,m:microsoftemail,proto:imap,,6,true,1.81,True,vikkieley
1472456,2024-11-02T15:03:39.140169Z,2024-11-02,en-US,privacy-and-security,thunderbird;privacy-and-security_1;,colette.dany22,adresse gmail,https://support.mozilla.org/questions/1472456,,,,,,m:gmail,,,1,true,1.79,False,
1472457,2024-11-02T15:05:10.304359Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,drossbach1,Undoing actions of a filter,https://support.mozilla.org/questions/1472457,,,,,,,,,0,false,,False,
1472459,2024-11-02T15:12:17.142896Z,2024-11-02,en-US,encryption,mobile;privacy-and-security_1;cat-connectioncertificate-issue;c-connection;i-get-help_1;,gman650,Ecrypted/Dig signature help needed across multiple Thunderbird installs,https://support.mozilla.org/questions/1472459,os:linux,,,,,m:gmail;m:microsoftemail,,,0,false,,False,
1472476,2024-11-02T16:59:23.193269Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,alananthony.brown,lost emails,https://support.mozilla.org/questions/1472476,,,,,,,,,1,false,,False,
1472479,2024-11-02T17:29:46.264025Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,lcwii1,Saved Logins window width,https://support.mozilla.org/questions/1472479,,,,,,,,,0,false,,False,
1472480,2024-11-02T17:53:43.248122Z,2024-11-02,en-US,installation-and-updates,thunderbird;installation-and-updates;,Adlerhorst1,">I am registered by you I cant open Mozilla Thunderbird- I have spent money, please open my Thunderbird !!",https://support.mozilla.org/questions/1472480,os:windows,,,,,,,,1,true,2.97,False,
1472482,2024-11-02T18:15:39.225070Z,2024-11-02,en-US,accounts,thunderbird;accounts;,davewhitearcata,Can't login to ATT Yahoo Mail,https://support.mozilla.org/questions/1472482,,,,,,m:yahooemail;m:att,,,5,true,6.23,True,davewhitearcata
1472483,2024-11-02T18:19:27.452295Z,2024-11-02,en-US,accounts,thunderbird;accounts;,kmacker,New Host need backup large profile,https://support.mozilla.org/questions/1472483,,,,,,,,,2,true,2.71,False,
1472486,2024-11-02T18:39:31.542440Z,2024-11-02,nl,email-and-messaging,thunderbird;email-and-messaging;,racerollator,Not possible to send mails after changing wire ( DSL ) > fiber,https://support.mozilla.org/questions/1472486,,,,,,m:kpn,proto:smtp,,1,true,43.87,False,
1472488,2024-11-02T18:57:36.285983Z,2024-11-02,en-US,performance-and-connectivity,thunderbird;performance-and-connectivity;,ik9,Tags on thunderbird Mobile,https://support.mozilla.org/questions/1472488,,,,,,,,,1,true,0.24,False,
1472490,2024-11-02T19:32:21.321578Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,zsolt.ruszin,Collapse threads by default and change \ key to do that manually,https://support.mozilla.org/questions/1472490,,,,,,,,,1,true,1.38,False,
1472491,2024-11-02T19:35:21.674935Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,namrus16,Thunderbird stopped working,https://support.mozilla.org/questions/1472491,,,,,,,,,0,false,,False,
1472500,2024-11-02T21:17:51.730109Z,2024-11-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,accounting61,Inserting a Link causes Thunderbird to hang--- Solved,https://support.mozilla.org/questions/1472500,,,,,,,,,0,false,,False,
1472510,2024-11-03T00:27:31.850150Z,2024-11-03,es,email-and-messaging,thunderbird;email-and-messaging;,condominio,correo,https://support.mozilla.org/questions/1472510,,,,,,,,,7,true,0.36,False,
1472513,2024-11-03T00:53:44.157124Z,2024-11-03,it,accounts,thunderbird;needsinfo;accounts;,francadolfini1959,risoluzione problema,https://support.mozilla.org/questions/1472513,,,,,,m:gmail,,,1,true,6.41,False,
1472515,2024-11-03T01:04:00.138691Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,martinrosen1,Merging emails,https://support.mozilla.org/questions/1472515,,,,,,,,,1,true,9.17,False,
1472517,2024-11-03T01:24:10.550229Z,2024-11-03,en-US,settings,thunderbird;settings;,mozilla.retying888,Export Thunderbird Desktop settings,https://support.mozilla.org/questions/1472517,os:linux,,,,,,,,1,true,5.4,False,
1472518,2024-11-03T01:27:00.948795Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,user135986280789040198923097164819158456999,Create a distribution or group mail list,https://support.mozilla.org/questions/1472518,,,,,,m:gmail,proto:caldav,,4,true,5.45,True,user135986280789040198923097164819158456999
1472520,2024-11-03T01:59:22.346832Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,aperkinsva7arp,Cannot Dismiss Reminders GMail Calendar,https://support.mozilla.org/questions/1472520,,,,,,m:gmail,,,0,false,,False,
1472523,2024-11-03T02:55:13.411833Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,wranddr,I accidently deleted emails.,https://support.mozilla.org/questions/1472523,,,,,,,,,0,false,,False,
1472524,2024-11-03T03:10:43.796465Z,2024-11-03,en-US,installation-and-updates,thunderbird;installation-and-updates;,bbarletta,Outlook 2007 to Thunderbird,https://support.mozilla.org/questions/1472524,,,,,,m:microsoftemail,,,1,true,3.24,False,
1472526,2024-11-03T03:15:04.336877Z,2024-11-03,en-US,accounts,thunderbird;accounts;,kmckay23,Lost all my saved Thunderbird folders and files,https://support.mozilla.org/questions/1472526,,,,,,m:ionos,,,2,true,27.7,False,
1472538,2024-11-03T06:40:13.217429Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,we3kings,Thunderbird & Yahoo mail,https://support.mozilla.org/questions/1472538,,,,,,m:yahooemail,proto:pop,,2,true,0.56,False,
1472540,2024-11-03T07:50:11.838378Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;tblang;,g.karpi,Lokaler Ordner bei Thunderbird,https://support.mozilla.org/questions/1472540,os:windows,,,,,,,,1,true,9.95,False,
1472541,2024-11-03T09:15:31.718879Z,2024-11-03,nl,installation-and-updates,thunderbird;installation-and-updates;,hubert.standaert,adressen,https://support.mozilla.org/questions/1472541,,,,,,,,,1,true,7.64,False,
1472545,2024-11-03T09:04:46.920393Z,2024-11-03,it,email-and-messaging,thunderbird;email-and-messaging;,sacconicase,"""+"" al posto di spazi vuoti",https://support.mozilla.org/questions/1472545,,,,,,,,,3,true,0.51,False,
1472549,2024-11-03T09:42:56.135731Z,2024-11-03,nl,email-and-messaging,thunderbird;email-and-messaging;,pvz,imap synchronisatie,https://support.mozilla.org/questions/1472549,,,,,,m:ziggo,proto:imap,,1,true,28.84,False,
1472557,2024-11-03T10:46:07.137179Z,2024-11-03,en-US,settings,thunderbird;settings;tblang;,gilles.bolognesi,Filtrer sur un liste de plusieurs domaine,https://support.mozilla.org/questions/1472557,,,,,,,,,1,true,9.67,False,
1472558,2024-11-03T10:49:33.479504Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,terryhart2hart,Can't send/receive gmail due to security certificate error,https://support.mozilla.org/questions/1472558,,,,,,m:gmail,,,1,false,,True,terryhart2hart
1472561,2024-11-03T11:26:32.005176Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,xX0v0Xx,How do I stop the grouping of emails into threads globally for all mailbox,https://support.mozilla.org/questions/1472561,,,,,,,,,0,false,,False,
1472564,2024-11-03T11:44:55.361342Z,2024-11-03,nl,settings,thunderbird;settings;,margriet-1,agenda en overzetten op Iphone,https://support.mozilla.org/questions/1472564,,,,,,,,,1,true,26.88,False,
1472567,2024-11-03T12:22:52.185467Z,2024-11-03,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,jillmilne,Downloading Thunderbird,https://support.mozilla.org/questions/1472567,,,,,,,,,0,false,,False,
1472569,2024-11-03T12:40:30.650625Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,Kennymsq,New issue with comcast email,https://support.mozilla.org/questions/1472569,,,,,,m:comcast,,,1,false,,False,
1472577,2024-11-03T14:17:56.560773Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,aime.gall,"connexion au serveur sortant ""smtp.free.fr"" a expiré .veuillez essayer à nouveau .",https://support.mozilla.org/questions/1472577,,,,,,m:free_fr,proto:smtp,,0,false,,False,
1472583,2024-11-03T14:43:11.769475Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,msrathkenny,"email , thunderbird just disappeared from my computer",https://support.mozilla.org/questions/1472583,,,,,,,,,0,false,,False,
1472585,2024-11-03T14:51:22.172829Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,wranddr,Deleted Google emails,https://support.mozilla.org/questions/1472585,,,,,,,,,9,true,0.97,False,
1472587,2024-11-03T14:58:51.418267Z,2024-11-03,en-US,settings,thunderbird;settings;,dogevroum,How to change font size IN MENUS,https://support.mozilla.org/questions/1472587,,,,,,,,,2,true,0.83,True,davidsk
1472588,2024-11-03T15:04:36.154905Z,2024-11-03,cs,email-and-messaging,thunderbird;email-and-messaging;,miloshook087,mail profile,https://support.mozilla.org/questions/1472588,,,,,,,,,1,true,5.89,False,
1472590,2024-11-03T15:36:40.036023Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,tdp60,"thunderbird version 2024 - toolbar customization: missing: ""delete"" and ""junk""",https://support.mozilla.org/questions/1472590,,,,,,,,,17,true,0.17,False,
1472591,2024-11-03T15:40:17.265849Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,stuart41,IN Box Folder,https://support.mozilla.org/questions/1472591,,,,,,,,,5,true,5.04,False,
1472592,2024-11-03T15:59:51.557143Z,2024-11-03,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,dryan10,Thunderbird email login issue,https://support.mozilla.org/questions/1472592,,,,,,m:spectrum,,,0,false,,False,
1472594,2024-11-03T16:23:43.909726Z,2024-11-03,en-US,accounts,thunderbird;accounts;,aikiwei,thunderbird backup file can't restore to new PC,https://support.mozilla.org/questions/1472594,,,,,,,,,5,true,3.13,False,
1472601,2024-11-03T17:26:15.705470Z,2024-11-03,en-US,installation-and-updates,thunderbird;installation-and-updates;,steve657,Large profiles - export/move problems,https://support.mozilla.org/questions/1472601,,,,,,,,,4,true,2.03,True,steve657
1472603,2024-11-03T17:45:05.313658Z,2024-11-03,it,email-and-messaging,thunderbird;needsinfo;email-and-messaging;,raffaelaragucci64,Mail bombing e passaggio da account POP3 a IMAP,https://support.mozilla.org/questions/1472603,,,,,,,proto:imap;proto:pop,,1,true,13.52,False,
1472604,2024-11-03T17:49:04.426188Z,2024-11-03,en-US,privacy-and-security,thunderbird;privacy-and-security_1;,bobbynorth,who can snoop on my files?,https://support.mozilla.org/questions/1472604,,,,,,,,,1,true,3.7,False,
1472606,2024-11-03T17:54:13.251402Z,2024-11-03,en-US,settings,thunderbird;settings;,,Turn OFF all junk mail filters,https://support.mozilla.org/questions/1472606,,,,,,,,,5,true,2.32,False,
1472607,2024-11-03T18:00:59.141053Z,2024-11-03,tr,email-and-messaging,thunderbird;email-and-messaging;,ensyldrm1903,Posta silme işlemi yapamıyorum,https://support.mozilla.org/questions/1472607,,,,,,,,,16,true,0.81,False,
1472610,2024-11-03T18:32:06.503686Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,sngounou,Greetings,https://support.mozilla.org/questions/1472610,,,,,,,,,1,true,8.2,False,
1472614,2024-11-03T18:54:48.490906Z,2024-11-03,en-US,installation-and-updates,thunderbird;needsinfo;installation-and-updates;,joseponti,How to install Thunderbird?,https://support.mozilla.org/questions/1472614,,,,,,,,,4,true,0.99,False,
1472615,2024-11-03T19:05:43.089806Z,2024-11-03,en-US,settings,thunderbird;settings;,larkinmalik,Fetching full articles with RSS reader,https://support.mozilla.org/questions/1472615,,,,,,,,,0,false,,False,
1472617,2024-11-03T19:11:53.602600Z,2024-11-03,en-US,performance-and-connectivity,thunderbird;performance-and-connectivity;,rural2,deliting email,https://support.mozilla.org/questions/1472617,,,,,,,,,0,false,,False,
1472624,2024-11-03T19:53:26.960990Z,2024-11-03,en-US,installation-and-updates,thunderbird;installation-and-updates;,rapsac45,Unable to migrate Thunderbird profile from windows 10 to windows  11,https://support.mozilla.org/questions/1472624,os:windows,,,,,,,,4,true,0.14,False,
1472625,2024-11-03T19:53:45.562291Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,pluesswh,Lost email,https://support.mozilla.org/questions/1472625,,,,,,,,,0,false,,False,
1472626,2024-11-03T19:55:20.883744Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;tb128crash;bug482756;,annk2021,"last ten days constant crashing, crash reports fail to send - reply, new message commands don't work (win10)",https://support.mozilla.org/questions/1472626,os:windows,,,,,,,,10,true,6.8,True,wsmwk
1472632,2024-11-03T20:46:12.642000Z,2024-11-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,firefox.com.yes.really,How can I place multiple EML files into a TB local folder?,https://support.mozilla.org/questions/1472632,,,,,,,,,3,true,0.16,False,
1472650,2024-11-03T23:28:21.414356Z,2024-11-03,en-US,performance-and-connectivity,thunderbird;needsinfo;performance-and-connectivity;,jwlwjw2,How do I add Calenders or edit them?,https://support.mozilla.org/questions/1472650,,,,,,,,,4,true,1.18,True,jwlwjw2
1472653,2024-11-04T00:15:10.739944Z,2024-11-04,en-US,email-and-messaging,thunderbird;needsinfo;email-and-messaging;,annamado,Not receiving emails,https://support.mozilla.org/questions/1472653,,,,,,,,,4,true,6.35,False,
1472658,2024-11-04T02:01:21.412354Z,2024-11-04,en-US,email-and-messaging,thunderbird;email-and-messaging;,magnummusicandmediaservices,Cannot log into my email account.,https://support.mozilla.org/questions/1472658,,,,,,,,,0,false,,False,
1472672,2024-11-04T05:34:50.399291Z,2024-11-04,en-US,email-and-messaging,thunderbird;email-and-messaging;,jannie.laubscher,Profile issue,https://support.mozilla.org/questions/1472672,,,,,,m:microsoftemail,,,1,true,7.59,False,
1472673,2024-11-04T05:49:45.187224Z,2024-11-04,en-US,accounts,thunderbird;accounts;,shrewdinvestor.ca,Errors adding accounts,https://support.mozilla.org/questions/1472673,,,,,,m:microsoftemail,,,2,true,7.23,False,
1472675,2024-11-04T07:26:46.393904Z,2024-11-04,hu,email-and-messaging,thunderbird;email-and-messaging;,zsolt.gelencser,Thunderbird probléma,https://support.mozilla.org/questions/1472675,,,,,,,,,1,true,728.66,False,
1472676,2024-11-04T07:50:32.039930Z,2024-11-04,en-US,email-and-messaging,thunderbird;email-and-messaging;,reinhardrapp,Desktop,https://support.mozilla.org/questions/1472676,,,,,,,,,0,false,,False,
1472678,2024-11-04T08:19:20.692654Z,2024-11-04,tr,email-and-messaging,thunderbird;email-and-messaging;,ademcetinkaya1974,imap..........net sertifikası bu sunucu için geçerli değil . uyarısını alıyorum.,https://support.mozilla.org/questions/1472678,,,,,,,proto:imap,,1,true,13.09,False,
1472680,2024-11-04T08:51:44.018393Z,2024-11-04,en-US,email-and-messaging,thunderbird;email-and-messaging;,ajlowy,Inability to use “curly“ or “smart“ quotes and apostrophes in Thunderbird emails,https://support.mozilla.org/questions/1472680,,,,,,m:microsoftemail,,,5,true,3.96,False,
1472683,2024-11-04T09:29:49.528459Z,2024-11-04,en-US,email-and-messaging,thunderbird;email-and-messaging;,dsauvageot,new security key created by Orange,https://support.mozilla.org/questions/1472683,,,,,,m:orange,,,1,true,3.38,False,
1472684,2024-11-04T09:36:59.566769Z,2024-11-04,en-US,settings,thunderbird;settings;,mystik1,Unread Mail Icon,https://support.mozilla.org/questions/1472684,,,,,,,,,3,true,3.25,False,
1472685,2024-11-04T09:41:16.361005Z,2024-11-04,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,pedropilgrim,"Incoming emails blocked as system says pop3 failed, and has asked for new p/w which doesn't work??",https://support.mozilla.org/questions/1472685,,,,,,m:virginmedia,proto:pop,,1,true,3.21,False,
