id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1409908,2023-04-03T08:30:22Z,2023-04-03,en-US,installation-and-updates,download-and-install_1;,vnoel3,cell phone,https://support.mozilla.org/questions/1409908,,,,,,,,,1,true,2.95,False,
1409911,2023-04-03T08:37:36Z,2023-04-03,en-US,calendar,calendar;,mueller.pascal,Use third party calendar application,https://support.mozilla.org/questions/1409911,,,,,,,,,0,false,,False,
1409912,2023-04-03T08:42:16Z,2023-04-03,en-US,other,other;,hgtschudi,fetching of emails from free.de doesn`t work anymore,https://support.mozilla.org/questions/1409912,os:linux,,,,,,,,0,false,,False,
1409916,2023-04-03T09:26:09Z,2023-04-03,it,other,other;,,Settare un nuovo account esistente di posta,https://support.mozilla.org/questions/1409916,,,,,,,,,1,true,14.09,False,
1409917,2023-04-03T10:07:21Z,2023-04-03,en-US,other,other;,miles14,I can't drag and drop emails to folders on Mac,https://support.mozilla.org/questions/1409917,,,,,,,,,0,false,,False,
1409919,2023-04-03T10:17:03Z,2023-04-03,en-US,installation-and-updates,download-and-install_1;,Larrydeb,Launching TB,https://support.mozilla.org/questions/1409919,,,,,,,,,2,true,1.15,True,Larrydeb
1409924,2023-04-03T11:15:03Z,2023-04-03,en-US,troubleshooting,fix-problems;,rdbulkley,Thunderbird message downloads,https://support.mozilla.org/questions/1409924,,,,,,isp:frontier,,,2,true,1031.24,False,
1409926,2023-04-03T12:05:02Z,2023-04-03,en-US,calendar,calendar;,ncq1,I keep getting a request to allow TBird to access my Google account ...,https://support.mozilla.org/questions/1409926,,,,,,,,,0,false,,False,
1409928,2023-04-03T12:20:57Z,2023-04-03,en-US,other,other;,corc337,Blocked replies,https://support.mozilla.org/questions/1409928,,,,,,,,,0,false,,False,
1409930,2023-04-03T13:30:46Z,2023-04-03,it,installation-and-updates,download-and-install_1;,cutiniroberto24,importare le cartelle locali da win live mail a thunderbird,https://support.mozilla.org/questions/1409930,,,,,,,,,1,true,10.06,False,
1409931,2023-04-03T13:50:14Z,2023-04-03,en-US,other,other;,younghowie,"downloading inbox # of ### ""again...and again...""",https://support.mozilla.org/questions/1409931,,,,,,,proto:imap,,0,false,,False,
1409936,2023-04-03T14:59:53Z,2023-04-03,en-US,settings,customize;,jayla516,customized View,https://support.mozilla.org/questions/1409936,,,,,,,,,0,true,13.8,False,
1409937,2023-04-03T15:41:03Z,2023-04-03,es,calendar,calendar;,leoperbo,Why is the time in Thunderbird's calendar different from the system time?,https://support.mozilla.org/questions/1409937,os:linux,,,,,,,,1,true,79.28,False,
1409941,2023-04-03T16:14:33Z,2023-04-03,en-US,other,other;,frfx,vanished emails,https://support.mozilla.org/questions/1409941,,,,,,,,,0,false,,False,
1409950,2023-04-03T18:28:04Z,2023-04-03,en-US,installation-and-updates,download-and-install_1;,Larrydeb,Importing more than one Profile Info?,https://support.mozilla.org/questions/1409950,,,,,,,,,1,true,14.95,False,
1409956,2023-04-03T20:22:58Z,2023-04-03,en-US,other,other;,la_muse,Thunderbird Email accounts,https://support.mozilla.org/questions/1409956,,,,,,,,,1,true,8.36,False,
1409957,2023-04-03T20:25:30Z,2023-04-03,en-US,other,other;,,Inbox empty after compacting.,https://support.mozilla.org/questions/1409957,,,,,,,,,1,true,127.51,False,
1409964,2023-04-03T22:14:12Z,2023-04-03,en-US,settings,customize;,chstco,Restrict address book suggestions to specific address book,https://support.mozilla.org/questions/1409964,,,,,,,,,2,true,11.16,False,
1409968,2023-04-04T00:16:47Z,2023-04-04,en-US,other,other;,fyzxman1,Moving email from Trash to Inbox but reappears,https://support.mozilla.org/questions/1409968,,,,,,,,,2,true,9.04,False,
1409973,2023-04-04T02:16:57Z,2023-04-04,en-US,installation-and-updates,download-and-install_1;,jan_bol,Cannot migrate profile folder,https://support.mozilla.org/questions/1409973,os:windows,,,,,,,,3,true,6.93,False,
1409974,2023-04-04T04:11:59Z,2023-04-04,en-US,other,other;,dani6,Redirect shortcut,https://support.mozilla.org/questions/1409974,,,,,,,,,3,true,0.45,False,
1409975,2023-04-04T04:44:57Z,2023-04-04,en-US,settings,customize;needsinfo;,veryproicelandic,How do I download spam directly from the Yahoo Mail folder?,https://support.mozilla.org/questions/1409975,,,,,m:yahooemail,,,,4,true,4.38,False,
1409977,2023-04-04T05:46:39Z,2023-04-04,it,troubleshooting,fix-problems;,snake.xenzia.09,Impossibile inviare mail con account tim o alice,https://support.mozilla.org/questions/1409977,os:windows,,,,,,proto:imap;proto:pop,,1,true,3.02,True,'@next
1409980,2023-04-04T06:06:21Z,2023-04-04,en-US,troubleshooting,fix-problems;,,Thunderbird mail folders break permanently if trying to write to them when disk is full,https://support.mozilla.org/questions/1409980,,,,,,,,,1,true,2.69,False,
1409981,2023-04-04T06:25:00Z,2023-04-04,it,troubleshooting,fix-problems;,nucciepiersigilli,server,https://support.mozilla.org/questions/1409981,,,,,,,,,1,true,2.38,False,
1409985,2023-04-04T07:25:42Z,2023-04-04,it,troubleshooting,fix-problems;needsinfo;,,thunderbird non invia la posta di Alice Mail,https://support.mozilla.org/questions/1409985,os:windows,,,,m:gmail,,,av:avast;av:defender,3,true,1.37,False,
1409987,2023-04-04T07:47:29Z,2023-04-04,en-US,other,other;,rmann3,email search,https://support.mozilla.org/questions/1409987,,,,,,,,,0,false,,False,
1409992,2023-04-04T08:39:13Z,2023-04-04,en-US,other,other;,,"Occasional fail on ""reply""",https://support.mozilla.org/questions/1409992,os:windows,,,,,,proto:imap;proto:smtp;proto:pop,,1,false,,True,
1409993,2023-04-04T08:54:20Z,2023-04-04,en-US,other,other;,rokopi,sent items doubled with outlook account,https://support.mozilla.org/questions/1409993,os:windows,,,,m:microsoftemail,,proto:imap,,0,false,,False,
1409994,2023-04-04T08:57:47Z,2023-04-04,en-US,calendar,calendar;,rachael.orsi,Shared Calendar - Color Coordinate Events,https://support.mozilla.org/questions/1409994,,,,,,,,,0,false,,False,
1409998,2023-04-04T09:50:10Z,2023-04-04,en-US,settings,customize;,Rahzan,Reply-To missing from filter message headers,https://support.mozilla.org/questions/1409998,,,,,,,,,0,false,,False,
1410003,2023-04-04T11:34:17Z,2023-04-04,en-US,other,other;,jimbreslin,Thunderbird not allowing access to smtp,https://support.mozilla.org/questions/1410003,,,,,,,proto:smtp,,7,true,0.5,False,
1410010,2023-04-04T12:59:34Z,2023-04-04,en-US,other,other;,,Replying to email breaks thread,https://support.mozilla.org/questions/1410010,,,,,,,,,5,true,1.07,False,
1410012,2023-04-04T14:29:11Z,2023-04-04,en-US,other,other;,Youngboys5,The account .net is being processed. Please wait until processing is complete to get messages.,https://support.mozilla.org/questions/1410012,,,,,,,,,1,false,,False,
1410014,2023-04-04T14:57:39Z,2023-04-04,en-US,calendar,calendar;,mikedg1,Calendar printing,https://support.mozilla.org/questions/1410014,,,,,,,,,0,true,16.05,False,
1410016,2023-04-04T15:33:33Z,2023-04-04,en-US,troubleshooting,fix-problems;,winecki,Can't send out emails,https://support.mozilla.org/questions/1410016,,,,,,,,,1,true,20.2,False,
1410019,2023-04-04T16:07:50Z,2023-04-04,en-US,installation-and-updates,download-and-install_1;,gf1701,Is there a way to save my current Thunderbird configuration before making changes?,https://support.mozilla.org/questions/1410019,,,,,m:gmail;m:microsoftemail,,,,1,true,14.43,False,
1410021,2023-04-04T16:19:35Z,2023-04-04,en-US,installation-and-updates,download-and-install_1;,richardpallett,I have downloaded TB but I don't know what to do now,https://support.mozilla.org/questions/1410021,,,,,,,,,1,true,14.49,False,
1410022,2023-04-04T16:49:46Z,2023-04-04,en-US,other,other;,anairda97,"""get messages""",https://support.mozilla.org/questions/1410022,,,,,m:gmx,,,,1,true,59.36,False,
1410023,2023-04-04T17:37:22Z,2023-04-04,en-US,installation-and-updates,download-and-install_1;,howdee,2nd Thunderbird,https://support.mozilla.org/questions/1410023,,,,,m:microsoftemail,,,,0,false,,False,
1410024,2023-04-04T17:49:07Z,2023-04-04,en-US,settings,customize;,john901,Can't change email text color in Thunderbird 102.9.1 Mac OS 10.15.7,https://support.mozilla.org/questions/1410024,os:macos,,,,,,,,6,true,1.08,False,
1410031,2023-04-04T19:26:37Z,2023-04-04,en-US,settings,customize;,jane.blue,Is it safe to delete extra folders in Tbird?,https://support.mozilla.org/questions/1410031,,,,,,,,,6,true,1.98,False,
1410033,2023-04-04T19:58:15Z,2023-04-04,en-US,other,other;,steve.madden,UNRELATED EMAIL STRING ATTACHED TO EVERY NEW EMAIL I SEND,https://support.mozilla.org/questions/1410033,,,,,,,,,0,false,,False,
1410038,2023-04-04T23:37:19Z,2023-04-04,en-US,settings,customize;,newmozguy,display preferences change and cannot be reset when updating Thunderbird,https://support.mozilla.org/questions/1410038,os:windows,,,,,,,,1,true,11.69,False,
1410039,2023-04-04T23:56:57Z,2023-04-04,en-US,settings,customize;,drstripjo,Disabling marking e-mails as read,https://support.mozilla.org/questions/1410039,,,,,,,,,1,true,6.97,False,
1410041,2023-04-05T01:14:15Z,2023-04-05,cs,installation-and-updates,download-and-install_1;,lubombar,"Po odeslání zprávy se objevují hlášky, co je špatně?",https://support.mozilla.org/questions/1410041,os:windows,,,,,,,,1,true,57.74,False,
1410043,2023-04-05T01:34:08Z,2023-04-05,en-US,calendar,calendar;,kevin206,Caldav sync to Axigen Tasks and Calendar,https://support.mozilla.org/questions/1410043,,,,,,,proto:caldav,,0,false,,False,
1410044,2023-04-05T02:10:09Z,2023-04-05,en-US,troubleshooting,fix-problems;,GeorgeGR,Thunderbird (102.9.1) freezes after compacting inbox folder!!,https://support.mozilla.org/questions/1410044,,,,,m:gmail;m:microsoftemail;m:yahooemail,,,,7,true,50.45,False,
1410052,2023-04-05T04:34:40Z,2023-04-05,en-US,installation-and-updates,download-and-install_1;,ftlx,Acces to old mails,https://support.mozilla.org/questions/1410052,os:windows,,,,,,proto:imap,,4,true,6.7,True,ftlx
1410055,2023-04-05T05:14:59Z,2023-04-05,en-US,installation-and-updates,download-and-install_1;,Larrydeb,Thunderbird Icon in Taskbar,https://support.mozilla.org/questions/1410055,,,,,,,,,0,false,,False,
1410056,2023-04-05T05:15:37Z,2023-04-05,cs,installation-and-updates,download-and-install_1;,ondrej.blazekk,Přídání účtu na další zařízení + obnova přihlašovacího jména,https://support.mozilla.org/questions/1410056,,,,,,,,,1,true,53.63,False,
1410060,2023-04-05T06:25:00Z,2023-04-05,en-US,other,other;,bvanp,How can I increase my storage quota in Thunderbird inbox.  I have used 91% of 250MB for 51 massages!,https://support.mozilla.org/questions/1410060,,,,,,,,,1,true,0.32,False,
1410061,2023-04-05T06:37:40Z,2023-04-05,en-US,troubleshooting,fix-problems;,,Thunderbird 102.9.1 Crashing [@ CallHookWithSEH ] when I type anything on the keyboard. (Windows 10),https://support.mozilla.org/questions/1410061,os:windows,,,,m:microsoftemail,,,,3,true,18.52,False,
1410062,2023-04-05T06:55:35Z,2023-04-05,en-US,other,other;,carpelesi,Sending and receiving emails in Thunderbird works only once or twice a day,https://support.mozilla.org/questions/1410062,,,,,,,proto:smtp,,4,true,45.22,True,Toad-Hall
1410063,2023-04-05T06:56:52Z,2023-04-05,en-US,troubleshooting,fix-problems;,Murf_Oscar,Thunderbird issues an error message and incoming emails have stopped.,https://support.mozilla.org/questions/1410063,,,,,,,proto:pop,,1,false,,False,
1410067,2023-04-05T07:39:42Z,2023-04-05,en-US,other,other;,ziringer,List that is made,https://support.mozilla.org/questions/1410067,,,,,,,,,1,true,1.39,False,
1410071,2023-04-05T08:06:30Z,2023-04-05,en-US,other,other;,archimedes1,Email text formatting problem,https://support.mozilla.org/questions/1410071,,,,,m:microsoftemail,,,,3,true,2.39,True,davidsk
1410072,2023-04-05T08:15:43Z,2023-04-05,it,other,other;,,Come Recuperare Mail inviate prima del 2020,https://support.mozilla.org/questions/1410072,,,,,,,,,2,true,20.0,False,
1410073,2023-04-05T08:24:10Z,2023-04-05,en-US,other,other;,,"Bought a new HP PC, installed Thunderbird and now sending emails times out",https://support.mozilla.org/questions/1410073,,,,,m:microsoftemail,isp:spectrum,,,6,true,20.33,True,
1410074,2023-04-05T08:46:25Z,2023-04-05,en-US,tips-and-tricks,desktop;other;windows-10;,wyomingjones,Thunderbird mail,https://support.mozilla.org/questions/1410074,os:windows,Windows 10,,,,,proto:smtp,,1,true,19.85,False,
1410078,2023-04-05T09:38:01Z,2023-04-05,en-US,other,other;,,"Turn off SPAM filter, now and forever, 100% of the time, never send email to spam",https://support.mozilla.org/questions/1410078,,,,,,,,,1,true,0.21,False,
1410079,2023-04-05T09:38:56Z,2023-04-05,en-US,installation-and-updates,download-and-install_1;,nancy.peuteuil,missing email files,https://support.mozilla.org/questions/1410079,,,,,,,,,5,true,0.46,False,
1410082,2023-04-05T09:49:42Z,2023-04-05,en-US,settings,customize;,,Open messages in a New Window instruction do not with with the current version,https://support.mozilla.org/questions/1410082,,,,,,,,,6,true,0.23,True,
1410084,2023-04-05T09:57:48Z,2023-04-05,en-US,troubleshooting,fix-problems;,lwyoder,Print hangs,https://support.mozilla.org/questions/1410084,os:windows,,,,,,,,0,true,0.12,False,
1410091,2023-04-05T11:11:07Z,2023-04-05,en-US,troubleshooting,fix-problems;,Larrydeb,"Receiving Multiple / Duplicate Messages!  Approaching 100,000 unread Messages!!!",https://support.mozilla.org/questions/1410091,,,,,,,,,1,true,0.2,False,
1410096,2023-04-05T11:58:23Z,2023-04-05,en-US,other,other;,mdm54,Mail contact list larger,https://support.mozilla.org/questions/1410096,,,,,,,,,1,false,,False,
1410098,2023-04-05T12:15:13Z,2023-04-05,en-US,troubleshooting,fix-problems;,dukeengrwi,Can't get my local folders to load into my Hotmail account using Thunderbird.  Am using Ubuntu 22.04.,https://support.mozilla.org/questions/1410098,os:linux,,,,m:microsoftemail,,,,1,true,1.62,False,
1410100,2023-04-05T12:29:17Z,2023-04-05,en-US,other,other;,keygrip1740,two installations of thunderbord,https://support.mozilla.org/questions/1410100,,,,,m:microsoftemail,,,,2,true,0.45,False,
1410106,2023-04-05T14:51:23Z,2023-04-05,en-US,troubleshooting,fix-problems;,keithinoz1,Ghost email address,https://support.mozilla.org/questions/1410106,,,,,,,,,5,true,13.74,False,
1410107,2023-04-05T15:02:17Z,2023-04-05,en-US,other,other;,hbayindir,Thunderbird 112 doesn't show unread and total email counts in status bar.,https://support.mozilla.org/questions/1410107,,,,,,,,,1,true,10.19,True,wsmwk
1410109,2023-04-05T15:15:28Z,2023-04-05,en-US,other,other;,darryl.judy.zajac,"E-MAIL FROM COMCAST .... TEMPORARILY BLACKLISTED IP ADDRESS,,,,,TRY AGAIN",https://support.mozilla.org/questions/1410109,,,,,,isp:comcast,,,6,true,13.43,False,
1410111,2023-04-05T15:41:43Z,2023-04-05,en-US,troubleshooting,fix-problems;,Damp-Manage,"Why can't I change the ""Start Time"" and ""Due Date"" on a new task?!?",https://support.mozilla.org/questions/1410111,,,,,,,,,0,false,,False,
1410121,2023-04-05T19:12:29Z,2023-04-05,en-US,troubleshooting,fix-problems;,fragjoseywales,"Can't delete messages, they just keep popping back up in my inbox?",https://support.mozilla.org/questions/1410121,,,,,,,,,0,false,,False,
1410122,2023-04-05T19:42:41Z,2023-04-05,en-US,calendar,calendar;,hfjabre,thunderbird,https://support.mozilla.org/questions/1410122,,,,,,,,,0,false,,False,
1410128,2023-04-05T22:21:13Z,2023-04-05,en-US,other,other;,The_Hatta,"Move Thunderbird Supernova Bar, below email ""tabs""",https://support.mozilla.org/questions/1410128,,,,,,,,,1,true,2.84,False,
1410133,2023-04-06T00:00:13Z,2023-04-06,it,troubleshooting,fix-problems;,info9017,Mancato invio da Thunderbird indirizzo info@..... a indirizzi gmail,https://support.mozilla.org/questions/1410133,,,,,m:gmail,,proto:smtp,,1,true,4.43,False,
1410134,2023-04-06T00:36:33Z,2023-04-06,en-US,other,other;,federico@p,Saved incomplete attachments from bigger emails,https://support.mozilla.org/questions/1410134,os:linux,,,,,,,,2,true,4.16,False,
1410138,2023-04-06T02:06:24Z,2023-04-06,en-US,settings,customize;,cecece17,Close message window/tab on move or delete,https://support.mozilla.org/questions/1410138,,,,,,,,,0,false,,False,
1410139,2023-04-06T03:03:50Z,2023-04-06,it,other,other;,,non riesco a settare un account email esistente,https://support.mozilla.org/questions/1410139,,,,,,,,,1,true,1.46,False,
1410140,2023-04-06T03:14:03Z,2023-04-06,en-US,settings,customize;,radim.mozilla,Green arrow in upper right corner,https://support.mozilla.org/questions/1410140,,,,,,,,,1,true,72.68,False,
1410142,2023-04-06T03:33:06Z,2023-04-06,es,privacy-and-security,privacy-and-security_1;,,Issue with Thunderbird: Account seems blocked for spam reasons,https://support.mozilla.org/questions/1410142,,,,,,,,,2,true,19.05,False,
1410143,2023-04-06T03:33:27Z,2023-04-06,en-US,other,other;,perkin5,Thunderbird keeps re-downloading inbox files,https://support.mozilla.org/questions/1410143,os:windows,,,,,,proto:imap,,0,false,,False,
1410147,2023-04-06T05:44:52Z,2023-04-06,en-US,other,other;,filiol.jean-claude,récupéreration messages et carnet d' adresse,https://support.mozilla.org/questions/1410147,os:windows,,,,,,,,0,false,,False,
1410159,2023-04-06T08:26:43Z,2023-04-06,en-US,other,other;,mbuc310,TBird 112.0b7 issues,https://support.mozilla.org/questions/1410159,,,,,,,,,2,true,0.35,False,
1410160,2023-04-06T08:27:15Z,2023-04-06,en-US,calendar,calendar;,rob212,Caldav does not seem to exist in my thunderbird,https://support.mozilla.org/questions/1410160,,,,,,,proto:caldav,,2,true,0.47,False,
1410162,2023-04-06T08:41:47Z,2023-04-06,en-US,other,other;,jbgnot,I bring 5 Gmail accounts into Thunderbird. One account does not remove emails that I delete. They show in the trash,https://support.mozilla.org/questions/1410162,,,,,m:gmail,,,,1,true,0.58,False,
1410165,2023-04-06T09:01:31Z,2023-04-06,en-US,other,other;,mbtc2,"Lost ability to ""Send"" messages; lost the ""Sent"" folder",https://support.mozilla.org/questions/1410165,os:windows,,,,m:microsoftemail,isp:comcast;isp:spectrum,proto:smtp,av:malwarebytes,14,true,0.34,False,
1410166,2023-04-06T09:15:43Z,2023-04-06,en-US,troubleshooting,fix-problems;,,Timezones update for America/Mexico,https://support.mozilla.org/questions/1410166,,,,,,,,,1,true,10.86,False,
