id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1443889,2024-04-03T01:20:03.069122Z,2024-04-03,en-US,calendar,calendar;,kevinsteverodriguez,Thunderbird Calendar with Attachments,https://support.mozilla.org/questions/1443889,,,,,,,,,,1,true,3.82,False,
1443890,2024-04-03T01:50:09.022620Z,2024-04-03,en-US,settings,customize;,artea308,I cannot send email from my Thunderbird account but I can receive them.  I have an Optus account,https://support.mozilla.org/questions/1443890,,,,,,,,,,1,true,5.36,False,
1443892,2024-04-03T02:53:11.316085Z,2024-04-03,en-US,other,other;,shahyumoke,THURDERBIRD software,https://support.mozilla.org/questions/1443892,,,,,,,,,,4,true,2.13,False,
1443893,2024-04-03T03:02:56.333732Z,2024-04-03,en-US,troubleshooting,fix-problems;,id.studioairputih,THUNDRBIRD ERROR,https://support.mozilla.org/questions/1443893,,,,,,,,,,1,true,103.08,False,
1443894,2024-04-03T03:11:06.427192Z,2024-04-03,en-US,troubleshooting,fix-problems;,artea308,outgoing emails,https://support.mozilla.org/questions/1443894,,,,,,,,,,1,true,3.81,False,
1443899,2024-04-03T07:46:33.184696Z,2024-04-03,cs,settings,customize;,adoss2,Zpožděný příjem pošty,https://support.mozilla.org/questions/1443899,,,,,,,,,,1,true,2.96,False,
1443902,2024-04-03T09:13:02.143629Z,2024-04-03,en-US,privacy-and-security,privacy-and-security_1;,music19,default account,https://support.mozilla.org/questions/1443902,,,,,,m:microsoftemail,,,,4,true,2.62,True,davidsk
1443904,2024-04-03T09:24:09.335294Z,2024-04-03,fi,other,other;,ari.lehtolahti,Postia ei voi lähettää jos osoitteena on @gmail,https://support.mozilla.org/questions/1443904,,,,,,m:gmail,,proto:smtp,,0,false,,False,
1443907,2024-04-03T10:05:33.769372Z,2024-04-03,en-US,settings,customize;,mozilla516,Cancelling emails after hitting send,https://support.mozilla.org/questions/1443907,,,,,,,,,,3,true,1.71,False,
1443911,2024-04-03T11:46:41.644835Z,2024-04-03,en-US,calendar,calendar;,trashmaster,Global activation of alert sounds (reminder) for upcoming events possible?,https://support.mozilla.org/questions/1443911,,,,,,,,,,3,true,18.15,False,
1443919,2024-04-03T13:28:24.024655Z,2024-04-03,en-US,calendar,calendar;,Mark62,Thunderbird Calendar,https://support.mozilla.org/questions/1443919,,,,,,m:microsoftemail,,,,0,false,,False,
1443921,2024-04-03T13:56:29.521966Z,2024-04-03,en-US,other,other;,digit1527,tells me it already has my credentials but does not bring in new mail kepps asking me to fill in name email password doe,https://support.mozilla.org/questions/1443921,,,,,,,,,,0,false,,False,
1443922,2024-04-03T14:11:25.882564Z,2024-04-03,en-US,other,other;,reinierii,Switching from COX Internet to a competitors 5G wireless network for internet.,https://support.mozilla.org/questions/1443922,,,,,,,isp:cox,,,1,true,2.01,False,
1443923,2024-04-03T14:35:16.905557Z,2024-04-03,en-US,settings,customize;,schwarz.gentoo,Fonts,https://support.mozilla.org/questions/1443923,os:linux,,,,,,,,,0,false,,False,
1443925,2024-04-03T15:11:56.152259Z,2024-04-03,en-US,troubleshooting,fix-problems;,tchild828,TB is very slow and sluggish using Jaws,https://support.mozilla.org/questions/1443925,,,,,,,,,,1,true,95.79,False,
1443926,2024-04-03T15:15:49.084099Z,2024-04-03,en-US,troubleshooting,fix-problems;,exceldo,Login on Thunderbird,https://support.mozilla.org/questions/1443926,,,,,,,isp:comcast,,,5,true,1.26,False,
1443927,2024-04-03T15:31:16.001596Z,2024-04-03,es,other,other;,rafaaragarcia,thunderbird no instala cuenta de correo,https://support.mozilla.org/questions/1443927,os:windows,,,,,,,,,2,true,6.16,False,
1443928,2024-04-03T15:37:18.731657Z,2024-04-03,en-US,email-and-messaging,desktop;privacy-and-security_1;windows-10;firefox-1159;firefox-11591;,mkal1,"Thunderbird is able to logon to ATT.NET,  after I changes my ATT.NET PW",https://support.mozilla.org/questions/1443928,os:windows,Windows 10,,,,m:yahooemail,isp:att,,,2,true,4.02,True,mkal1
1443935,2024-04-03T16:28:52.798299Z,2024-04-03,en-US,other,other;,tim.plant1,Thunderbird delivering mails in strange order,https://support.mozilla.org/questions/1443935,,,,,,,,proto:imap,,4,true,2.89,False,
1443936,2024-04-03T16:33:26.863130Z,2024-04-03,en-US,other,other;,matrisdbbackup,Email Account with new Password cannot be created in Thunderbird,https://support.mozilla.org/questions/1443936,,,,,,,,,,4,true,2.69,False,
1443938,2024-04-03T16:48:09.696886Z,2024-04-03,en-US,troubleshooting,fix-problems;,william.washburn1,Non-overridable TLS error is blocking email downloads in Thunderbird,https://support.mozilla.org/questions/1443938,,,,,,m:gmail,,proto:imap;proto:pop,,5,true,2.21,False,
1443939,2024-04-03T16:50:11.199090Z,2024-04-03,en-US,settings,customize;,albert.wambecq,dragging messages is not working any more. (upgraded to 115.9.0 (64-bit) on windows),https://support.mozilla.org/questions/1443939,,,,,,,,,,2,true,1.86,True,albert.wambecq
1443952,2024-04-03T18:41:57.310307Z,2024-04-03,en-US,troubleshooting,fix-problems;,gvtz8pzfhd,New Forwarding Limit,https://support.mozilla.org/questions/1443952,,,,,,,,,,1,true,55.36,False,
1443953,2024-04-03T19:00:40.051314Z,2024-04-03,en-US,troubleshooting,fix-problems;,william.washburn1,Thunderbird updater can't download setup file,https://support.mozilla.org/questions/1443953,,,,,,,,,,1,true,69.88,False,
1443956,2024-04-03T19:06:41.919579Z,2024-04-03,en-US,troubleshooting,fix-problems;,pastordl.drl.kal,Two Sent and two draft Folders,https://support.mozilla.org/questions/1443956,,,,,,m:gmail,,proto:imap,,3,true,3268.56,False,
1443957,2024-04-03T19:09:28.265103Z,2024-04-03,en-US,other,other;,mrwayyne,Unable to add emails on Thunderbird,https://support.mozilla.org/questions/1443957,,,,,,,,,,3,true,0.3,False,
1443968,2024-04-03T21:34:48.921236Z,2024-04-03,en-US,other,other;,celine9,"I think I made a mistake - after successfully archiving locally, I don't see a Sent folder, just archives by year?",https://support.mozilla.org/questions/1443968,,,,,,,,,,1,true,308.89,False,
1443974,2024-04-03T22:47:18.563265Z,2024-04-03,en-US,installation-and-updates,download-and-install_1;,blainebillman,"Installing Thunderbird email, can't get past ""Add Security Exception"" error.",https://support.mozilla.org/questions/1443974,,,,,,m:gmail,,proto:imap,,1,true,7.02,False,
1443975,2024-04-03T22:47:38.847194Z,2024-04-03,en-US,other,other;,george116,Can't find settings on new account setup,https://support.mozilla.org/questions/1443975,,,,,,,,proto:imap;proto:pop,,2,true,51.18,False,
1443978,2024-04-03T23:16:19.054292Z,2024-04-03,en-US,other,other;,ajc890,Some emails not being sent using Thunderbird,https://support.mozilla.org/questions/1443978,,,,,,,,,,1,true,50.72,False,
1443980,2024-04-03T23:41:24.086009Z,2024-04-03,en-US,troubleshooting,fix-problems;,jpb1701,Sent messages contain visible codes within for receipients,https://support.mozilla.org/questions/1443980,,,,,,,,,,0,false,,False,
1443981,2024-04-04T00:26:25.028786Z,2024-04-04,en-US,calendar,calendar;,amadeus3,Thunderbird (Flatpak) not syncing tasks and calendar items anymore,https://support.mozilla.org/questions/1443981,os:linux,,,,,,isp:btinternet,proto:caldav,av:avast,1,false,,True,amadeus3
1443986,2024-04-04T02:09:21.188196Z,2024-04-04,en-US,other,other;,larrylipzen96,"In the Supernova version of Thunderbird, no Date header appears, how do I oder my messages by date?",https://support.mozilla.org/questions/1443986,,,,,,,,,,1,true,3.59,False,
1443987,2024-04-04T02:13:53.878152Z,2024-04-04,en-US,troubleshooting,fix-problems;,Firescribe,Duplicate windows launching with tabs use after using Developer Toolbox,https://support.mozilla.org/questions/1443987,os:macos,,macos:monterey,,,,,,,0,false,,False,
1443990,2024-04-04T02:28:19.040232Z,2024-04-04,en-US,other,other;needsinfo;,kaykatz,How can I stop certain emails going directly to trash?,https://support.mozilla.org/questions/1443990,,,,,,m:microsoftemail,,,,1,true,3.19,False,
1443992,2024-04-04T02:45:09.540541Z,2024-04-04,en-US,settings,customize;,ronrobert,Message list columns,https://support.mozilla.org/questions/1443992,,,,,,,,,,5,true,2.84,False,
1443995,2024-04-04T03:44:07.301442Z,2024-04-04,en-US,other,other;needsinfo;,kvmj,email,https://support.mozilla.org/questions/1443995,,,,,,,,,,1,true,1.81,False,
1443996,2024-04-04T03:47:05.155712Z,2024-04-04,en-US,troubleshooting,fix-problems;,kvmj,email,https://support.mozilla.org/questions/1443996,,,,,,m:gmail,,,,0,false,,False,
1444005,2024-04-04T07:50:37.368244Z,2024-04-04,en-US,other,other;,zeltijurzi,Distribution of letters among different users,https://support.mozilla.org/questions/1444005,,,,,,,,,,1,true,3.12,False,
1444007,2024-04-04T09:05:12.456711Z,2024-04-04,en-US,other,other;,petra.cosic,duplicate mails,https://support.mozilla.org/questions/1444007,,,,,,,,proto:imap,,5,true,40.55,False,
1444008,2024-04-04T09:11:05.903416Z,2024-04-04,en-US,troubleshooting,fix-problems;,uncertainbrien,Thunderbird supernova - 1st time install problems,https://support.mozilla.org/questions/1444008,os:windows,,,,,,,,,1,true,77.79,False,
1444010,2024-04-04T10:26:31.941472Z,2024-04-04,en-US,calendar,calendar;,gtt1951,Spell check with Calendar not offering spelling results,https://support.mozilla.org/questions/1444010,,,,,,,,,,1,true,7.27,False,
1444011,2024-04-04T10:35:36.312682Z,2024-04-04,en-US,other,other;,robnadorp,adresboeken,https://support.mozilla.org/questions/1444011,,,,,,,,,,1,true,0.52,False,
1444020,2024-04-04T15:19:20.747626Z,2024-04-04,en-US,other,other;,michael681,email problems,https://support.mozilla.org/questions/1444020,,,,,,,,,,1,true,49.28,False,
1444021,2024-04-04T15:30:17.357821Z,2024-04-04,es,troubleshooting,fix-problems;,jonmajo55,no puedo conectarme a thunderbird alguien de soporte puede ayudarme??,https://support.mozilla.org/questions/1444021,,,,,,,,,,1,true,55.4,False,
1444022,2024-04-04T15:40:25.227514Z,2024-04-04,en-US,calendar,calendar;,gannonp157,Calendar event - default start time minutes,https://support.mozilla.org/questions/1444022,os:windows,,,,,,,,,0,false,,False,
1444023,2024-04-04T15:42:49.632109Z,2024-04-04,en-US,other,other;,bob366,Understanding the scope of filters,https://support.mozilla.org/questions/1444023,os:macos,,macos:monterey,,,,,,,7,true,0.73,False,
1444026,2024-04-04T16:03:01.426195Z,2024-04-04,en-US,other,other;,sdmiranda,Password Required For Outgoing Server??,https://support.mozilla.org/questions/1444026,os:windows,,,,,m:microsoftemail,,proto:smtp,av:norton,1,true,33.01,False,
1444029,2024-04-04T16:20:46.839601Z,2024-04-04,en-US,troubleshooting,fix-problems;,luther905,Thunderbird loses iCloud IMAP subscriptions when it is restarted,https://support.mozilla.org/questions/1444029,,,,,,,,proto:imap,,1,false,,False,
1444031,2024-04-04T17:01:43.456168Z,2024-04-04,en-US,settings,customize;,BarryHecht1,‘I cannot find the way to manage address book folders in Thunderbird 15.9.0. I am trying to create new address book subf,https://support.mozilla.org/questions/1444031,,,,,,,,,,1,true,18.69,False,
1444032,2024-04-04T17:11:47.245616Z,2024-04-04,en-US,other,other;,peter827,Saving/Archiving Office 365 emails locally,https://support.mozilla.org/questions/1444032,,,,,,m:microsoftemail,,proto:imap;proto:pop,,5,true,18.7,False,
1444035,2024-04-04T18:06:00.180964Z,2024-04-04,en-US,other,other;,tammyallsup,Emails in Thunderbird gone,https://support.mozilla.org/questions/1444035,,,,,,,isp:mediacom,,,10,true,41.21,False,
1444046,2024-04-04T20:16:39.798446Z,2024-04-04,en-US,other,other;,carmel.ucchino,Cannot received emails,https://support.mozilla.org/questions/1444046,,,,,,,,,,1,true,28.75,False,
1444053,2024-04-04T21:53:25.351574Z,2024-04-04,en-US,other,other;,Libbyroseman,missing folders in email,https://support.mozilla.org/questions/1444053,,,,,,,isp:comcast,,,0,false,,False,
1444054,2024-04-04T22:09:24.863150Z,2024-04-04,en-US,other,other;,skamp2,missing emails in thunderbird,https://support.mozilla.org/questions/1444054,,,,,,,,,,1,true,26.84,False,
1444059,2024-04-04T23:50:40.680418Z,2024-04-04,en-US,privacy-and-security,privacy-and-security_1;,mhatton0356,Simultaneous authorization failure of ALL of my Thunderbird gmail account,https://support.mozilla.org/questions/1444059,os:windows,,,,,m:gmail;m:microsoftemail,,,av:defender,1,true,25.11,False,
1444061,2024-04-05T00:30:14.969537Z,2024-04-05,en-US,other,other;,tr.smith.54801,Google - gmail access,https://support.mozilla.org/questions/1444061,,,,,,m:gmail,,,,1,true,24.29,False,
1444062,2024-04-05T00:37:35.946333Z,2024-04-05,en-US,other,other;,robfoor,lost the ability to send email from my firefox and fire fox says my earthlink IMAP and SMTP servers have disconnected,https://support.mozilla.org/questions/1444062,,,,,,,,proto:imap;proto:smtp,,1,true,24.12,False,
1444063,2024-04-05T00:38:26.252921Z,2024-04-05,en-US,installation-and-updates,download-and-install_1;,vmars3161,Oops... Going from TBird Portable to Thunderbird 115.9.0 (64-bit) SuperNova,https://support.mozilla.org/questions/1444063,os:windows,,,,,,,,,13,true,10.63,True,davidsk
1444065,2024-04-05T00:42:29.129212Z,2024-04-05,en-US,installation-and-updates,download-and-install_1;,yogutt2,where would mail be stored,https://support.mozilla.org/questions/1444065,,,,,,,,proto:imap,,1,true,24.01,False,
1444066,2024-04-05T01:37:52.347846Z,2024-04-05,en-US,troubleshooting,mac-os;fix-problems;,ahengst.edm,Thunderbird thinks every message since Mar20 is junk.,https://support.mozilla.org/questions/1444066,os:macos,,macos:ventura,,,m:gmail,,,,1,true,23.03,False,
1444068,2024-04-05T02:58:39.572418Z,2024-04-05,en-US,other,other;,jamesqf,How to tell if Thunderbird or ISP sends good emails to junk?,https://support.mozilla.org/questions/1444068,os:linux,,,,,m:microsoftemail,isp:spectrum,,,1,true,8.2,False,
1444069,2024-04-05T03:42:52.837618Z,2024-04-05,en-US,calendar,linux;calendar;,dimich.dmb,Network calendar events are off by 1 hour,https://support.mozilla.org/questions/1444069,,,,,,m:gmail,,,,3,true,20.89,False,
1444071,2024-04-05T03:47:30.409300Z,2024-04-05,en-US,other,other;,jridge4,Thunderbird email account,https://support.mozilla.org/questions/1444071,,,,,,m:microsoftemail,isp:spectrum,,,1,true,7.31,False,
1444075,2024-04-05T04:04:49.502347Z,2024-04-05,it,troubleshooting,fix-problems;,frangiacalone,Malfunzionamento con VPN,https://support.mozilla.org/questions/1444075,,,,,,,,,av:mcafee,1,true,2.87,False,
1444079,2024-04-05T06:41:58.817564Z,2024-04-05,en-US,other,other;,kumarasambhava,Thunderbird not receiving emails with attachments,https://support.mozilla.org/questions/1444079,,,,,,m:microsoftemail,,,,1,true,17.87,False,
1444080,2024-04-05T06:54:14.894876Z,2024-04-05,en-US,other,other;,13crazygirl.tu,new email won't load on thunderbird,https://support.mozilla.org/questions/1444080,,,,,,,,,,1,true,17.77,False,
1444084,2024-04-05T07:31:19.744806Z,2024-04-05,en-US,other,other;,uberg67,Mozilla Thunderbird,https://support.mozilla.org/questions/1444084,,,,,,,,,,1,true,16.29,False,
1444086,2024-04-05T08:08:25.452685Z,2024-04-05,en-US,privacy-and-security,privacy-and-security_1;,rozerin.yildiz,How to send mail to Gmail from the users I created in DigitalOcean and the mail accounts I created in ThunderBird?,https://support.mozilla.org/questions/1444086,,,,,,m:gmail,,,,5,true,0.6,False,
