id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1594427,2026-07-23T11:45:15.455280Z,2026-07-23,en-US,send-and-receive-email,windows-11;thunderbird-android;send-and-receive-email;,robynmike38,The 'send' section on my email is now missing and I want it back.,https://support.mozilla.org/questions/1594427,os:windows,Windows 11,,Where do I find it,,,,,,2,true,16.18,False,
1594717,2026-07-24T19:46:58.381760Z,2026-07-24,en-US,account-management,android;thunderbird-android;account-management;,puskyer,Can't empty trash or spam folders,https://support.mozilla.org/questions/1594717,os:android,Android,,21.0,,,feat:junk,,,13,true,5.13,False,
1594724,2026-07-24T20:08:39.539678Z,2026-07-24,en-US,undefined,windows-10;thunderbird-android;undefined;,gtobey,what is the name of the thunderbird android app?,https://support.mozilla.org/questions/1594724,os:windows,Windows 10,,140.12,140,,,,,1,true,13.46,False,
1594796,2026-07-25T08:52:55.809795Z,2026-07-25,en-US,import-and-export-settings,windows-11;thunderbird-android;import-and-export-settings;thunderbird-1530;,mi10xpaolo,transfer from thunderbird descktop to android does not work,https://support.mozilla.org/questions/1594796,os:windows,Windows 11,,153.0,153,,,,,1,true,0.33,False,
1594968,2026-07-26T09:57:19.731463Z,2026-07-26,en-US,search,android;thunderbird-android;search;,stephan.becker,server side search not working,https://support.mozilla.org/questions/1594968,os:android,Android,,20.1,,m:gmail,feat:search,,,0,false,,False,
1595085,2026-07-27T02:36:27.422701Z,2026-07-27,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,re777,Emails always stuck in Outbox Thunderbird Android,https://support.mozilla.org/questions/1595085,os:android,One IU version: 8.0;  Android version: 16,,20.1,,m:comcast,,proto:imap;proto:smtp,,3,true,7.59,False,
1595130,2026-07-27T10:06:44.593229Z,2026-07-27,en-US,customization,android;customization;thunderbird-android;,thomas_rother,"Wo stelle in der App ein, dass meine Nachrichten auch im App Symbol angezeigt werden?",https://support.mozilla.org/questions/1595130,os:android,Android,,20.1,,,,,,2,true,1.09,True,platform34
1595299,2026-07-28T06:52:09.560796Z,2026-07-28,en-US,accessibility,accessibility;thunderbird-android;,techrankerscompany,Collaborate with AppVerticals to Improve Thunderbird for Android,https://support.mozilla.org/questions/1595299,,,,20.1,,,,,,0,false,,False,
1595448,2026-07-28T23:51:43.556492Z,2026-07-28,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,dheianevans,Can't empty my trash,https://support.mozilla.org/questions/1595448,os:android,Android,,21.0,,,,proto:imap,,1,true,9.68,False,
1595503,2026-07-29T07:45:05.309853Z,2026-07-29,en-US,performance-and-connectivity,android;performance-and-connectivity;thunderbird-android;,shahedshah,Black bar appears in notification area when selecting a message,https://support.mozilla.org/questions/1595503,os:android,Android,,21.0,,,feat:notifications,,,3,true,1.48,True,platform34
1595539,2026-07-29T12:35:03.191880Z,2026-07-29,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,dianabozic0,Thunderbird for Android POP3 issue - messages disappear from Inbox,https://support.mozilla.org/questions/1595539,os:android,Android,,21.0,,,,proto:pop,,3,true,47.84,False,
1595793,2026-07-30T20:11:17.896333Z,2026-07-30,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,bethford37,My folders all say none,https://support.mozilla.org/questions/1595793,os:android,Android,,Android,,m:gmail,,,,1,true,4.7,False,
1595806,2026-07-30T21:22:13.192530Z,2026-07-30,en-US,connectivity,thunderbird-android;connectivity;,imakilluhoe,"Thunderbird Mobile: ""User is authenticated but not connected"" error",https://support.mozilla.org/questions/1595806,os:android,Android 16,,21.0,,m:microsoftemail,,proto:imap;proto:oauth,,6,true,1.29,False,
1595858,2026-07-31T05:12:50.960279Z,2026-07-31,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,kuz99,How do I move multiple/selected emails to another folder?,https://support.mozilla.org/questions/1595858,os:android,Android,,21.0,,,,,,5,true,5.34,False,
1595859,2026-07-31T05:15:36.054709Z,2026-07-31,en-US,customization,android;customization;thunderbird-android;,kuz99,Marking favorite folders,https://support.mozilla.org/questions/1595859,os:android,Android,,21.0,,,,,,1,true,5.56,False,
1595873,2026-07-31T07:19:10.255615Z,2026-07-31,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,stenr1,notifications need to be Remover manually,https://support.mozilla.org/questions/1595873,os:android,Android,,21.0,,,feat:notifications,,,1,true,4.03,False,
1595878,2026-07-31T08:33:46.748445Z,2026-07-31,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,clearvoic,Empty Trash and Empty Spam no longer work since the v21.0 update,https://support.mozilla.org/questions/1595878,os:android,Android v16,,21.0,,,feat:junk,,,1,true,1.83,True,platform34
1595895,2026-07-31T11:43:37.786072Z,2026-07-31,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,awgibbons1947,Android version 21.0 of Thunderbird doesn't empty trash or spam properly,https://support.mozilla.org/questions/1595895,os:android,Android,,21.0,,,feat:junk,,,2,true,0.84,False,
