id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1429660,2023-11-01T06:36:31Z,2023-11-01,pt-BR,troubleshooting,fix-problems;,booksafra2280,nao comsigo envia mesagem thunderbird,https://support.mozilla.org/questions/1429660,,,,,,,,,,0,false,,False,
1429661,2023-11-01T06:42:24Z,2023-11-01,en-US,other,other;,lowscore74,Hotmail,https://support.mozilla.org/questions/1429661,,,,,,m:gmail;m:microsoftemail,,,,1,true,2.34,False,
1429663,2023-11-01T07:05:28Z,2023-11-01,en-US,other,other;,lzweig1,As of 2 days ago I am unable to send emails using my Thunderbird client.,https://support.mozilla.org/questions/1429663,,,,,,m:spectrum,,proto:smtp,,7,true,1.85,False,
1429664,2023-11-01T07:12:14Z,2023-11-01,en-US,other,other;,bnicol,Can't Send Emails,https://support.mozilla.org/questions/1429664,os:windows,,,,,m:spectrum,,proto:smtp,av:defender,18,true,0.3,True,bnicol
1429665,2023-11-01T07:14:58Z,2023-11-01,en-US,other,other;,moreton3,New Version of Thunderbird,https://support.mozilla.org/questions/1429665,,,,,,,,,,1,true,0.08,False,
1429666,2023-11-01T07:18:20Z,2023-11-01,en-US,settings,customize;,raydube,"Delete Button in ""Message List Display""",https://support.mozilla.org/questions/1429666,,,,,,,,,,8,true,0.1,False,
1429667,2023-11-01T07:33:52Z,2023-11-01,en-US,installation-and-updates,download-and-install_1;,info10209,Transferring 75k Emails Back Into New Gmail Folder,https://support.mozilla.org/questions/1429667,,,,,,m:gmail,,,,5,true,1.69,False,
1429674,2023-11-01T08:19:21Z,2023-11-01,en-US,settings,customize;userchromecss;,Toad-Hall,Supernova 115*  How to reduce the spacing in the Message Header area.,https://support.mozilla.org/questions/1429674,,,,,,,,,,20,true,754.28,True,Toad-Hall
1429675,2023-11-01T08:29:32Z,2023-11-01,en-US,settings,customize;,SafeTex,Search (CTRL + K) and old email addresses,https://support.mozilla.org/questions/1429675,,,,,,,feat:search,,,0,false,,False,
1429680,2023-11-01T09:41:48Z,2023-11-01,en-US,other,other;,ken206,Can't find unsent message,https://support.mozilla.org/questions/1429680,,,,,,,,,,0,false,,False,
1429681,2023-11-01T09:53:24Z,2023-11-01,en-US,other,other;,FedUpWithMozilla,Can't remove email account from Thunderbird,https://support.mozilla.org/questions/1429681,,,,,,m:spectrum,,,,1,true,0.63,False,
1429683,2023-11-01T10:07:58Z,2023-11-01,en-US,other,other;,maurie.louis1,Mail Delivery Failed. 550. Message rejected,https://support.mozilla.org/questions/1429683,,,,,,m:comcast,,proto:smtp,,1,true,0.27,False,
1429685,2023-11-01T10:17:44Z,2023-11-01,en-US,settings,customize;,rwadallas,Attn:Admin  Thunderbird 'Message List Pane' restore to previous settings?,https://support.mozilla.org/questions/1429685,,,,,,,,,,0,false,,False,
1429686,2023-11-01T10:23:58Z,2023-11-01,en-US,settings,customize;,dberreby,"Shortcut for ""Show Remote Content for this Message""?",https://support.mozilla.org/questions/1429686,,,,,,,,,,0,false,,False,
1429689,2023-11-01T11:00:58Z,2023-11-01,en-US,other,other;,auditor.opc,Hugo R.González B.,https://support.mozilla.org/questions/1429689,,,,,,m:gmail,,,,1,false,,False,
1429691,2023-11-01T11:17:44Z,2023-11-01,en-US,other,other;,lwminct,Keep POP3 or change to IMAP,https://support.mozilla.org/questions/1429691,,,,,,m:gmail;m:comcast;m:frontier,,proto:imap;proto:pop,,0,false,,False,
1429695,2023-11-01T11:47:45Z,2023-11-01,en-US,other,other;,s.ambegaonkar.04,Export a specific folder from Thunderbird,https://support.mozilla.org/questions/1429695,,,,,,,feat:import_export,,,0,false,,False,
1429697,2023-11-01T12:01:12Z,2023-11-01,en-US,other,other;tbdonorcare;,wwwwoolf,Paypal donations not working,https://support.mozilla.org/questions/1429697,,,,,,,,,,5,true,45.31,False,
1429700,2023-11-01T12:04:19Z,2023-11-01,en-US,other,other;,dan.prairie,Screen resolution problem,https://support.mozilla.org/questions/1429700,,,,,,,,,,0,false,,False,
1429701,2023-11-01T12:17:32Z,2023-11-01,en-US,other,other;,folksall3,password problem,https://support.mozilla.org/questions/1429701,,,,,,m:virginmedia,,,,0,false,,False,
1429702,2023-11-01T12:55:04Z,2023-11-01,pt-BR,troubleshooting,fix-problems;,rogerjgamito,Falha ao enviar mensagem,https://support.mozilla.org/questions/1429702,os:windows,,,,,m:gmail;m:microsoftemail,,proto:smtp,,0,false,,False,
1429705,2023-11-01T13:31:55Z,2023-11-01,en-US,other,other;,f104svake,Where are my addresses and my local folders?,https://support.mozilla.org/questions/1429705,,,,,,,,,,0,false,,False,
1429706,2023-11-01T13:36:08Z,2023-11-01,en-US,installation-and-updates,download-and-install_1;,dwa34,hosting provider for IMAP email with Thunderbird client,https://support.mozilla.org/questions/1429706,,,,,,m:microsoftemail,,proto:imap,,0,false,,False,
1429708,2023-11-01T13:42:50Z,2023-11-01,en-US,privacy-and-security,privacy-and-security_1;,m_cathcart,(Non-obvious) email provider password change problem,https://support.mozilla.org/questions/1429708,,,,,,m:yahooemail,,proto:smtp,,0,false,,False,
1429709,2023-11-01T13:43:02Z,2023-11-01,en-US,other,other;,kamdad,I can't send email,https://support.mozilla.org/questions/1429709,,,,,,m:spectrum,,proto:smtp,,4,true,7.52,False,
1429710,2023-11-01T13:56:43Z,2023-11-01,pt-BR,troubleshooting,fix-problems;,booksafra2280,nao comsigo envia mesagem thunderbird,https://support.mozilla.org/questions/1429710,,,,,,,,,,1,false,,False,
1429711,2023-11-01T14:13:21Z,2023-11-01,en-US,other,other;,ellyhosri,Mail Manager Outlook Add in with Thunderbird,https://support.mozilla.org/questions/1429711,,,,,,m:microsoftemail,,,,0,false,,False,
1429712,2023-11-01T14:17:50Z,2023-11-01,en-US,troubleshooting,fix-problems;,eduardo.carriles,Duplicate messages for pop gmail account. [was So when is the very nice team from Thunderbird gonna solve duplicates iss,https://support.mozilla.org/questions/1429712,os:macos,,macos:ventura,,,m:gmail,,proto:pop,,8,true,28.42,False,
1429713,2023-11-01T14:30:15Z,2023-11-01,en-US,installation-and-updates,download-and-install_1;,Homer712,Message Filters,https://support.mozilla.org/questions/1429713,,,,,,,feat:filters,,,2,true,6.67,True,sfhowes
1429715,2023-11-01T14:36:04Z,2023-11-01,en-US,settings,customize;,ToddRental,Can't Right-Click Open Context Menu in SAVED EMAILS unless Thunderbird Client is Also Open,https://support.mozilla.org/questions/1429715,,,,,,m:microsoftemail,,,,0,false,,False,
1429716,2023-11-01T15:18:53Z,2023-11-01,en-US,troubleshooting,fix-problems;hotmail;,kcubgninnursemoc,recovery of email: nikkisartworks@hotmail.com,https://support.mozilla.org/questions/1429716,,,,,,m:microsoftemail,,,,1,true,5.77,False,
1429719,2023-11-01T15:32:08Z,2023-11-01,en-US,other,other;,SunDial101,Creating Filter - Can't see all folders to direct messages,https://support.mozilla.org/questions/1429719,,,,,,,feat:filters,,,0,false,,False,
1429727,2023-11-01T17:44:55Z,2023-11-01,en-US,other,other;,todd31,Display of number of emails in folder,https://support.mozilla.org/questions/1429727,,,,,,,,,,1,true,3.29,False,
1429728,2023-11-01T17:47:26Z,2023-11-01,en-US,troubleshooting,fix-problems;,todd31,115 seems much more sluggish overall than previous versions,https://support.mozilla.org/questions/1429728,,,,,,,,,,1,true,24.75,False,
1429730,2023-11-01T17:52:49Z,2023-11-01,en-US,other,other;,todd31,Open in Conversation not an option,https://support.mozilla.org/questions/1429730,,,,,,,,,,1,true,3.1,False,
1429733,2023-11-01T18:35:38Z,2023-11-01,en-US,settings,customize;,Ltechs,Manually Sorting Email Accounts,https://support.mozilla.org/questions/1429733,,,,,,,,,,8,true,27.72,False,
1429734,2023-11-01T19:06:20Z,2023-11-01,en-US,other,other;,kmckay23,Message count,https://support.mozilla.org/questions/1429734,,,,,,,,,,1,true,9.58,False,
1429735,2023-11-01T19:11:30Z,2023-11-01,en-US,troubleshooting,fix-problems;,snowonder1,forgot password,https://support.mozilla.org/questions/1429735,,,,,,,,,,1,true,9.46,False,
1429742,2023-11-01T22:38:56Z,2023-11-01,en-US,other,other;,stinkydog,alway show 2 unread,https://support.mozilla.org/questions/1429742,,,,,,,,,,0,false,,False,
1429745,2023-11-02T01:08:49Z,2023-11-02,en-US,settings,customize;,roy59,Get selected messages,https://support.mozilla.org/questions/1429745,os:linux,,,,,,,,,0,false,,False,
1429746,2023-11-02T01:27:45Z,2023-11-02,es,other,other;,jolita.jancyte,Tree View (lines) Threading in Conversations,https://support.mozilla.org/questions/1429746,,,,,,,,,,1,true,15.16,False,
1429750,2023-11-02T01:49:03Z,2023-11-02,en-US,other,other;,ivan.minarik,Mailing lists not working as described in help,https://support.mozilla.org/questions/1429750,,,,,,,,,,1,true,10.71,False,
1429751,2023-11-02T02:19:26Z,2023-11-02,en-US,other,other;,kostas6,Egress email not listing on Thunderbird,https://support.mozilla.org/questions/1429751,os:windows,,,,,m:microsoftemail,,,,1,false,,False,
1429752,2023-11-02T02:22:06Z,2023-11-02,en-US,other,other;,technical11,Thunderbird 115.4.1 - Macbook Pro,https://support.mozilla.org/questions/1429752,,,,,,,,,,1,true,22.58,False,
1429753,2023-11-02T02:26:31Z,2023-11-02,en-US,other,other;,stol1903,Некорректное отображение темы сообщения при наличие участников в копии,https://support.mozilla.org/questions/1429753,,,,,,m:gmail,,,,2,true,12.54,False,
1429758,2023-11-02T02:50:10Z,2023-11-02,en-US,other,other;,Gygli,Thunderbird,https://support.mozilla.org/questions/1429758,,,,,,,,,,3,true,9.56,True,sfhowes
1429759,2023-11-02T03:11:59Z,2023-11-02,it,settings,customize;,giotond,UI color customization,https://support.mozilla.org/questions/1429759,,,,,,,,,,1,true,5.4,False,
1429760,2023-11-02T03:23:44Z,2023-11-02,en-US,other,other;,j_a_w_bone,thunderbird deletes outlook calendar entries when compacting,https://support.mozilla.org/questions/1429760,,,,,,m:microsoftemail,feat:calendar,proto:oauth,,0,false,,False,
1429761,2023-11-02T03:43:55Z,2023-11-02,en-US,settings,customize;,wwfgbcjbg,"Message Area does not reflect latest emails, defaults back to 2018-2019",https://support.mozilla.org/questions/1429761,,,,,,,,,,4,true,6.01,False,
1429762,2023-11-02T03:53:32Z,2023-11-02,en-US,other,other;,henrik35,HTML issue in emails in my inbox,https://support.mozilla.org/questions/1429762,,,,,,,,,,6,true,0.7,False,
1429764,2023-11-02T04:49:07Z,2023-11-02,en-US,settings,customize;,daveproctor,Thunderbird email view keeps resetting to view/sort/threaded...I want it unthreaded at all times.,https://support.mozilla.org/questions/1429764,,,,,,,,,,1,true,17.46,False,
1429768,2023-11-02T05:18:17Z,2023-11-02,it,calendar,needsinfo;calendar;,info10226,Calendario sparisce ad ogni avvio di Thundebird,https://support.mozilla.org/questions/1429768,,,,,,,feat:calendar,proto:caldav,,1,true,3.61,False,
1429769,2023-11-02T05:44:06Z,2023-11-02,en-US,other,other;,electric.cyclist,Deleted All mail file by accident,https://support.mozilla.org/questions/1429769,,,,,,m:gmail,,,,4,true,5.67,False,
1429770,2023-11-02T05:54:01Z,2023-11-02,en-US,other,other;,bruno35,same Reference sorting,https://support.mozilla.org/questions/1429770,,,,,,,,,,1,true,5.26,False,
1429771,2023-11-02T06:12:22Z,2023-11-02,it,settings,customize;needsinfo;,diddao.vt,Finestra di ricerca - Eliminare visualizzazione ad albero,https://support.mozilla.org/questions/1429771,,,,,,,feat:search,,,3,true,2.33,True,diddao.vt
1429773,2023-11-02T06:23:50Z,2023-11-02,en-US,other,other;,jamaica.paleface,Adding Contacts to Address Book,https://support.mozilla.org/questions/1429773,,,,,,,feat:addressbook,,,2,true,2.63,False,
1429774,2023-11-02T07:03:48Z,2023-11-02,en-US,troubleshooting,fix-problems;notathunderbirdproblem;,dmf.pie,"Email not sending intermitantly, Have to resend almost every time.  CAUSE: Avast outbound scanning.",https://support.mozilla.org/questions/1429774,os:windows,,,,,m:microsoftemail,,proto:smtp,av:avast,3,true,5.28,True,dmf.pie
1429776,2023-11-02T07:17:19Z,2023-11-02,en-US,settings,customize;,MIkeyLV,Changing Position of Toolbar to Under File Menu (115.4.1 Supernova),https://support.mozilla.org/questions/1429776,,,,,,,,,,3,true,1.0,True,davidsk
1429778,2023-11-02T07:25:29Z,2023-11-02,en-US,settings,customize;,MIkeyLV,Make Mark Toolbar a default for marking/unmarking without drop down (115.4.1 Supernova),https://support.mozilla.org/questions/1429778,,,,,,,,,,2,true,4.88,True,sfhowes
1429780,2023-11-02T07:56:36Z,2023-11-02,en-US,troubleshooting,fix-problems;,harald43,gmail: timeout when moving or copy folder between google accounts,https://support.mozilla.org/questions/1429780,,,,,,m:gmail,,proto:imap,,0,false,,False,
1429784,2023-11-02T08:26:04Z,2023-11-02,en-US,other,other;,pamclark1,This is NOT Thunderbird but a whole new program and it's terrible! Restore please!,https://support.mozilla.org/questions/1429784,,,,,,,,,,5,true,4.14,False,
1429785,2023-11-02T08:32:34Z,2023-11-02,en-US,other,other;,mark246,Cannot create new account,https://support.mozilla.org/questions/1429785,,,,,,,,,,1,false,,True,mark246
1429788,2023-11-02T08:59:47Z,2023-11-02,en-US,settings,customize;,derno86,email layout,https://support.mozilla.org/questions/1429788,,,,,,,,,,1,true,10.35,False,
1429790,2023-11-02T09:10:27Z,2023-11-02,fi,settings,customize;,aarreli45,thundebir user interface,https://support.mozilla.org/questions/1429790,,,,,,,,,,0,false,,False,
1429793,2023-11-02T09:31:54Z,2023-11-02,it,other,other;,g_liberati_2007,Mozilla Thunderbird - lentissimo che quasi non apre i messaggi di posta,https://support.mozilla.org/questions/1429793,,,,,,,,,,5,true,0.44,False,
1429794,2023-11-02T09:33:33Z,2023-11-02,en-US,other,other;,info10229,adding email address to thunderbird,https://support.mozilla.org/questions/1429794,,,,,,m:gmail,,proto:imap,,1,true,3.04,False,
1429798,2023-11-02T10:26:08Z,2023-11-02,it,other,other;,studioquitadamo,percentuale spazio utilizzato non sincronizzato con gmail,https://support.mozilla.org/questions/1429798,,,,,,m:gmail,,,,1,true,13.5,False,
1429799,2023-11-02T10:50:26Z,2023-11-02,en-US,troubleshooting,fix-problems;,ppf3,thunderbird 115.4.1,https://support.mozilla.org/questions/1429799,os:windows,,,,,,,,,2,true,0.72,False,
1429801,2023-11-02T10:55:41Z,2023-11-02,en-US,settings,customize;,stevencfrissora,How to get the URL for a specific Label from Google cardDAV to import into Address Book of same Label?,https://support.mozilla.org/questions/1429801,,,,,,m:gmail,feat:addressbook;feat:import_export,proto:carddav,,6,true,1.23,True,sfhowes
1429810,2023-11-02T13:22:06Z,2023-11-02,en-US,other,other;,rmeyer125,unable to send emails on thunderbird,https://support.mozilla.org/questions/1429810,,,,,,m:spectrum,,proto:smtp,,5,true,2.72,False,
1429814,2023-11-02T14:40:34Z,2023-11-02,it,other,other;,Aldomarola,Account persi.,https://support.mozilla.org/questions/1429814,,,,,,m:gmail,,,,0,false,,False,
1429815,2023-11-02T14:51:21Z,2023-11-02,en-US,other,other;,daknel,"Using Thunderbird when my present city provider's address is being discontinued, BMTC.net is going away.",https://support.mozilla.org/questions/1429815,,,,,,m:gmail,,,,6,true,13.54,False,
1429817,2023-11-02T15:09:40Z,2023-11-02,en-US,other,other;,4e2zh8x7,Thunderbird 115. Shared email folder (and subfolders) between two different computers/profiles,https://support.mozilla.org/questions/1429817,,,,,,,,proto:imap,,1,true,6.91,False,
1429818,2023-11-02T15:18:13Z,2023-11-02,en-US,other,other;,Helvetica,Minimized icon automatically leaves taskbar and jumps into tray,https://support.mozilla.org/questions/1429818,os:windows,,,,,,,,,0,false,,False,
1429820,2023-11-02T16:09:41Z,2023-11-02,en-US,other,other;,elektraum,Message list did not automatically scroll to new messages when switching folders,https://support.mozilla.org/questions/1429820,,,,,,,,,,0,false,,False,
1429822,2023-11-02T16:22:17Z,2023-11-02,en-US,other,other;,bartzlederman,"Another case of Thunderbird starting up completely blank, can't access Options",https://support.mozilla.org/questions/1429822,os:windows,,,,,,,,,8,true,2.08,False,
1429823,2023-11-02T16:24:11Z,2023-11-02,en-US,other,other;,white134098,Email as text to T-mobile phones,https://support.mozilla.org/questions/1429823,,,,,,m:gmail,,,,1,true,5.8,False,
1429824,2023-11-02T16:26:12Z,2023-11-02,en-US,privacy-and-security,privacy-and-security_1;,jseamuscamp,Cloaked messages,https://support.mozilla.org/questions/1429824,,,,,,,,,,2,true,1.96,False,
1429826,2023-11-02T16:33:52Z,2023-11-02,en-US,other,other;,barbaraknuff,Thunderbird - Local Folders not displayed under email folders,https://support.mozilla.org/questions/1429826,,,,,,,,,,1,true,2.64,False,
1429828,2023-11-02T16:43:12Z,2023-11-02,en-US,settings,customize;,silkenpaw,How to delete an email account in Thunderbird,https://support.mozilla.org/questions/1429828,,,,,,,,,,4,true,5.25,True,davidsk
1429829,2023-11-02T16:59:28Z,2023-11-02,en-US,other,other;,wwwwoolf,help?   no one responds ...nothing in inbox,https://support.mozilla.org/questions/1429829,,,,,,,,,,1,true,1.7,False,
1429830,2023-11-02T17:15:17Z,2023-11-02,en-US,troubleshooting,fix-problems;,jrtroxel,"Thunderbird Version 115 automatically scrolls, after 30 seconds to the top of email without touching the mouse",https://support.mozilla.org/questions/1429830,os:windows,,,,,,,,,5,true,1.17,False,
1429832,2023-11-02T17:53:48Z,2023-11-02,en-US,other,other;,florestanschumann,Thunderbird update prompts,https://support.mozilla.org/questions/1429832,os:windows,,,,,,,,,4,true,1.42,False,
1429834,2023-11-02T18:21:39Z,2023-11-02,en-US,privacy-and-security,privacy-and-security_1;,user172806220125497428719468721583868694095,Authorization Failed,https://support.mozilla.org/questions/1429834,,,,,,,,,,0,false,,False,
1429835,2023-11-02T18:25:42Z,2023-11-02,en-US,privacy-and-security,privacy-and-security_1;,user172806220125497428719468721583868694095,Log-in,https://support.mozilla.org/questions/1429835,,,,,,,,,,1,true,0.84,False,
1429836,2023-11-02T18:38:24Z,2023-11-02,en-US,other,other;,callenderingrid,"Cannot open email, Thunderbird does not recognize my account!",https://support.mozilla.org/questions/1429836,,,,,,m:spectrum,,,,1,true,9.36,False,
1429837,2023-11-02T19:23:18Z,2023-11-02,en-US,other,other;,sgoldner8435,E-mails in Inbox,https://support.mozilla.org/questions/1429837,,,,,,,,,,0,false,,False,
1429838,2023-11-02T19:26:25Z,2023-11-02,en-US,troubleshooting,fix-problems;,dsniffin,Thunderbird,https://support.mozilla.org/questions/1429838,,,,,,m:gmail,,proto:pop,,1,true,2.4,False,
1429849,2023-11-03T00:54:20Z,2023-11-03,en-US,other,other;,bryony.hardy,Thunderbird cannot send or receive e-mails from iinet server,https://support.mozilla.org/questions/1429849,,,,,,,,,,0,false,,False,
1429852,2023-11-03T02:04:41Z,2023-11-03,it,installation-and-updates,download-and-install_1;,invernizzi.alberto,impossibile ricevere la posta in arrivo,https://support.mozilla.org/questions/1429852,,,,,,,,,,2,true,0.17,False,
1429855,2023-11-03T02:21:36Z,2023-11-03,en-US,other,other;,hrreichardt,One filter  for several accounts,https://support.mozilla.org/questions/1429855,,,,,,m:gmx,feat:filters,,,4,true,3.98,False,
1429857,2023-11-03T02:29:05Z,2023-11-03,en-US,settings,customize;,marchetto.chiara0,tags in subfolders,https://support.mozilla.org/questions/1429857,,,,,,,,,,1,true,1.48,False,
1429860,2023-11-03T03:18:19Z,2023-11-03,it,installation-and-updates,download-and-install_1;needsinfo;,rosannafacchino366,migrare la mia posta scaricata su una chiavetta USB su thunderbird,https://support.mozilla.org/questions/1429860,,,,,,,,,,2,true,4.55,False,
1429861,2023-11-03T03:44:12Z,2023-11-03,it,other,other;,assistenza7,INOLTRO EMAIL,https://support.mozilla.org/questions/1429861,,,,,,m:gmail,,proto:imap,,0,false,,False,
1429862,2023-11-03T03:49:21Z,2023-11-03,cs,privacy-and-security,privacy-and-security_1;,stanislav.kazda,"THUNDERBIRD - příjem mailů, které jsou šifrovány S/MIME",https://support.mozilla.org/questions/1429862,,,,,,,feat:encryption,,,1,true,10.57,False,
1429863,2023-11-03T03:53:36Z,2023-11-03,es,settings,customize;,finanzas.idi,desaparece impresora,https://support.mozilla.org/questions/1429863,,,,,,,,,,0,false,,False,
1429864,2023-11-03T03:54:27Z,2023-11-03,en-US,other,other;,antb1874,Since update Thunderbird has stopped showing me my new/unread emails first,https://support.mozilla.org/questions/1429864,,,,,,,,,,0,false,,False,
1429865,2023-11-03T03:56:36Z,2023-11-03,it,other,other;needsinfo;,l.fissore.arch,Timbro su mail,https://support.mozilla.org/questions/1429865,,,,,,,,,,1,true,3.89,False,
1429867,2023-11-03T04:04:59Z,2023-11-03,en-US,other,other;,brian251,Email on a Samsung A21S Android mobile phone,https://support.mozilla.org/questions/1429867,,,,,,,,,,1,true,16.5,False,
1429868,2023-11-03T04:21:15Z,2023-11-03,en-US,settings,customize;,loberto,Is it possible to set default thread display to collapsed/minimised state?,https://support.mozilla.org/questions/1429868,,,,,,,,,,2,true,1.97,False,
1429869,2023-11-03T04:40:57Z,2023-11-03,en-US,calendar,calendar;,woo.kc,Event Time Offset,https://support.mozilla.org/questions/1429869,os:windows,,,,,m:yahooemail,,proto:caldav,,3,true,15.79,False,
1429871,2023-11-03T05:05:10Z,2023-11-03,en-US,other,other;,argreen1950,emails,https://support.mozilla.org/questions/1429871,,,,,,,,,,3,true,5.9,False,
1429873,2023-11-03T05:23:21Z,2023-11-03,en-US,other,other;,a.beal,http links in emails show grey,https://support.mozilla.org/questions/1429873,,,,,,,,,,1,true,15.13,False,
1429875,2023-11-03T05:30:39Z,2023-11-03,en-US,other,other;,natmiles2,No email - incoming or outgoing,https://support.mozilla.org/questions/1429875,os:linux,,,,,,,proto:smtp;proto:pop,av:defender,1,true,6.69,False,
1429878,2023-11-03T05:54:04Z,2023-11-03,en-US,settings,customize;,MARIAN1000,"Dlaczego nie mogę użyć ""odpowiedz wszystkim"". Thunderbird 115.4.1 (32 bity)",https://support.mozilla.org/questions/1429878,,,,,,,,,,0,false,,False,
1429879,2023-11-03T06:29:04Z,2023-11-03,en-US,settings,customize;,mauropivato1,Subfolders without blu icon for new mail,https://support.mozilla.org/questions/1429879,,,,,,,,,,0,false,,False,
1429881,2023-11-03T06:46:50Z,2023-11-03,fi,installation-and-updates,download-and-install_1;,laughing.shoes,The latest versions of Thunderbird look terrible.,https://support.mozilla.org/questions/1429881,,,,,,,,,,0,false,,False,
1429882,2023-11-03T06:54:43Z,2023-11-03,en-US,troubleshooting,fix-problems;,sm0ifp,Unable to amually write email adresses in the To field.,https://support.mozilla.org/questions/1429882,,,,,,,,,,1,true,4.01,False,
1429884,2023-11-03T07:13:26Z,2023-11-03,en-US,troubleshooting,fix-problems;,bstapp,Thunderbird email server timeout,https://support.mozilla.org/questions/1429884,,,,,,m:yahooemail;m:att,,,,4,true,3.58,False,
1429885,2023-11-03T07:19:10Z,2023-11-03,hu,troubleshooting,fix-problems;,zsoltzsipi,Thunderbird levelek letöltése,https://support.mozilla.org/questions/1429885,,,,,,m:gmail,,,,0,false,,False,
1429886,2023-11-03T07:34:38Z,2023-11-03,en-US,troubleshooting,fix-problems;,stanley321,"Fail to send emails after update (even in offline mode, seems not network related)",https://support.mozilla.org/questions/1429886,os:windows,,,,,,,proto:imap,av:defender,0,false,,False,
1429887,2023-11-03T07:43:29Z,2023-11-03,en-US,settings,customize;,sara42,Layout Question on New Update,https://support.mozilla.org/questions/1429887,,,,,,,,,,1,true,12.48,False,
1429890,2023-11-03T08:01:10Z,2023-11-03,en-US,other,other;,S4S4,Is there a way to organize accounts(Emails) into folder?,https://support.mozilla.org/questions/1429890,,,,,,,,,,12,true,0.29,False,
1429892,2023-11-03T08:18:44Z,2023-11-03,en-US,other,other;,tricia.gerrodette,"Downloaded pop email disappears now after I read it. This just started. I only read it, didn't delete. And then sometime",https://support.mozilla.org/questions/1429892,,,,,,,,proto:pop,,0,false,,False,
