id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1419922,2023-08-01T11:26:36Z,2023-08-01,en-US,other,other;,Barry11,Thunderbirdc version 115.0.1. Lost capability  to download individual account e-mail. Only capable to download all accou,https://support.mozilla.org/questions/1419922,,,,,,,,,,1,true,0.51,False,
1419924,2023-08-01T12:26:42Z,2023-08-01,en-US,other,other;,EastTenn,need new email address to use with Thunderbird,https://support.mozilla.org/questions/1419924,,,,,,m:microsoftemail;m:yahooemail;m:gmx,isp:windstream,,,6,true,0.33,False,
1419925,2023-08-01T12:29:12Z,2023-08-01,en-US,other,other;,bsarnold817,erase emails,https://support.mozilla.org/questions/1419925,,,,,,,,,,1,true,0.33,False,
1419926,2023-08-01T12:35:26Z,2023-08-01,en-US,settings,customize;needsinfo;,heymysteryman,Many forwarded emails to one email - any way to open them at different times?,https://support.mozilla.org/questions/1419926,,,,,,,,,,3,true,0.14,False,
1419928,2023-08-01T13:30:48Z,2023-08-01,en-US,troubleshooting,fix-problems;,wavdwesthuizen,"After migrating to the new version on windows 11 thunderbird freezes, with huge consumption of memory and processor reso",https://support.mozilla.org/questions/1419928,os:windows,,,,,,,,,6,true,0.23,True,wavdwesthuizen
1419933,2023-08-01T13:48:55Z,2023-08-01,en-US,other,other;,rabbithutch1,Mail Addresses in Thunderbird,https://support.mozilla.org/questions/1419933,,,,,,,,,,3,true,20.07,False,
1419937,2023-08-01T14:16:50Z,2023-08-01,en-US,privacy-and-security,privacy-and-security_1;,dcbruce,Password change,https://support.mozilla.org/questions/1419937,,,,,,m:microsoftemail,isp:spectrum,,,1,true,10.73,False,
1419941,2023-08-01T14:56:28Z,2023-08-01,en-US,installation-and-updates,download-and-install_1;,,Moving select subfolders to a new thunderbird client on a new computer,https://support.mozilla.org/questions/1419941,,,,,,,,,,3,true,126.81,False,
1419943,2023-08-01T15:29:34Z,2023-08-01,en-US,installation-and-updates,download-and-install_1;,ajcole6508,Adding email account downloading all the emails,https://support.mozilla.org/questions/1419943,,,,,,,,,,1,true,9.49,False,
1419945,2023-08-01T17:02:17Z,2023-08-01,en-US,other,other;,pcguy,Thunderbird does not delete save drafts after email is sent,https://support.mozilla.org/questions/1419945,,,,,,,,proto:imap,,3,true,11.23,True,davidsk
1419946,2023-08-01T17:12:40Z,2023-08-01,en-US,other,other;,,I do not get my email in Thunderbird however I can send email.  This is my 3rd request  so please respond,https://support.mozilla.org/questions/1419946,,,,,,,,,,5,true,10.86,False,
1419949,2023-08-01T18:23:19Z,2023-08-01,en-US,troubleshooting,fix-problems;,forrie1,"TB 115, Messages Stuck in Outbox, Folder Repairs Are Unusual",https://support.mozilla.org/questions/1419949,,,,,,m:gmail,,,,5,true,39.27,False,
1419950,2023-08-01T18:36:42Z,2023-08-01,en-US,other,other;,mabaashar,I can't connect my server to Thunderbird,https://support.mozilla.org/questions/1419950,,,,,,,,proto:smtp,,1,true,52.19,False,
1419956,2023-08-01T20:04:59Z,2023-08-01,en-US,other,other;,annesch1,Unable to print emails without them spanning multiple pages,https://support.mozilla.org/questions/1419956,,,,,,,,,,8,true,14.74,False,
1419958,2023-08-01T21:11:36Z,2023-08-01,en-US,settings,customize;,gps471,copy cut paste icons are no longer visible. Also when I am writing it double spaces each line instead of single spacing.,https://support.mozilla.org/questions/1419958,,,,,,,,,,4,true,28.59,False,
1419963,2023-08-01T22:28:00Z,2023-08-01,en-US,settings,customize;,gsrgtrdg4565653,Emails are not loading in their correct order in search results,https://support.mozilla.org/questions/1419963,,,,,,m:microsoftemail,,,,1,true,48.18,False,
1419966,2023-08-01T23:45:54Z,2023-08-01,en-US,email-and-messaging,desktop;download-and-install_1;,,"Tbird update lost password, so email unusable. Cannot renew password without email, cannot set up Firefox account, etc.",https://support.mozilla.org/questions/1419966,os:windows,Windows 7 (hp 64),,,,,,,,3,true,7.92,False,
1419968,2023-08-02T00:24:52Z,2023-08-02,it,other,other;,amedeo.lauritano,Esiste Thunderbird per tablet Android?,https://support.mozilla.org/questions/1419968,,,,,,,,,,1,true,0.25,False,
1419969,2023-08-02T00:27:48Z,2023-08-02,en-US,other,other;,sabakb,Thunderbird frequently does not shut the background process,https://support.mozilla.org/questions/1419969,os:windows,,,,,,,,,2,true,117.28,False,
1419971,2023-08-02T00:56:32Z,2023-08-02,en-US,troubleshooting,fix-problems;,Rocket647,Constant freezes after a few seconds while trying to fetch message,https://support.mozilla.org/questions/1419971,,,,,,,,,,2,true,39.44,False,
1419973,2023-08-02T01:22:51Z,2023-08-02,es,troubleshooting,fix-problems;,milorcete,La carpetas IMAP no se sincronizan hasta que no entro,https://support.mozilla.org/questions/1419973,,,,,,,,proto:imap,,1,true,16.51,True,pcp04
1419975,2023-08-02T01:24:44Z,2023-08-02,en-US,settings,customize;,AlmaCookies,Bug: Spaces toolbar keeps reappearing (TB 115.1.0 for macOS),https://support.mozilla.org/questions/1419975,os:macos,,macos:ventura,,,,,,,8,true,39.31,False,
1419986,2023-08-02T03:59:00Z,2023-08-02,en-US,settings,customize;,robert373,TB Menu button too close to window controls,https://support.mozilla.org/questions/1419986,,,,,,,,,,1,false,,True,robert373
1419991,2023-08-02T05:26:52Z,2023-08-02,pt-BR,other,other;,EduardoSa,thunderbird error message,https://support.mozilla.org/questions/1419991,,,,,,,,,,0,false,,False,
1419993,2023-08-02T05:46:30Z,2023-08-02,en-US,other,other;,groucho3,Thunderbird Attach File(s) window has Preview Pane,https://support.mozilla.org/questions/1419993,,,,,,,,,,1,true,4.77,True,sfhowes
1419995,2023-08-02T06:00:48Z,2023-08-02,en-US,settings,customize;,,navigating with Tab key and Shift-Tab between folder and message list,https://support.mozilla.org/questions/1419995,,,,,,,,,,2,true,111.72,False,
1419997,2023-08-02T06:11:22Z,2023-08-02,en-US,other,other;,amertel,My emails inserts an email in the sender location and I cannot send any emails anymore because of that.  I cannot find a,https://support.mozilla.org/questions/1419997,,,,,,,,,,1,true,111.5,False,
1420002,2023-08-02T06:56:33Z,2023-08-02,en-US,installation-and-updates,download-and-install_1;,tdonahue1,can receive but can not send email (twc.com),https://support.mozilla.org/questions/1420002,os:windows,,,,,m:microsoftemail,isp:spectrum,,,8,true,63.56,True,tdonahue1
1420003,2023-08-02T07:07:59Z,2023-08-02,en-US,settings,customize;,thomas.kuipers,Export/Import Message filters / Thunderbird 102,https://support.mozilla.org/questions/1420003,,,,,,,,,,3,true,3.26,True,sfhowes
1420008,2023-08-02T07:48:22Z,2023-08-02,en-US,other,other;needsinfo;macos;probablynotathunderbirdproblem;,user231227475790514676177898160996993009239,"When I enter a image in my eMail signature, Thunderbird forgets the path and only keeps the filename, making the image d",https://support.mozilla.org/questions/1420008,,,,,,,,,,10,true,0.23,False,
1420012,2023-08-02T08:12:27Z,2023-08-02,en-US,troubleshooting,fix-problems;,MagoLione,"After few day the installation, thunderbird was like offline.",https://support.mozilla.org/questions/1420012,,,,,,,,,,1,true,109.46,False,
1420013,2023-08-02T08:17:45Z,2023-08-02,en-US,settings,customize;,joea-too,Sort Trash folder by date/time deleted?,https://support.mozilla.org/questions/1420013,,,,,,,,,,3,true,109.36,False,
1420014,2023-08-02T08:28:53Z,2023-08-02,en-US,other,other;,124,i need to use thunderbird for emails,https://support.mozilla.org/questions/1420014,,,,,,,,,,1,true,23.08,False,
1420015,2023-08-02T08:30:49Z,2023-08-02,en-US,troubleshooting,fix-problems;,vrister,"Stop fast reverse scrolling of emails, when clicked on",https://support.mozilla.org/questions/1420015,,,,,,,,,,1,true,32.32,False,
1420016,2023-08-02T08:37:54Z,2023-08-02,en-US,troubleshooting,fix-problems;,,Custom subfolders (nested folders) are not shown correctly,https://support.mozilla.org/questions/1420016,,,,,,m:microsoftemail,,proto:imap,,1,true,37.73,False,
1420018,2023-08-02T08:43:57Z,2023-08-02,en-US,troubleshooting,fix-problems;,John.haitzler,Fault 5.7.1,https://support.mozilla.org/questions/1420018,,,,,,,,,,2,true,1.91,False,
1420019,2023-08-02T09:09:56Z,2023-08-02,en-US,installation-and-updates,download-and-install_1;,drbeach4,"Thunderbird reinstall, corrupted profile",https://support.mozilla.org/questions/1420019,os:windows,,,,,,,proto:pop,,6,true,1.39,False,
1420021,2023-08-02T09:22:03Z,2023-08-02,en-US,settings,customize;,neil922,How can I add multiple email account automatically,https://support.mozilla.org/questions/1420021,,,,,,,,,,6,true,1.04,False,
1420022,2023-08-02T09:25:05Z,2023-08-02,en-US,troubleshooting,fix-problems;,simon.gartland,The added email is not kept in the list,https://support.mozilla.org/questions/1420022,,,,,,,,,,4,true,0.48,False,
1420023,2023-08-02T10:00:11Z,2023-08-02,en-US,troubleshooting,fix-problems;,KARL_TAUSCHEN,"MOVING my THUNDERBIRD e-mails, profile files, etc. to WIN 10 from WIN 7 HOME",https://support.mozilla.org/questions/1420023,os:windows,,,,,,,,,8,true,0.46,True,KARL_TAUSCHEN
1420028,2023-08-02T11:13:09Z,2023-08-02,en-US,other,other;,wrightones.l,Thunderbird selected messages,https://support.mozilla.org/questions/1420028,,,,,,,,,,1,true,2.61,False,
1420035,2023-08-02T12:29:21Z,2023-08-02,en-US,other,other;,laurent11,How to addd texte before a table at the start of a message,https://support.mozilla.org/questions/1420035,,,,,,,,,,3,true,0.68,True,davidsk
1420039,2023-08-02T13:28:58Z,2023-08-02,en-US,installation-and-updates,download-and-install_1;,ben_guzman,Trouble Transitioning Thunderbird to New Computer,https://support.mozilla.org/questions/1420039,os:windows,,,,,,,,,2,true,14.62,True,ben_guzman
1420040,2023-08-02T13:32:56Z,2023-08-02,en-US,troubleshooting,fix-problems;,williamasmith,Downloading and saving email,https://support.mozilla.org/questions/1420040,,,,,,,,,,1,true,18.03,False,
1420042,2023-08-02T14:18:38Z,2023-08-02,en-US,troubleshooting,fix-problems;,,Emails didn't come to me,https://support.mozilla.org/questions/1420042,,,,,,,,,,1,true,17.3,False,
1420047,2023-08-02T15:17:09Z,2023-08-02,en-US,troubleshooting,fix-problems;,Redenegue,"Well, I have had enough!",https://support.mozilla.org/questions/1420047,,,,,,,,,,1,true,31.07,False,
1420053,2023-08-02T15:55:30Z,2023-08-02,en-US,installation-and-updates,download-and-install_1;,bpglueguy-mozff,Migrating from 102 to 115; is there an approximate timeframe?,https://support.mozilla.org/questions/1420053,,,,,,,,,,2,true,15.59,False,
1420058,2023-08-02T17:25:26Z,2023-08-02,en-US,troubleshooting,fix-problems;,,Thunderbird stopped synching since update last night,https://support.mozilla.org/questions/1420058,os:windows,,,,,,,proto:imap;proto:smtp,,2,true,29.01,False,
1420060,2023-08-02T18:27:53Z,2023-08-02,en-US,settings,customize;,MozThunderbirdUser,"How can I change the ""Get messages"" icon to a larger button with text?",https://support.mozilla.org/questions/1420060,os:windows,,,,,m:microsoftemail,,,,8,true,85.45,True,Toad-Hall
1420061,2023-08-02T19:11:49Z,2023-08-02,en-US,other,other;,fernando.gont,Question about Mozilla Foundation Security Advisory 2023-27,https://support.mozilla.org/questions/1420061,,,,,,,,,,1,true,0.12,False,
1420064,2023-08-02T20:16:17Z,2023-08-02,en-US,settings,customize;,Toolworker,Write-Protecting an Email?,https://support.mozilla.org/questions/1420064,,,,,,,,,,4,true,25.84,False,
1420067,2023-08-02T20:36:33Z,2023-08-02,en-US,other,other;,Tommac207,TB 112.30 on july 7 update lost myfolders,https://support.mozilla.org/questions/1420067,,,,,,,isp:att,,,1,true,20.82,False,
1420070,2023-08-02T20:48:59Z,2023-08-02,en-US,other,other;,melissadoff,Thunderbird Nightmare: Entire Contents of Files/Folders with Saved Gmails VANISH in a Second When Clicked On,https://support.mozilla.org/questions/1420070,,,,,,m:gmail,,,,3,true,25.35,False,
1420076,2023-08-03T00:03:11Z,2023-08-03,en-US,email-and-messaging,desktop;customize;windows-10;,Stenos,Lost emails from Folder and Thunderbird when trying to backup onto my computer from Thunderbird,https://support.mozilla.org/questions/1420076,os:windows,Windows 10,,,,,,,,1,true,0.63,False,
1420077,2023-08-03T00:10:12Z,2023-08-03,en-US,installation-and-updates,download-and-install_1;,ed42,Cannot migrate my sent eails,https://support.mozilla.org/questions/1420077,,,,,,,,,,1,true,13.09,False,
1420081,2023-08-03T00:59:40Z,2023-08-03,cs,settings,customize;,j.buresova,"mail - změna pořadí štítků, číslování",https://support.mozilla.org/questions/1420081,,,,,,,,,,1,true,1.24,False,
1420082,2023-08-03T01:12:21Z,2023-08-03,en-US,other,other;,chris571,.docx attachments won't open in Thunderbird 115.1.0 (64 bit)/Windows 11,https://support.mozilla.org/questions/1420082,os:windows,,,,,,,,,9,true,20.56,False,
1420083,2023-08-03T01:31:08Z,2023-08-03,en-US,troubleshooting,fix-problems;,,authenticated but not connected Thunderbird Microsoft IMAP OAUTH2,https://support.mozilla.org/questions/1420083,os:windows,,,,,m:microsoftemail,,proto:imap;proto:oauth,,2,true,10.54,False,
1420084,2023-08-03T02:02:57Z,2023-08-03,en-US,troubleshooting,fix-problems;,vali.stanescu,Freezing after updating to version 115.,https://support.mozilla.org/questions/1420084,,,,,,,,proto:imap,,2,true,9.97,False,
1420088,2023-08-03T03:46:46Z,2023-08-03,en-US,other,other;,jchuillier,Improve the filters,https://support.mozilla.org/questions/1420088,,,,,,,,,,2,true,8.05,False,
1420089,2023-08-03T04:00:35Z,2023-08-03,en-US,calendar,calendar;,levk1,Calendar invites don't sent,https://support.mozilla.org/questions/1420089,,,,,,,,,,7,true,66.03,False,
1420091,2023-08-03T04:40:22Z,2023-08-03,en-US,troubleshooting,fix-problems;,Pthrowaway3145464,Super Nova 115.1.0 (64-bit) printing issue,https://support.mozilla.org/questions/1420091,,,,,,,,,,5,true,6.95,False,
1420093,2023-08-03T04:55:16Z,2023-08-03,es,other,other;,formacion,Configurar modo respuesta vacaciones correo Thunderbird en aplicacion mail de iphone,https://support.mozilla.org/questions/1420093,,,,,,,,,,0,false,,False,
1420096,2023-08-03T05:17:57Z,2023-08-03,en-US,settings,customize;,dorith.carmeli,Writing Hebrew and Arabic on Thunderbird,https://support.mozilla.org/questions/1420096,,,,,,,,,,4,true,16.4,False,
1420098,2023-08-03T05:57:14Z,2023-08-03,en-US,other,other;,bruce.reimel,Address Book,https://support.mozilla.org/questions/1420098,,,,,,,,,,2,true,0.96,False,
1420100,2023-08-03T06:15:22Z,2023-08-03,en-US,settings,customize;,queenmab100,Increasing font size of folder names and email lists,https://support.mozilla.org/questions/1420100,os:macos,,macos:ventura,,,,,,,2,true,5.32,True,sfhowes
1420102,2023-08-03T06:24:22Z,2023-08-03,en-US,troubleshooting,fix-problems;,ffos,Thunderbird can't repoen tabbed attachments after restart,https://support.mozilla.org/questions/1420102,,,,,,,,proto:imap,,2,true,10.64,False,
1420110,2023-08-03T08:04:15Z,2023-08-03,en-US,other,other;,huntercompressedairinc,not receiving emails for some customers but did before,https://support.mozilla.org/questions/1420110,,,,,,,,,,2,true,61.87,False,
1420111,2023-08-03T08:04:27Z,2023-08-03,en-US,installation-and-updates,download-and-install_1;,pauljmartin,Why does Outlook import repeatedly stop at 33% and not offer calendar? (Windows 10 and Outlook 2013),https://support.mozilla.org/questions/1420111,os:windows,,,,,m:microsoftemail,,,,5,true,8.79,False,
1420113,2023-08-03T08:15:47Z,2023-08-03,en-US,settings,customize;,offbohan,To find the LOCATION  of an email message WITHIN THE APP ---- - WHAT FOLDER IS IT STORED IN,https://support.mozilla.org/questions/1420113,,,,,,,,,,3,true,1.49,False,
1420116,2023-08-03T08:55:27Z,2023-08-03,en-US,other,other;,joanne20,Missing 3 years emails..  HELP,https://support.mozilla.org/questions/1420116,,,,,,,,,,1,true,4.17,False,
1420117,2023-08-03T09:00:08Z,2023-08-03,en-US,other,other;,brient,Google Oauth 2.0 Client ID,https://support.mozilla.org/questions/1420117,,,,,,m:gmail;m:microsoftemail,,proto:imap;proto:pop;proto:oauth,,3,true,4.15,False,
1420119,2023-08-03T09:10:35Z,2023-08-03,en-US,settings,customize;,oakandrocks,"No ""Mute Inbox"" feature",https://support.mozilla.org/questions/1420119,,,,,,,,,,2,true,12.17,False,
1420120,2023-08-03T09:11:34Z,2023-08-03,en-US,other,other;,wsj_3,Notification Errors,https://support.mozilla.org/questions/1420120,,,,,,,,,,2,true,2.19,True,sfhowes
1420123,2023-08-03T09:33:21Z,2023-08-03,it,privacy-and-security,privacy-and-security_1;,andreagrazi,thunderbird non mantiene la password generata da ARUBA PEC,https://support.mozilla.org/questions/1420123,,,,,,m:microsoftemail,,,,5,true,1.64,False,
1420132,2023-08-03T11:31:26Z,2023-08-03,en-US,settings,customize;,Jean-O,Thunderbird screen,https://support.mozilla.org/questions/1420132,,,,,,,,,,9,true,58.4,True,Jean-O
1420138,2023-08-03T12:09:50Z,2023-08-03,en-US,other,other;,greg201,Suddenly can't receive Thunderbird emails on my Android,https://support.mozilla.org/questions/1420138,,,,,,,,,,5,true,0.79,False,
1420141,2023-08-03T12:31:44Z,2023-08-03,en-US,troubleshooting,fix-problems;,krazgeo,The account krazgeo@comcast.net is being processed. Please wait until processing is complete to get messages.,https://support.mozilla.org/questions/1420141,,,,,,,isp:comcast,,,1,true,57.23,False,
1420146,2023-08-03T14:13:44Z,2023-08-03,en-US,installation-and-updates,download-and-install_1;,Tommac207,no address book in new TB version 115,https://support.mozilla.org/questions/1420146,,,,,,,isp:att,,,2,true,55.52,False,
1420147,2023-08-03T14:22:43Z,2023-08-03,en-US,other,other;,mike657,cannot send or receive. little dot next to folder above get message keeps bouncing back and forth,https://support.mozilla.org/questions/1420147,,,,,,m:gmail,,proto:imap,,1,false,,False,
1420148,2023-08-03T14:28:46Z,2023-08-03,en-US,settings,customize;,oldhoss,message pane size,https://support.mozilla.org/questions/1420148,,,,,,,,,,1,true,6.58,False,
1420158,2023-08-03T17:03:02Z,2023-08-03,en-US,settings,customize;,I_Rufus,Showing number of emails in a folder,https://support.mozilla.org/questions/1420158,os:windows,,,,,,,,,3,true,3.31,True,sfhowes
1420163,2023-08-03T18:39:37Z,2023-08-03,en-US,troubleshooting,fix-problems;,Tianya1,Can't send message error because connecting to SMTP failed,https://support.mozilla.org/questions/1420163,os:windows,,,,,m:gmail,isp:comcast;isp:optimum,proto:smtp,av:defender,5,true,10.53,False,
1420167,2023-08-03T21:45:01Z,2023-08-03,en-US,settings,customize;,cheri3,how to add new toolbar in version 102?,https://support.mozilla.org/questions/1420167,,,,,,,,,,4,true,0.07,False,
1420168,2023-08-03T22:32:25Z,2023-08-03,en-US,installation-and-updates,download-and-install_1;,terjesen,New Thunderbird version downloaded by Telstra. How can I retrieve lost Address Books and second email address?,https://support.mozilla.org/questions/1420168,,,,,,m:gmail,,,,1,true,47.2,False,
1420169,2023-08-03T22:50:16Z,2023-08-03,en-US,installation-and-updates,download-and-install_1;,marywithaquestion,Newest Version of Thunderbird,https://support.mozilla.org/questions/1420169,os:windows,,,,,m:microsoftemail,isp:spectrum,,,11,true,0.93,False,
1420170,2023-08-03T23:55:02Z,2023-08-03,en-US,calendar,calendar;,jkrnavek,Meeting invite showing the time of sender when accepted.,https://support.mozilla.org/questions/1420170,os:windows,,,,,,,,,1,true,45.81,False,
1420173,2023-08-04T00:51:56Z,2023-08-04,en-US,privacy-and-security,privacy-and-security_1;,Daniel_dM,Digital Signatures are maked as not valid in TB 115.1.0 (64-bit) Windows,https://support.mozilla.org/questions/1420173,,,,,,m:microsoftemail,,,,7,true,0.12,True,velosol
1420174,2023-08-04T01:32:26Z,2023-08-04,en-US,troubleshooting,fix-problems;notathunderbirdproblem;,ffproblems,Thunderbird 115 freezes at start,https://support.mozilla.org/questions/1420174,,,,,,,,,,5,true,68.09,True,wsmwk
1420178,2023-08-04T01:53:45Z,2023-08-04,it,other,other;,vittorio.dellagli,Stampa su piu pagine di una mail che normalmente viene stampata su una pagina-Versione Beta 117.0b1 (64 bit),https://support.mozilla.org/questions/1420178,,,,,,,,,,4,true,1.15,False,
1420180,2023-08-04T02:13:33Z,2023-08-04,en-US,settings,customize;,Mark-E-H,Using multiple SMTP servers in Thunderbird,https://support.mozilla.org/questions/1420180,os:windows,,,,,,,proto:smtp,,6,true,1.5,True,davidsk
1420182,2023-08-04T02:49:27Z,2023-08-04,en-US,other,other;,kimitra,Missing E-mail,https://support.mozilla.org/questions/1420182,,,,,,,,,,2,true,66.8,False,
1420183,2023-08-04T04:04:21Z,2023-08-04,en-US,other,other;,DrDively,delete suggested email address when drafting new email,https://support.mozilla.org/questions/1420183,,,,,,,,,,1,true,18.29,False,
1420187,2023-08-04T04:58:29Z,2023-08-04,en-US,other,other;,dnmark.burley,"Thunderbird 115 ""delete current row""",https://support.mozilla.org/questions/1420187,,,,,,,,,,8,true,64.64,False,
1420190,2023-08-04T05:15:33Z,2023-08-04,en-US,email-and-messaging,desktop;customize;windows-11;,jandmselby,Incoming  mail,https://support.mozilla.org/questions/1420190,os:windows,Windows 11,,,,,,,,3,true,2.88,False,
1420191,2023-08-04T05:17:47Z,2023-08-04,en-US,settings,customize;,firefox2420,Folder Modes are static (no refreshing or possible after hours?),https://support.mozilla.org/questions/1420191,,,,,,,,proto:pop,,1,true,40.38,False,
1420192,2023-08-04T05:22:35Z,2023-08-04,en-US,other,other;,Creid,Thunderbird Truncating Messages,https://support.mozilla.org/questions/1420192,,,,,,,,,,3,true,5.43,False,
1420197,2023-08-04T06:28:46Z,2023-08-04,en-US,settings,customize;,info9647,Email signature changes when Replying from Creating new email,https://support.mozilla.org/questions/1420197,,,,,,,,,,1,true,16.53,False,
1420198,2023-08-04T06:34:20Z,2023-08-04,en-US,other,other;,DorothyJ,Remove history,https://support.mozilla.org/questions/1420198,,,,,,,,,,2,true,4.19,True,christ1
1420199,2023-08-04T07:28:08Z,2023-08-04,en-US,other,other;,Mac73,Pictures in email,https://support.mozilla.org/questions/1420199,,,,,,,,,,5,true,7.05,False,
1420200,2023-08-04T07:33:04Z,2023-08-04,en-US,calendar,calendar;,,One Year Calendar View,https://support.mozilla.org/questions/1420200,,,,,,,,,,1,true,36.42,False,
1420206,2023-08-04T08:26:48Z,2023-08-04,en-US,calendar,calendar;,ynotlayabout,Associating one Google Calendar with multiple Thunderbird accounts,https://support.mozilla.org/questions/1420206,,,,,,,,,,1,true,2.28,False,
1420208,2023-08-04T09:11:09Z,2023-08-04,en-US,troubleshooting,fix-problems;,Ulysses41,Thunderbird 115.1 How to recover old pop emails from old profile. Add-on not compatible after v. 102.,https://support.mozilla.org/questions/1420208,,,,,,,,proto:pop,,2,true,1.48,True,christ1
1420209,2023-08-04T09:29:21Z,2023-08-04,en-US,troubleshooting,fix-problems;,LTeyler,"Can't receive or send emails, but had service for years.",https://support.mozilla.org/questions/1420209,,,,,,,,,,1,true,5.08,False,
1420213,2023-08-04T10:36:43Z,2023-08-04,en-US,installation-and-updates,download-and-install_1;,whitey1,THUNDERBIRD,https://support.mozilla.org/questions/1420213,,,,,,,,,,1,true,3.94,False,
1420217,2023-08-04T12:16:26Z,2023-08-04,en-US,calendar,calendar;,martinlentink,In TB 115 I can no longer convert email to task or calendar item,https://support.mozilla.org/questions/1420217,,,,,,,,,,3,true,0.46,False,
1420222,2023-08-04T14:07:57Z,2023-08-04,en-US,other,other;,mcwoozle,Spam/Junk Unified Folders ver 115,https://support.mozilla.org/questions/1420222,,,,,,,,,,2,true,10.23,True,MattAuSupport
1420224,2023-08-04T14:16:13Z,2023-08-04,es,other,other;,compras02,Reenvio de Correos con datos que antes no salían,https://support.mozilla.org/questions/1420224,,,,,,,,,,1,true,152.04,False,
