id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1585052,2026-06-01 18:10:47 +0000,2026-06-02 11:57:59 +0000,en-US,thunderbird,"get error message ""Unable to log in at server. Probably wrong configuration, username or password."" when I try to install Thunderbird on new WQindows 11 computer",True,1822727.0,Toad-Hall,False,1822727.0,1822724;1822727;,email-and-messaging,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;email-and-messaging;,Henry56,"<p>I had Thunderbird on my Windows 10 computer.  I bought a new Windows 11 computer and downloaded Thunderbird.  When I try to set up my email account, I provide my full name (not my Thunderbird user name) and email address.  The next screen has the message ""Configuration found in Mozilla ISPDB "".  I clicked on IMAP and hit continue.  The next screen I type in my password for my Spectrum mail account.  I have confirmed that the password works went I log onto the Spectrum website.  The next screen has the Authentication error ""Unable to log in at server. Probably wrong configuration, username or password."".  I've also tried using my Thunderbird user name and Password instead of my full name and Spectrum password with the same results.  I know my Thunderbird user name is correct but I can't be 100% sure that my Thunderbird password is correct. </p><p>I'm not sure if this matters but my email has the has the extension ----@socal.rr.com.  This was assigned to me by my original email provider, which was Time Warner Cable.  Spectrum bought Time Warner Cable a few years ago and I think Spectrum uses a different extension. </p>",Henry56;Toad-Hall;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:151.0.1 (64-bit);os:Windows 11;solver_id:1189106,2,0,0,,,
1585059,2026-06-01 18:35:22 +0000,2026-06-05 14:39:21 +0000,cs,thunderbird,Postup nastavení účtu IMAP,False,,,False,1823373.0,1822676;1823330;1823334;1823373;,account-management,thunderbird-128140;thunderbird-12814;windows-10;thunderbird;account-management;,zdenekfort1,"<p>Prosím o pomoc při nastavení účtu v Mozile Thunderbird. Mám vytvořený účet v <a href=""http://gmail.com"" rel=""nofollow"">gmail.com</a>. Nyní potřebuji postup jak zadat data s příchozím serverem IMAP. Děkuji za pomoc. </p>",zdenekfort1;Ansamb;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:128.14.0esr;os:Windows 10,4,0,0,,,
1585060,2026-06-01 18:35:56 +0000,2026-06-01 20:35:33 +0000,en-US,thunderbird,How to stop Thunderbird from Automatic Get of Email when starting Thunderbird,True,1822613.0,davidsk,False,1822621.0,1822613;1822621;,send-and-receive-email,thunderbird-14601;thunderbird-1460;windows-11;thunderbird;send-and-receive-email;,cannonball70,"<p>I have Thunderbird 146.0.1, using 6 email accounts with POP.    Two questions: </p><p>1) Whenever I start Thunderbird, it retrieves only a subset of the email accounts which I have defined to Thunderbird.  Some accounts retrieve ALL, and other accounts retrieve NONE.   I also have the extension ""Get All Mail"" and when I click that it retrieves ALL the email, including the email that the Thunderbird base program didn't retrieve.   How can I get Thunderbird to get ALL the email? </p><p>or alternatively... </p><p>2) Can I somehow disable the Automatic Retrieval of Email when I start Thunderbird? ... and rely solely on the ""Get All Email"" extension. </p>",cannonball70;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:146.0.1;os:Windows 11;solver_id:7118002,2,0,0,,,
1585066,2026-06-01 19:17:44 +0000,2026-06-01 19:17:44 +0000,en-US,thunderbird,TB connects to Yahoo Plus just fine.  Folders display but no emails display??,False,,,False,,,send-and-receive-email,thunderbird-140110;thunderbird-14011;linux;thunderbird;send-and-receive-email;,whitchenault100,<p>TB connects to Yahoo Plus just fine.  Folders display but no emails display??  I fixed this once a while back by deleting config files in TB and re-adding Yahoo.  It has happened again??  Forgot which files I wiped (in Linux Mint).  Anyway to avoid doing this continually and what's the fix? </p>,whitchenault100;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.0esr;os:Linux,0,0,0,,,
1585069,2026-06-01 19:29:38 +0000,2026-06-02 16:20:43 +0000,en-US,thunderbird,Outlook export CSV fails to assign fields properly when importing address book,True,1822777.0,mikelusicic,False,1822777.0,1822616;1822629;1822777;,contacts,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;contacts;,mikelusicic,"<p>Somewhere along the line, I lost all the entries in my Thunderbird address book. I tried to import from Outlook to repopulate it. This turned into a disaster. </p><p>When I get to the point where I can select the field, the destination they are mapped to make no sense whatsoever. For example, the Middle Name maps to the Last Name field. OK. Bad guess. But then all the drop down shows as options is Last Name. I cannot map it to middle name. The address book drop down only allows you to select what it is already set to. </p><p>Company Yomi (whatever that is) is mapped to Notes. At the end of the list, the source field Notes is shown and no destination mapping is available at all, so what happens if I select it. </p>",mikelusicic;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151.0.1 (64 bit);os:Windows 11;solver_id:7689262",3,0,0,,,
1585072,2026-06-01 19:36:46 +0000,2026-06-01 19:36:46 +0000,en-US,thunderbird,SEARCH MODE FAILS,False,,,False,,,search,thunderbird-140100;thunderbird-14010;windows-10;thunderbird;search;,ALLEN12,"<p>SEARCH MODE IS NOT WORKING IN MAIN OR SUB FOLDERS. AS A TEST, I SEARCHED FOR A WORD THAT I KNEW WERE IN THOSE FOLDER[S] AND IT COULD NOT FIND. IT SHOULD NOT BE THAT HARD TO DO; THIS ISSUE HAS BEEN DOGGING ME FOR YEARS AND I JUST MOVED ON WITH NO ANSWER. PLEASE HELP. </p>",ALLEN12;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:140.10.0esr;os:Windows 10",0,0,0,,,
1585088,2026-06-01 21:41:38 +0000,2026-06-02 10:41:07 +0000,en-US,thunderbird,I don't remember my password for Thunderbird.  I'm getting a new laptop,False,,,False,1822702.0,1822702;,reset-passwords,thunderbird-10242;thunderbird-1024;windows;thunderbird;reset-passwords;,joseph-family,<p>I can't remember my password for Thunderbird e-mail.  I'm getting a new laptop and do not remember my password. </p>,joseph-family;davidsk;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0;tb_version:102.4.2 (64-bit);os:Windows,1,0,0,,,
1585107,2026-06-01 23:01:58 +0000,2026-06-01 23:01:58 +0000,en-US,thunderbird,Cannot use thunderbird to access my mac.com emails,False,,,False,,,account-management,thunderbird-15101;thunderbird-1510;thunderbird;account-management;,buddavis,"<p>Want to install a new account for my <a href=""http://mac.com"" rel=""nofollow"">mac.com</a> email. </p>",buddavis;,False,False,False,;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:151.0.1 (aarch64);os:Tahoe 26.5,0,0,0,,,
1585108,2026-06-01 23:16:54 +0000,2026-06-01 23:16:54 +0000,en-US,thunderbird,Thunderbird not responding while trying to connect to gmail account,False,,,False,,,app-crash,thunderbird-15101;thunderbird-1510;thunderbird;app-crash;,exspfx,"<p>Running windows 11 Pro and in the last microsoft update my thunderbird email is not responding at all. It is trying to connect to <a href=""http://imap.gmail.com"" rel=""nofollow"">imap.gmail.com</a>.  </p><p>How can i turn off auto account checking on startup so i can access my email settings to try and fix this? </p><p>I tried running it in safe mode and i get not responding there too! Can i access a profile folder and turn off auto email checking somehow? </p>",exspfx;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151.0.1;os:Windows 11 Pro",0,0,0,,,
1585164,2026-06-02 09:17:09 +0000,2026-06-03 05:42:50 +0000,cs,thunderbird,Problém přeposlání emailu s přílohou,False,,,False,1822881.0,1822752;1822881;,attachments,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;attachments;,pcsinek,"<p>Email je nastavený jako IMAP a stává se, že vyskočí chyba při přeposlání emailu s přílohou :""Poslání zprávy selhalo. Při připojování souboru xxx.dxf nastala chyba. Zkontrolujte zda máte k souboru přístup."" Velikost souboru je 171KB. Kde by mohl být problém? </p><p>Děkuji. </p>",pcsinek;Ansamb;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:150.0) Gecko/20100101 Firefox/150.0;tb_version:151.0.1;os:Windows 11,2,0,0,,,
1585167,2026-06-02 09:39:23 +0000,2026-06-02 10:52:30 +0000,en-US,thunderbird,do not export the emails,False,,,False,1822705.0,1822705;,extensions,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;extensions;,anarhasanov,"<p>the addon, importexporttools NG is not working </p>",anarhasanov;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0.1;os:Windows 11",1,0,0,,,
1585169,2026-06-02 10:16:30 +0000,2026-06-02 10:44:44 +0000,en-US,thunderbird,request.,True,1822703.0,davidsk,False,1822703.0,1822703;,send-and-receive-email,thunderbird-14401;thunderbird-1440;windows-11;thunderbird;send-and-receive-email;,jackinandroidon,"<p>I have a request. </p><p>Please make it easier to send feedback to the developers. </p><p>I don’t want to have to log in to the forum every time just to ask someone who might not even be an expert. </p><p>I’m Japanese and don’t speak English, so the English forum is difficult for me to use. </p><p>It’s a hassle to have to post on the forum like this just because I can’t easily send feedback in my local language. </p><p>I have two pieces of feedback I wanted to share this time. </p><p>1. Sometimes when I open Thunderbird, I get an error message saying it can’t load because there are too many accounts. Is this because it’s trying to check them all at once? </p><p>Please have it load them one by one in order. Or, please add an option in the settings to do this. </p><p>2. Messages marked with “Re:” are replies, right? </p><p>Let’s say my account is “Apple.” If I reply from “Apple,” a message marked “Re:” should remain in the “Apple” folder. From the recipient’s perspective, replies to emails from “Apple” should also come from “Apple.” </p><p>However, there were emails where I was recorded as having replied from a different account, even though I don’t recall switching accounts when replying. </p><p>So, from the recipient’s perspective, it looked like the email came from a stranger, and they replied asking me to identify myself. </p><p>While it’s not impossible that I might have changed the address by mistake while half-asleep, I’m reporting that there were instances where I was recorded as replying from a different address even though I don’t remember making a mistake. </p><p>I just want to share a request and a report, so there’s no need to reply. </p><p>Translated with <a href=""http://DeepL.com"" rel=""nofollow"">DeepL.com</a> (free version) </p><p>要望です。 </p><p>開発者にフィードバックを簡単に送れるようにしてください。 </p><p>いちいちフォーラムへログインして、素人かもしれない人に訊きたい訳ではありません。 </p><p>私は日本人で英語が出来ませんので、英語のフォーラムも使いにくいです。 </p><p>簡単にローカル言語でフィードバックが送れないから、こうしてフォーラムで投稿しないといけないのは手間です。 </p><p>今回送りたかったフィードバックは二つです。 </p><p>1、サンダーバードを開くと、アカウントが多いからロード出来ないとかエラーメッセージが出てくることが時々ありますが、一度に確認しようとするからでしょう？ </p><p>一つずつ順番に読み込むようにしてください。 もしくは、設定で、そのように出来るようにしてください。 </p><p>2、Reが付いているものは、返信したものでしょう？ </p><p>アカウントがリンゴだとします。 リンゴから返信したら、リンゴの中にRe付きのものが残るはずです。 相手からしたら、リンゴから来たメールの返信もリンゴから来るはずです。 </p><p>しかし、返信する時にアカウントを変えた覚えがないのに、違うアカウントから返信したことになったメールがありました。 </p><p>なので、相手からしたら、知らない人からメールが来たことになり、誰だか分からないから教えてくださいと返信が来ました。 </p><p>ねぼけて返信時にアドレスを変更した可能性も0ではありませんが、間違えた覚えが無いのに違うアドレスから返信したことになったものがあったことを報告しておきます。 </p><p>リクエストと報告を伝えたいだけなので、返信は不要です。 </p>",jackinandroidon;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:144.0.1 (64 ビット);os:Windows 11;solver_id:7690744",1,0,0,,,
1585172,2026-06-02 10:37:14 +0000,2026-06-02 11:54:15 +0000,en-US,thunderbird,How to correct Thunderbird date format.,False,,,False,1822725.0,1822725;,customization,thunderbird-140110;thunderbird-14011;windows-11;thunderbird;customization;,adrian_b_fisher,<p>I have tried all the recommended methods to alter the display of dates in my Thunderbird inbox but cannot alter the format as short.  It is very inconvenient not to see the correct Day number. </p>,adrian_b_fisher;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.0esr (64-bi;os:Windows 11,1,0,0,,,
1585174,2026-06-02 10:51:42 +0000,2026-06-05 11:04:27 +0000,nl,thunderbird,How to get text in emails coloured?,False,,,False,1823333.0,1823164;1823181;1823318;1823320;1823327;1823333;,customization,thunderbird-140111;thunderbird-14011;thunderbird;customization;,fplantinga,"<p>I have Thunderbird on my Zorin-18 OS. Also Betterbird installed, as it has some more features in it. In Windows I easily can choose to colour my text messages, but not in Zorin (Thunderbird as well as Betterbird). What can I do to solve this problem? Choosing in settings does not help: texts stay black..... </p>",fplantinga;Mozilla-assistent;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:140.11.1esr;os:Linux Zorin-18",6,1,1,,,
1585179,2026-06-02 11:54:18 +0000,2026-06-02 11:54:18 +0000,en-US,thunderbird,"""Sending Message"" progress box never closes",False,,,False,,,send-and-receive-email,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;send-and-receive-email;,stephenatkins7215,"<p>I'm trying to set up Thunderbird to send messages via Google Mail. </p><p>When I send a message, it reaches Google (it's in the Google ""Sent"" folder), and is successfully forwarded on to the recipient.   However, the Thunderbird ""Sending Message"" progress box never closes and only disappears when I press cancel.   It is, I assume, waiting for an acknowledgement from Google that never comes.   But how do I fix this?   The messages are being sent but I have no way of knowing without logging on to GMail to see if it's in the sent folder. </p>",stephenatkins7215;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0.1 (64-bit);os:Windows 11",0,0,0,,,
1585180,2026-06-02 11:57:48 +0000,2026-06-02 11:57:48 +0000,en-US,thunderbird,Thunderbird will not retrieve messages for one of my email accounts.,False,,,False,,,send-and-receive-email,thunderbird-140111;thunderbird-14011;windows-11;thunderbird;send-and-receive-email;,hockeycat,"<p>Thunderbird has been acting weird. For a week or so, it has sometimes been downloading only one message at a time when I hit ""Get Messages."" I have to keep clicking ""Get Messages"" over and over to download my email. Now, however, it won't retrieve any messages at all from that account. It goes through the motions, and says that there are no messages to retrieve, but there are. I have tried restarting, both Thunderbird and my computer, several times. I have tried compacting the inbox. I briefly got it working again after restarting, but it's back to not working and restarting does nothing. The online information tells me to delete my account and then add it again, but it also seems to indicate that if I do that I'll lose the email that is currently stored under that account. That's not an option! I am able to send messages, and Thunderbird retrieves messages from my other email account just fine. </p>",hockeycat;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.1 esr;os:Windows 11;kb_visits_prior:[""/en-US/kb/cannot-receive-messages"", ""/en-US/kb/thunderbird-78-faq""]",0,0,0,,,
1585181,2026-06-02 12:04:57 +0000,2026-06-05 13:47:49 +0000,en-US,thunderbird,"Reminder snooze options ""x minutes before start""",False,,,False,1823359.0,1822796;1822930;1823009;1823192;1823204;1823206;1823208;1823359;,calendar,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;calendar;,firefox1386,"<p>Is there a setting, like in Outlook, to snooze a reminder until ""x minutes before start""? </p><p>If I have a reminder for e.g. 3pm, which is set to go off 1 hour before and then I want to snooze to give 5 minutes warning, in Outlook I would set it to remind me 5 minutes before.  This works at any time up until 6 minutes before the event, regardless of when I snooze it.. </p><p>But it seems that in TB, if you're away from your desk until e.g. 2.30pm, then you would have to calculate and manually enter ""remind me in 25 minutes"" to achieve the same effect. </p><p>I can't find an addon which does this, but happy to stand corrected! </p>",firefox1386;sfhowes;Yu5tiqX9og;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151.0.1 (64-bit);os:Windows 11",8,0,0,,,
1585187,2026-06-02 12:42:39 +0000,2026-06-02 12:42:39 +0000,en-US,thunderbird,Can't send email anymore,False,,,False,,,send-and-receive-email,thunderbird-15101;thunderbird-1510;thunderbird;send-and-receive-email;,hc7cmwwzdz,"<p>Hello, </p><pre> So i downloaded TB it worked just fine until now. I can't send email anymore but i can receive them. When i try to send one, it says that there's an error with the server, it cab't connect anymore to the SMTP server. I tried to change the SMTP mail, to delete my account and reconnect. But nothing helps. What can I do? It's the only way for me to connect to my iCloud mail for now. </pre>",hc7cmwwzdz;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36 (Ecosia android@147.0.0.0);tb_version:151.0.1",0,0,0,,,
1585201,2026-06-02 13:54:26 +0000,2026-06-02 13:54:26 +0000,en-US,thunderbird,unable to delete,False,,,False,,,email-and-messaging,thunderbird-140110;thunderbird-14011;linux;thunderbird;email-and-messaging;,marianne30,"<p>In my Thunderbird I have some folders with names printed italic starting with ""INBOX"". The folders are empty, so it's easy to delete them. After deleting I don't see the folders anymore. But after shutting down Thunderbird and starting Thunderbird again, the folders are back... How do I delete the folders to not see them anymore? </p><p>Best regards, Marianne </p>",marianne30;,False,False,False,;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.0esr;os:Linux,0,0,0,,,
1585210,2026-06-02 14:43:26 +0000,2026-06-02 14:43:26 +0000,en-US,thunderbird,How do I allow Mozilla Thunderbird to access my google account,False,,,False,,,account-management,thunderbird-15101;thunderbird-1510;windows-11;thunderbird;account-management;,abbateandy,"<p>A page appears when I open Thunderbird asking for permission to allow Mozilla Thunderbird to access my google account.  It asks for me to click on ""allow"" but nothing happens and the page keeps appearing. </p>",abbateandy;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151.0.1;os:Windows 11",0,0,0,,,
