id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1573914,2026-03-31 20:31:47 -0700,2026-04-02 05:23:09 -0700,cs,thunderbird,Nejde mi přesunout data na nový počítač,True,1809400.0,Ansamb,False,1809534.0,1809400;1809534;,import-and-export-settings,windows-11;thunderbird;import-and-export-settings;,roman.nosek,"<p>Dobrý den, nedaří se mi přesunout data na nový počítač. Podle návodu na <a href=""https://support.mozilla.org/cs/kb/presunuti-dat-thunderbirdu-na-novy-pocitac"" rel=""nofollow"">https://support.mozilla.org/cs/kb/presunuti-dat-thunderbirdu-na-novy-pocitac</a> jsem postupně přesunul všechny složky se soubory, ale po spuštění Thunderbirdu na novém počítači se mi pokaždé spustí jen dialog pro zadání nastavení nového profilu. Bohužel na starém počítači mám starší verzi Thunderbird. Když dám aktualizovat, nainstalovala se mi verze 115.10.1, ale na novém počítači je nainstalovaná verze 149.0.1 (stažená nová verze). Thunderbird mi nejdříve psal, že je aktuální verze, zkusil jsem nainstalovat novou verzi (149.0.1) do jiného adresáře. Pokud spustím program z tohoto adresáře, chová se stejně jako v novém počítači (nepřevzal nastavení z původního programu). Původní program jde spustit s původními daty, ale píše, že ""Kontrola aktualizace se nezdařila"". </p><p>Jak mohu postupovat, abych zachoval svá data? Bohužel odkaz na import nastavení (<a href=""https://support.mozilla.org/cs/kb/import-nastaveni-a-dat-do-thunderbirdu"" rel=""nofollow"">https://support.mozilla.org/cs/kb/import-nastaveni-a-dat-do-thunderbirdu</a>) již nefunguje. Předem děkuji za odpověď. </p>",roman.nosek;Ansamb;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;tb_version:149.0.1 a 115.10.1;os:Windows 11;kb_visits_prior:[""/cs/kb/presunuti-dat-thunderbirdu-na-novy-pocitac"", ""/cs/kb/profily-thunderbirdu""];solver_id:7522300",2,0,0,,,
1573923,2026-03-31 21:27:51 -0700,2026-04-05 03:30:52 -0700,en-US,thunderbird,I need real HELP connecting gmx to Thunderbird or any other email client,False,,,False,1809736.0,1809340;1809493;1809494;1809653;1809670;1809685;1809687;1809736;,installation-and-updates,windows-10;thunderbird;installation-and-updates;,rdoty1,"<p>1)  Firstly, I posted earlier because I needed to add a second app-specific password to my account.  What I discovered was that my Account Settings tab had disappeared.  I got a response from someone that I had to change my email password, and it would reappear.  IT DIDN'T.  So I've changed my password and I still have no access to my Account Settings!  What do I do?  I really don't understand why, if I could log in with my old password, what the point is to change the password to correct the Account Settings problem.  I need HELP! </p><p>2)  I need HELP getting either Thunderbird (my normal email client) connected or change to a new email client that will actually work.  The problem is that Thunderbird for some reason can't connect even with an app-specific password!  I have been struggling with this for more than two days and there is NO HELP from GMX that solves the problem.  And it's not just GMX, there's no help from Thunderbird.  My sole source of help has been to post queries on the internet and follow what AI tells me which has been only part right.  At least it's something.  But now I can't even change my account settings!!!! </p><p>Can somebody PLEASE help me? [edited email from community support forum] </p>",rdoty1;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;os:Windows 10",8,0,2,,,wsmwk
1573938,2026-03-31 23:49:05 -0700,2026-04-01 03:51:34 -0700,en-US,thunderbird,"Can I return to using Thunderbird after having to change my email account to ""gmail.com""?",True,1809324.0,rednoise,False,1809324.0,1809324;,send-and-receive-email,windows-11;thunderbird;send-and-receive-email;,URsmith84,"<p>I stopped using Thunderbird after having to change my email account to ""<a href=""http://Gmail.com"" rel=""nofollow"">Gmail.com</a>"".  I don't like the <a href=""http://gmail.com"" rel=""nofollow"">gmail.com</a> format, can I return to using Thunderbird for my gmail account email? </p>",URsmith84;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;os:Windows 11;solver_id:7522630",1,0,0,,,
1573943,2026-04-01 00:51:01 -0700,2026-04-02 01:31:51 -0700,en-US,thunderbird,"Thunderbird is blocked, I cannot receive or send emails.",True,1809516.0,ampinwa,False,1809516.0,1809473;1809516;,connectivity,windows-11;thunderbird;connectivity;,ampinwa,"<p>I am now unable to send or receive email, it comes up 'Thunderbird could not connect to mail server <a href=""http://imap.gmail.com"" rel=""nofollow"">imap.gmail.com</a>, the connection was refused'. I am unsure if it is Thunderbird or other causing the issue.  I have NordVPN with split tunnelling for Thunderbird. I have Avast Premium Security which I have uninstalled and reinstalled with no change. I have Malwarebytes too.  I have 2 computers, one is just a laptop for travel which I turned on and I am having the same issue with. </p>",ampinwa;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;tb_version:149.01;os:Windows 11;solver_id:7522691",2,0,0,,,
1573945,2026-04-01 01:08:42 -0700,2026-04-02 03:04:40 -0700,en-US,thunderbird,thunderbird opens then the screen locks with a rotating colour circle.,False,,,False,1809522.0,1809521;1809522;,app-crash,mac-os-x-1015;thunderbird;app-crash;,jyo64877,"<p>good morning , I am using a mac mini 8 gb ram and the latest ios, avg antivirus and vpn. Following the latest ios update in feb/2026 thunderbird opens then locks with a rotating color circle and force quit is needed to close it. Emails are via the imap and smtp protocols, with both not being recognised by the server. Can you help, I need access to files from thunderbird. Can this be done offline, avoiding the server problem. thank you for your help. Jeff </p>",jyo64877;mozilla98;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:149.0) Gecko/20100101 Firefox/149.0;os:Mac OS x 10.15;kb_visits_prior:[""/en-US/kb/difference-between-imap-and-pop3"", ""/en-US/kb/automatic-account-configuration""]",2,0,0,,,
1573962,2026-04-01 05:38:50 -0700,2026-04-01 18:49:11 -0700,en-US,thunderbird,Starred emails indication,False,,,False,1809452.0,1809445;1809448;1809452;,customization,linux;thunderbird;customization;,theking2,<p>Is it possible to change the appears of the header of starred emails? Unread are bold but can I set starred to italic? </p>,theking2;sfhowes;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0;os:Linux,3,0,0,,,
1573968,2026-04-01 06:32:35 -0700,2026-04-08 12:10:12 -0700,en-US,thunderbird,Unable to Get Messages on my Thunderbird email,True,1809386.0,nielsike,False,1810767.0,1809380;1809386;1810697;1810767;,send-and-receive-email,windows-11;thunderbird;send-and-receive-email;,nielsike,"<p>When I try to Get Messages, I get this coming up (see attached) and cannot go any further. I don't know if this a scam or safe to click on any of it. </p><p>I can send emails but not receive because of this in my Thunderbird.   I also have email setup on my mobile phone and can receive and send on that one and received your code number on my mobile phone.  </p><p>Regards  Ike </p>",nielsike;davidsk;,False,False,False,";solver_id:7523112;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;os:Windows 11",4,1,1,,,
1573974,2026-04-01 07:18:17 -0700,2026-04-01 15:20:23 -0700,en-US,thunderbird,emails automatically deleted after Thunderbird update,False,,,False,1809409.0,1809409;,send-and-receive-email,windows-10;thunderbird;send-and-receive-email;,IanLove,"<p>This started happening about a month ago, without me (or the update) changing my settings, which are to retain all emails unless manually deleted. Probably relatedly, copies of sent emails are not saved in the Sent folder. This is my account on <a href=""http://yahoo.co.uk"" rel=""nofollow"">yahoo.co.uk</a> - all the emails are available when I go to yahoo through my browser, so it is just Thunderbird that is not retaining them. I automatically accept Thuderbird software updates (now 149.0.1) </p>",IanLove;Toad-Hall;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;os:Windows 10,1,0,0,,,
1573979,2026-04-01 08:02:55 -0700,2026-04-06 22:56:48 -0700,en-US,thunderbird,Thunderbird Thunderbird Pro,True,1810537.0,Googlethunderbird.,False,1810537.0,1809376;1809476;1810509;1810537;,settings,windows-1011;thunderbird;settings;,aaaaa,"<p>What are the exact differences between Thunderbird and Thunderbird Pro? Pro includes GB of storage. I want to know if this is only the case with Thunderbird, and if all other Thunderbird versions, for example, on the channel Relies Eser, do not include storage. I'm also interested in the topic of encryption, so please provide as much detail as possible. </p><p>Where can I find information about this in German? </p>",aaaaa;davidsk;James;wsmwk;Googlethunderbird.;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;tb_version:140.9.0esr (64-Bit;os:Windows 10/11;solver_id:7519561,4,0,0,,,
1573999,2026-04-01 10:47:54 -0700,2026-04-13 20:49:32 -0700,en-US,thunderbird,Thunderbird Still Syncs Gmail Contacts Even Though I have no Gmail Account in TB,True,1809418.0,JamesJ,False,1811603.0,1809398;1809413;1809415;1809417;1809418;1809425;1811603;,contacts,windows-11;thunderbird;contacts;,JamesJ,<p>Thunderbird still syncs Gmail contacts even though I have no Gmail account in TB. I imported a Vcard into TB and deleted a couple contacts. Went back into Gmail contacts and had to restore them. </p><p>Why does this happen?? James </p>,JamesJ;davidsk;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;os:Windows 11;solver_id:181052",7,0,0,,,
1574000,2026-04-01 10:50:14 -0700,2026-04-01 10:50:14 -0700,en-US,thunderbird,mail si aprono automaticamente,False,,,False,,,email-and-messaging,windows-11;thunderbird;email-and-messaging;,luca26,<p>Buon giorno. Da qualche giorno le mail ricevute in thunderbird si aprono (e spesso si replicano come impazzite) senza aver dato il comando (click) di apertura. Devo rivedere qualcosa? </p>,luca26;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;tb_version:Version 140.9.0esr;os:Windows 11",0,0,0,,,
1574029,2026-04-01 14:48:37 -0700,2026-04-01 14:48:37 -0700,en-US,thunderbird,i imported outlook and everything works except my gmx email client,False,,,False,,,send-and-receive-email,windows-1011;thunderbird;send-and-receive-email;,taosgn,<p>The new Outlook gets my gmx emails but thunderbird won't.  I made a 993 test and it failed </p>,taosgn;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;os:Windows 10/11;kb_visits_prior:[""/en-US/kb/thunderbird-import""]",0,0,0,,,
1574031,2026-04-01 14:51:27 -0700,2026-04-01 14:51:27 -0700,en-US,thunderbird,Thunderbird access denied if NAS archive is disconnected,False,,,False,,,connectivity,windows-11;thunderbird;connectivity;,Lozzerdude,"<p>I have an Archive location set up through my network on my NAS. One of the disks failed and the NAS was turned off until the faulty disk could be replaced. When I then tried to open Thunderbird it stalled, presumably because it couldn't find the archive location. Once the disk had been replaced and the NAS powered up, Thunderbird opened straightforwardly as expected. </p><p>Would it not be better to open Thunderbird with a suitable timeout, without the NAS connection,  but provide a pop-up to advise that ""the archive location has not been found - you are unable to archive at this time"". That would allow emails to be read and sent in the usual way and also warn users of other issues that would affect archiving. Any archiving could be left until the connection to the archive location is restored. </p>",Lozzerdude;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;tb_version:149.0.1 (64-bit);os:Windows 11",0,0,0,,,
1574039,2026-04-01 15:23:36 -0700,2026-04-01 15:23:36 -0700,en-US,thunderbird,"Google, Gmail Hotmail fails all the time",False,,,False,,,send-and-receive-email,linux;thunderbird;send-and-receive-email;,dave473,"<p>When i email to google, gmail ,hotmail i always get a failed post master reply this has been going on for months and i can't seem to resolve it. If I send through BT email they get the massages ? </p>",dave473;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;os:Linux",0,0,1,,,
1574041,2026-04-01 15:41:58 -0700,2026-04-02 16:01:06 -0700,tr,thunderbird,Hesap eklerken hata alıyorum,False,,,False,1809637.0,1809637;,connectivity,windows-10;thunderbird;connectivity;,gurupiti,<p>Son 2-3 aydır yeni hesap ekliyemiyorum. Sürekli kullandığım Yahoo ve Gmail hesaplarıma girmeye çalıştığımda açılan auth pop upları sürekli hata veriyor. Gmail 400 hata kodu veriyor Yahoo 429 too many requests hatası veriyor Yardımcı olursanız sevinirim. </p>,gurupiti;maxcoder;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;tb_version:149.0.1 64 bit;os:Windows 10,1,0,0,,,
1574045,2026-04-01 15:46:59 -0700,2026-04-01 17:49:39 -0700,en-US,thunderbird,"reinstalled TB, able to receive but not send email",False,,,False,1809440.0,1809435;1809440;,send-and-receive-email,windows-11;thunderbird;send-and-receive-email;,n3xge,"<p>I reinsatalled TB with my [edited]@ptd.net account, and two gmail accounts.  The gmail accounts work.  The ptd account will receive email but will not send. What settings need to be changed and where do I find the setting to change? </p>",n3xge;christ1;sfhowes;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Norton/145.0.34156.160;os:Windows 11",2,0,0,,,christ1
1574050,2026-04-01 15:55:47 -0700,2026-04-02 08:03:32 -0700,it,thunderbird,problema di server Impossibile trovare live.thunderbird.net. Controllare il nome e ritentare.,False,,,False,1809552.0,1809552;,connectivity,windows-10;thunderbird;connectivity;needsinfo;,tomiatolorenzo,"<p>Impossibile collegarsi al server.  </p><p>hm… Non riusciamo a trovare questo sito. </p><p>Impossibile trovare <a href=""http://live.thunderbird.net"" rel=""nofollow"">live.thunderbird.net</a>. Controllare il nome e ritentare. </p><p>Se hai inserito l’indirizzo corretto, puoi: </p><pre>   Riprovare più tardi    Verificare la connessione alla rete    Controllare che Thunderbird abbia il permesso di accedere a Internet (la connessione potrebbe essere protetta da un firewall) </pre>",tomiatolorenzo;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;os:Windows 10",1,0,0,,,
1574053,2026-04-01 16:13:38 -0700,2026-04-01 18:23:52 -0700,en-US,thunderbird,Day and week view calendar orientation stuck on horizontal,True,1809437.0,Mapenzi,False,1809446.0,1809437;1809446;,calendar,thunderbird;calendar;,robsimmonssxb,"<p>Hi, </p><p>I'm not sure how, but the default orientation of my calendar items in day or week view is stuck on horizontal. I don't remember any express change that I made, and combing through the settings and online research has not yielded a solution. I'm not sure how to switch it back, and it's pretty inconvenient! </p><p>Any help would be gratefully appreciated. </p><p>Thanks! </p>",robsimmonssxb;Mapenzi;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15;tb_version:149.0.1 (aarch64);os:Mac OS x 10_15_7 (macOS 26.3.1 (a));kb_visits_prior:[""/en-US/kb/appearance-panel-layout-message-list-card-view-tab""];solver_id:7524923",2,1,2,,,
1574063,2026-04-01 17:10:23 -0700,2026-04-01 17:28:39 -0700,en-US,thunderbird,Resetting the index,False,,,False,1809432.0,1809432;,crashing-and-slow-performance,windows-11;thunderbird;crashing-and-slow-performance;,mario64,"<p>Sometimes the index becomes too large, making searching very difficult. The solution is to reset the index, which involves deleting the global-messages-db.sqlite file. After Thunderbird rebuilds the index, searching is simpler and faster. Adding a menu or an automatic database reindexing process would be a significant improvement! </p>",mario64;Mapenzi;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;os:Windows 11",1,0,0,,,
1574065,2026-04-01 17:12:02 -0700,2026-04-04 16:14:19 -0700,en-US,thunderbird,Thunderbird all of the sudden will not accept photos or document attachments to send.,False,,,False,1810107.0,1810107;,attachments,windows-11;thunderbird;attachments;,djb-sab,"<p>T-Bird, </p><p>Using the latest version of Thunderbird, all of the sudden I cannot attach/send photos or documents.  The 'send to' mail icon in the menu is not lit up to accept the attachment.  The message come back 'no file associated'.  My defaults are as they were.  I have been using Thunderbird email client for likely twenty years.  What has changed and how can I get my Windows 11 to recognize again?  Would reloading the program help?  Any information/help would be much appreciated as I am not a system dive in file changing techie. Thanks, Doug </p>",djb-sab;Toad-Hall;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;tb_version:149.1;os:Windows 11;kb_visits_prior:[""/en-US/kb/blocking-sender""]",1,0,0,,,
1574074,2026-04-01 18:21:05 -0700,2026-04-03 05:53:15 -0700,en-US,thunderbird,Tools>Message Filters>Filters for:,False,,,False,1809781.0,1809465;1809468;1809481;1809501;1809781;,customization,windows-11;thunderbird;customization;,connman,"<p>I see there are 3rd Party Message Filters. However, I'm not looking for those. I'm looking at the Tools&gt; Message Filters&gt;Filter name for:, where you can add Email Details&gt;choose what part of the email, and then move Message to. I want to be able to view the Filter name alphabetically in the Folder(s)...without having to sort so many of them individually. </p><p>Example: </p><p>- Filter name: <a href=""mailto:123@domain.com"" rel=""nofollow"">123@domain.com</a> - Match: From - Move Message to: Spam - Message Filters (alphabetically) </p><p>Any help would be appreciated. </p>",connman;rednoise;MattAuSupport;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;tb_version:149.0.1 (64-bit);os:Windows 11",5,0,2,,,
