id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1590618,Request for official .deb APT repository for Thunderbird on Linux,other,2,"Thunderbird does not yet ship an official Debian package repository like Firefox does, forcing manual tarball or distro-packaged installs.","there was a discussion some time ago that a repository for .deb packages would be made, similar with we already have for Firefox",False,2026-07-01,False,,False,False,False,0,0
1590624,All address book contacts missing,other,4,Likely a profile switch/new profile or corrupted abook.sqlite causing address book data to be unavailable; need details of what user did.,I am trying to connect with my contacts and everything is gone.,False,2026-07-01,False,,False,True,True,1,0
1590666,Duplicate Drafts and Sent folders shown,search-folders,2,Local special folders plus server-side IMAP Drafts/Sent both displayed because account settings point to a different folder than the server's.,I have 2. Why?,False,2026-07-01,False,,False,False,False,0,0
1590625,"How to run two email accounts concurrently (profiles vs accounts, identities/aliases)",settings-config,1,"Documentation confusion between profiles, accounts, and identities; no technical defect.",I need to have the old and new accounts running concurrently,False,2026-07-01,True,mozilla98,True,False,True,12,5
1590630,Setting Thunderbird as default mail client fails with missing uninstall\helper.exe,settings-config,3,"System integration invokes the installer's helper.exe which is absent in the installed directory (portable/zip install or removed by cleanup/AV), so default-app registration fails.",Windows cannot find 'C:\\Program Files\\Mozilla Thunderbird\\uninstall\\helper.exe',True,2026-07-01,False,,False,False,False,0,0
1590634,Confusing ESR vs Release channel switch prompt,other,2,"The channel-migration notification lacks clear guidance, leaving users unsure whether reinstallation is required.","Keep getting the warning window about ""ESR"" change.",True,2026-07-01,False,,False,True,True,1,0
1590645,Gmail OAuth2 sign-in window fails due to blocked cookies,sync-oauth,4,Thunderbird's OAuth2 flow requires cookie storage; disabled or stale cookies prevent completion of Google sign-in.,How can I sign in to Google? Perhaps in a different way?,False,2026-07-01,True,rednoise,True,False,True,3,1
1590650,Yahoo IMAP authentication suddenly failing,account-login,5,Yahoo tightened authentication (requiring OAuth2/app password) or an antivirus SSL proxy is breaking the IMAP login handshake.,"Thunderbird non autentica piu nel server imap.mail.yahoo.com , ho libero accesso alla versione WEB",True,2026-07-01,False,,False,False,False,3,1
1590663,Export to Mobile QR code not scanned by Thunderbird Android,migration-import,3,Known bug in the Android app's multi-part QR import scanner failing to recognize desktop-generated codes.,Try to scan the QR Code from my laptop which says 1 of 2 QR Codes and I get nothing.,True,2026-07-01,False,,False,True,True,2,1
1590664,Request to stop auto-opening next message after delete/junk,ui-ux,2,Default behavior selects and displays the next message after removal; no built-in preference to disable without an add-on.,the next message immediately gets automatically opened without someone clicking for that to happen,False,2026-07-01,False,,False,True,True,1,0
1590673,No Thunderbird client available for iOS/iPad,other,1,Thunderbird mobile currently ships only for Android; no iOS build exists yet.,Is there Thunderbird mail version for iPad/ iPhone?,False,2026-07-01,False,,False,True,True,1,0
1590687,Startup dialog mistaken for 'create new profile' prompt after 152 update,account-login,3,"The startup dialog was actually an email password prompt (user entered primary password instead of mail password), and the dialog wording confused the user.","a dialog box asks if I want to create a new profile. By mistake I clicked the ""new profile button""",True,2026-07-01,True,Mapenzi,True,False,True,2,1
1590697,Emails move from inbox to trash by themselves,send-receive,4,"Likely a message filter or server-side rule/webmail setting moving mail to Trash, or accidental delete-key/gesture behavior.",for some reason emails move from inbox to trash by themselves,False,2026-07-01,False,,False,False,False,0,0
1590708,Cannot update changed Gmail password; sign-in popup returns 400 malformed request,sync-oauth,4,Account is configured for OAuth2 but stale/deleted token or wrong auth method causes Google's sign-in flow to fail with HTTP 400 instead of prompting for the new password.,"I keep getting the sign in popup and that results in a 400 error message - ""The server cannot process the request because it is malformed.""",True,2026-07-01,False,,False,False,False,0,0
1590718,"Drag-and-drop of IMAP Gmail label to Local Folders deleted messages (move instead of copy, data loss)",send-receive,5,"Drag of an IMAP folder to Local Folders performed a move that removed server-side messages while the local copy/index failed to be written, leaving both empty.","Thunderbird executed a ""Move"" command instead of a ""Copy"".",True,2026-07-02,False,,False,True,True,6,2
1590737,How to remove old account and add new email account,settings-config,1,Pure how-to; user unaware of Account Settings delete/add account workflow.,I wish to close down [edited from public] @bigpond.com and open up [edited] @icloud.com,False,2026-07-02,False,,False,True,True,1,0
1590755,'Run Junk Mail Controls on Folder' command not discoverable in hamburger menu,spam-filters,2,"The command exists only in the hidden classic menu bar (Alt) and was not duplicated into the app hamburger menu, hurting discoverability.",I still don't see the Run Junk Mail option,True,2026-07-02,True,mozilla98,True,True,True,5,2
1590760,Historic mail/folders disappeared after changing account server settings to new provider,migration-import,5,"User edited existing account server settings instead of creating a new IMAP account, so local caches were re-synced against the new empty mailbox and old mail is no longer visible.",Moved from DNS to GANDI Email server provider this week but now all folders/historic email are no longer visible,False,2026-07-02,False,,False,False,True,4,1
1590762,Threading re-enables itself on folders after upgrade; no global setting in 115,ui-ux,3,115 lacks a global default view-flag UI so per-folder unthreading is not persisted/propagated; the appearance setting only exists in 140.,"It repeatedly turns on threading. I turn it off for a folder, next time I log in it's on again.",False,2026-07-02,True,davidsk,True,False,True,5,2
1590765,Cannot add Bitdefender Antispam Toolbar as Thunderbird add-on,addons-extensions,2,Third-party antispam toolbar is likely incompatible with modern Thunderbird's MailExtension API and no longer installable.,Come aggiungere Bitdefender Antispam Toolbar come componente aggiuntivo a Thunderbird?,False,2026-07-02,False,,False,False,False,1,0
1590771,Cannot re-add email account after OS reinstall — credentials rejected,account-login,4,"Likely wrong/legacy password or provider requiring OAuth/app password, plus a fresh profile without the old mail store.",It will not accept my email name or password.,False,2026-07-02,False,,False,True,True,1,0
1590773,Folder pane not visible,ui-ux,2,Folder pane was toggled off in View > Layout.,Wy can't I see my folders,False,2026-07-02,True,Mapenzi,True,True,True,2,0
1590775,"No connection to mail server, cannot send or receive",send-receive,5,"Server settings, TLS or network/provider outage prevents IMAP/SMTP connection; need provider and error details.","Não consigo conectar ao servidor, nem mandar emails.",False,2026-07-02,False,,False,False,False,1,0
1590790,"Exchange AutoDiscover fails for GoDaddy-hosted Microsoft 365, no Exchange option offered",account-login,4,"AutoDiscover lookup fails (no SRV record, 401 fallback unhandled) so setup falls back to IMAP guessing with a malformed hostname, while SMTP AUTH is disabled on the tenant.",Thunderbird falls back to guessing IMAP/POP/SMTP hostnames instead of offering Exchange,True,2026-07-02,False,,False,False,False,0,0
1590791,Nested subfolders not sorted alphabetically; 'reset folder order' doesn't apply to sub-levels,search-folders,4,Folder order reset only applies to the current level and the Manually Sort Folders add-on is incompatible with TB 152.,"within those subfolders, the next level of subfolders are disordered",True,2026-07-02,False,,False,False,False,0,0
1590794,"TalkTalk/Tiscali server settings changed, no mail received",settings-config,4,Provider migrated mail platform requiring new hostnames/ports/auth method.,I can’t get any emails as the server settings have changed,False,2026-07-02,False,,False,True,True,1,0
1590808,Forwarded attachments lost on second IMAP draft save (NS_ERROR_FILE_NOT_FOUND),attachments,4,Compose window keeps referencing the temp nsmail file that is deleted after the first draft save instead of re-reading the attachment from the IMAP draft.,Failed to fetch attachment NS_ERROR_FILE_NOT_FOUND url=file:///C:/Users/<user>/AppData/Local/Temp/nsmail-1.jpg,True,2026-07-02,False,,False,True,True,1,0
1590811,Folder contents missing after deleting .msf index file,search-folders,4,"Folder existed only locally/no longer on IMAP server, so rebuilding the index removed access; restoring the mbox file from backup is needed.",how can I restore the contents of a folder that didn't reappear after deleting inbox.msf?,False,2026-07-02,False,,False,False,True,6,3
1590813,Reply uses old display name for shared mailbox address,settings-config,2,Stale collected-address-book entry or Reply-To header still mapping the shared address to the former manager's name.,"when I clicked on reply, the reply was addressed to George<manager@etc>",False,2026-07-02,False,,False,True,True,3,1
1590822,How to export/import calendar to a new PC,calendar-tasks,1,How-to question; user unaware of the ICS export/import workflow.,want to export and import the calender from my old pc to my new,False,2026-07-02,True,rednoise,True,False,True,2,1
1590826,User cannot find own SUMO support thread,other,1,User unaware of SUMO profile/My Questions navigation; not a Thunderbird defect.,Cannot see the message or if any answers?,False,2026-07-02,True,James,True,False,True,2,1
1590834,AOL account sign-in fails in Thunderbird,account-login,5,"AOL tightened OAuth2/app-password requirements, breaking stored legacy credentials.",My AOL account has stopped working with it.,True,2026-07-02,False,,False,False,False,0,0
1590836,Address book and settings lost after upgrade,migration-import,5,Profile migration failure or new profile created during upgrade left address book unlinked.,last upgrade destroyed my address list and my macros for the sub files,True,2026-07-02,False,,False,False,False,0,0
1590841,Message list shows wrong sender vs message header,send-receive,3,Corrupted or mis-parsed msf index entry (multiple From headers) not fixed by repair folder.,"correct header in the actual message, but the wrong sender in the message list",True,2026-07-02,False,,False,False,False,0,0
1590842,Cannot receive mail on desktop,send-receive,5,"Unknown; needs account type, provider, and error messages to diagnose auth or connectivity failure.",I can no longer receve mail on my desk top computer,False,2026-07-02,False,,False,False,False,0,0
1590844,Only 25 messages shown and unread/categories missing after update,ui-ux,3,Version rollback left message list view/sync limit settings altered or profile incompatible.,I can not see old email past the 25 that shows. no longer shows unread email.,True,2026-07-02,False,,False,False,False,0,0
1590848,Repeated IMAP authentication prompt at startup for one account,account-login,3,"Password not persisted in password manager for that IMAP host, or server rejects auth method until retry.","""Authentication Required - Mozila Thunderbird https://imap.windstream.net is requesting your username and password.""",False,2026-07-02,False,,False,False,False,0,0
1590850,Single-click message preview stopped working (message pane hidden offscreen),ui-ux,2,Message pane was collapsed/dragged below screen so selecting a message no longer displayed it.,"Opening new messages has changed from ""one click"" to ""double click"" operation.",False,2026-07-02,False,,False,False,True,6,3
1590853,Gmail deleted messages reappear in All Mail folder,settings-config,2,"Gmail All Mail label subscribed in IMAP, so deletions from inbox still show; fix is unsubscribing.",it disappears for a split second and then comes back,False,2026-07-02,True,davidsk,True,True,True,4,1
1590855,Open message tabs restore blank after restart (session loss),performance-crash,4,session.json corruption or write failure on shutdown prevents tab session restore.,"Every so often, Thunderbird decides to open with all of the tabs blank. It's unrecoverable",True,2026-07-02,False,,False,True,True,1,0
1590867,No audit trail for folder move dates in Thunderbird,search-folders,1,"Thunderbird stores folders as filesystem mbox files and keeps no move/audit metadata, so only OS timestamps (which change on any modification) exist.",se puede saber enque fecha se movio ?,False,2026-07-02,False,,False,True,True,1,0
1590874,Some IMAP messages not displayed in Thunderbird but visible in webmail,send-receive,4,"Corrupted/stale message index (.msf) or IMAP sync/filtering issue rather than TLS, causing partial folder listing.",it only applys to select emails (about half),True,2026-07-02,False,,False,False,False,1,0
1590890,Thunderbird app not transferred by macOS Migration Assistant to new Mac,migration-import,3,"Migration Assistant copied the ~/Library/Thunderbird profile but not the application bundle, leaving an orphan icon.","Thunderbird failed to migrate. The icon on the desktop did, but it is not listed in the application list.",False,2026-07-02,True,mozilla98,True,False,True,9,4
1590891,Comcast.net account fails to set up after Yahoo Mail migration,account-login,4,"Comcast-to-Yahoo migration changes server settings/requires Yahoo app-password or OAuth, which autoconfig doesn't apply for comcast.net addresses.","it won't accept my Comcast address, which I use on Yahoo Mail",True,2026-07-02,True,rednoise,True,False,True,2,1
1590893,Manually copied mbox files show only one message in Local Folders,migration-import,4,"Copied mbox files are missing proper 'From ' separators/have stale index, or OWL/EWS never downloaded full message bodies, so Thunderbird parses only the first message.",it only displays a single email. The copied folder is the same size as the original,True,2026-07-02,False,,False,False,True,10,5
1590897,Exporting sender/date list of a folder to CSV,other,2,No built-in export of message header lists to CSV; printing renders full messages instead.,I just want the sender (and date),False,2026-07-03,False,,False,False,True,2,1
1590900,Lost access to Gmail account / forgotten password,account-login,3,"Google account credential recovery issue, out of Thunderbird's scope.",Aide moi j ai plus accès,False,2026-07-03,False,,False,False,False,1,0
1590923,How to sort message list by sender or date order,ui-ux,1,User unaware of column-header click / View > Sort by; docs unclear.,non riesco ... il comando per visualizzare i messaggi secondo l'ordine dei corrispondenti,False,2026-07-03,False,,False,False,False,1,0
1590948,Account Settings shows only Server Settings tab for newly added account,settings-config,3,"Account settings pane failed to render sub-panels, likely a UI regression or incomplete account creation record in prefs.js.","heb ik alleen de Serverinstellingen beschikbaar, de overige 6 onderdelen ontbreken",True,2026-07-03,False,,False,False,False,0,0
1590955,Login to mail server fails with password error though password unchanged,account-login,5,Server-side auth change (TLS/auth method or password policy) or corrupted stored credentials in the password manager for multiple accounts on the same host.,"Accesso al server mail.comunecasacanditella.it con nome utente ... non riuscito"". La password non è stata modificata.",True,2026-07-03,False,,False,False,False,1,0
1590960,Mail server unreachable only on workplace Wi-Fi network,send-receive,3,"Corporate network firewall/router blocks outbound IMAP/SMTP ports, not a Thunderbird fault.",W pracy na wifi program nie chce mi się połączyć z serwerem poczty.,False,2026-07-03,False,,False,True,True,1,0
1590971,How to export a single account's mail folders to another computer,migration-import,2,No built-in per-account export; profile-based storage requires manual folder copying and account re-setup.,I want to zip and export the info/data of only one account to place on another Thunderbird in a different computer.,False,2026-07-03,False,,False,True,True,1,0
1590986,SMTP password prompt on every send despite saved password,account-login,3,"Stored SMTP credential is stale/corrupt or not persisted in the password manager, so authentication repeats each send.","every time I try to send an email, Thunderbird wants my password to my email address in order to send he mail",False,2026-07-03,False,,False,True,True,1,0
1590995,All emails deleted on exit in 140.7.1esr on Ubuntu,send-receive,5,POP account likely has 'empty trash on exit'/leave-on-server setting or corrupt local folder index causing mail removal at shutdown.,Thunderbird deletes all e-mails when exiting. Ubuntu 22.04.5 T'bird version 140.7.1esr(64 bit),True,2026-07-03,False,,False,False,False,0,0
1591001,"Gmail IMAP special folder mismapping: no 'Empty Trash' on Bin, duplicate Sent folders",search-folders,3,"Migrated profile has wrong Gmail label assigned as trash/sent special folders, so Thunderbird treats Bin as a user folder and shows duplicate Sent labels.","I was able to right click the Bin folder, and be given the option of emptying said folder. Not now.",True,2026-07-03,True,mozilla98,True,False,True,8,5
1591005,Google Calendar email reminders option missing for events,calendar-tasks,2,"Thunderbird/gdata-provider only supports local display alarms, so EMAIL VALARM type isn't offered for Google calendars.",Thunderbird no longer offers me the option of setting email alerts for events,False,2026-07-03,False,,False,True,True,3,1
1591006,How to reorder email accounts in folder pane,settings-config,1,"Not a defect; account order is changed by drag-and-drop in Account Settings, which is not discoverable.",I would like to change the order that they are currently in. How best can I do that?,False,2026-07-03,True,davidsk,True,True,True,3,1
1591009,Availability of Thunderbird on iPhone/iOS,other,1,No iOS client yet released; product roadmap question.,Does Thunderbird run on iphone,False,2026-07-03,False,,False,True,True,1,0
1591027,Archived PEC emails from 2022-2026 disappeared and unrecoverable,send-receive,5,"Local mbox/archive corruption or antivirus/crash-induced profile damage, with no server copy and outdated backup.",Messaggi pec ricevuti dal 2022 al 2026 scomparsi,True,2026-07-03,True,'@next,True,False,False,11,5
1591028,Hotmail/Office365 account setup fails with invalid_scope EWS.AccessAsUser.All autodiscover error,sync-oauth,4,"Autodiscover misroutes the personal Microsoft account to Exchange/EWS and requests an OAuth scope not granted for consumer accounts, blocking IMAP/SMTP setup.","the error seems to be: ""error ExchangeAutoDiscover, invalid_scope EWS.AccessAsUser.All""",True,2026-07-03,False,,False,False,True,2,1
1591038,Junk/Spam folder missing from IMAP account folder list (only unused Local Folders junk),spam-filters,2,"The provider's Spam folder was not subscribed/auto-detected for the IMAP account, so only the unused Local Folders Junk appears.",There is a junk folder under a Local heading that never has anything in it,False,2026-07-03,False,,False,True,True,8,4
1591049,Send button missing in compose window (composition toolbar hidden),ui-ux,2,"The composition toolbar was disabled or reset by an upgrade, hiding the Send button; user expected a Send button next to header fields.","there is no ""Send"" button to the left of the ""From"", ""To"", and ""Subject"" fields",False,2026-07-03,False,,False,True,True,3,1
1591050,Outlook mail not syncing between Thunderbird and Kindle Fire app,sync-oauth,2,Likely a POP3 vs IMAP account-type/no-actual-issue misunderstanding rather than a sync defect.,The 2 devices (laptop and Kindle) have always synced my Outlook emails. New today.,False,2026-07-03,True,VeriSuite,True,True,True,6,3
1591051,Roadrunner/Spectrum account password rejected when adding account on new install,account-login,4,"Incorrect autoconfig server settings/auth method for Spectrum (or need for provider-specific settings), producing a generic authentication failure.",Thunderbird rejects the Roadrunner account's password,False,2026-07-03,False,,False,True,True,1,0
1591057,Juno account authentication error blocking new account setup after upgrade,account-login,4,"Wrong or unsupported server/auth configuration for Juno during account wizard, misinterpreted by the user as install failure.",Authentication Error : Unable To Log in at Server. This has happened on 3 machines.,False,2026-07-03,False,,False,True,True,1,0
1591060,Frontier/Yahoo account duplicating messages then stopping mail retrieval,send-receive,5,Yahoo-hosted Frontier account likely hit an auth/OAuth or POP re-download loop causing duplicates and then blocked logins.,"messages duplicating themselves over & over, & then not being to get any more new email at all",True,2026-07-03,False,,False,True,True,1,0
1591062,Juno account authentication error blocking new account setup after upgrade,account-login,4,Missing/incorrect Juno IMAP/POP and SMTP settings plus password prompts during setup wizard.,"Authentication Error : Unable To Log in at Server. Probably Wrong Configuration, UserName, or PassWord.",False,2026-07-03,False,,False,True,True,1,0
1591095,Repeated crashes with suspected account compromise and data loss,performance-crash,5,Possibly corrupted mail folder/profile causing crashes; need crash IDs and profile details to confirm any compromise.,It keeps crashing in not backing up. Thanks to who it my concern I'm losing a lot of data.,True,2026-07-04,False,,False,True,True,1,0
1591106,Gmail IMAP deletions remain in All Mail,settings-config,2,Gmail's All Mail pseudo-folder retains messages because Thunderbird deletion only removes a label unless All Mail is unsubscribed or Gmail-specific delete behavior is configured.,"when I go to Gmail, I can see that they are STILL in ""All Mail""",False,2026-07-04,False,,False,True,True,1,0
1591117,Sent-folder messages open blank on Gmail IMAP (152.0.1),send-receive,3,Message body fetch/cache corruption or antivirus (Kaspersky) interference with IMAP body download for the Sent folder.,I messaggi quando aperti direttamente dalla cartella posta inviata risultano vuoti.,True,2026-07-04,False,,False,False,False,3,1
1591121,Deleted IMAP folder reappears after restart,search-folders,3,"The folder is a server-side/special folder recreated by the provider on resync, so local deletion is undone unless unsubscribed.",I delete it but it re appears when I log back in. How can I permanently delete the folder?,False,2026-07-04,False,,False,True,True,1,0
1591128,Calendar reminder custom sound Browse button non-functional,calendar-tasks,3,The file picker handler for the calendar alarm sound preference is broken/regressed in TB 152 and the old mail.biff.play_sound.url reset workaround no longer applies.,The browse button to select custom sound does not work.,True,2026-07-04,False,,False,False,False,0,0
1591133,HTML email renders blank/misaligned compared to webmail,ui-ux,3,"The message's HTML/CSS relies on remote or scripted layout features Thunderbird's rendering restricts, producing a blank, left-collapsed display.","su Thunderbird, oltre ad essere completamente schiacciato tutto a sinistra ... si vede tutto bianco",True,2026-07-04,False,,False,False,False,9,4
1591136,How to add CC/BCC when replying,send-receive,1,New-user unfamiliarity with the compose window recipient row controls.,"When I return Email, how can I add cc or bcc?",False,2026-07-04,True,meemaier,True,False,False,1,1
1591138,POP3 mail missing after profile copy to new laptop,migration-import,4,"The mbox file for the POP account wasn't fully copied (or was re-downloaded fresh), so older local messages are absent on the new machine.",at one of the email accounts it just showes emails back to may 2026. The rest has disappeared,False,2026-07-04,False,,False,True,True,1,0
1591156,Message opens in separate tab that stays open,ui-ux,1,Double-clicking a message opens it in a tab by design; user misinterprets the remaining tab as Thunderbird failing to close.,"Als ik een email open om te lezen en daarna sluit blijft, blijft een blad van Thunderbird open staan.",False,2026-07-04,True,Mozilla-assistent,True,False,True,2,1
1591157,Permanently deleting flagged/starred messages,settings-config,2,Synchronization setting 'always keep starred messages' prevents removal of flagged mail.,how to permanently delete flagged emails’ for ‘Thunderbird,False,2026-07-04,False,,False,True,True,1,0
1591168,How to use provider app-specific password,account-login,2,User unaware app passwords are generated at the provider and entered in place of the normal password.,App specific password in Thunderbird How to use,False,2026-07-04,False,,False,True,True,1,0
1591173,Removing a closed email account from Thunderbird,settings-config,1,User unaware of the Account Settings delete account control.,How do I delete a closed account from thunderbird home page,False,2026-07-04,True,christ1,True,False,True,2,1
1591181,How to reinstall Thunderbird,other,1,Underlying issue unstated; need to know what problem prompted the reinstall request.,How to reinstall thunderbird,False,2026-07-04,False,,False,True,True,1,0
1591182,Comcast/Xfinity OAuth2 setup failure 'could not get OAuth2 for hostname',account-login,4,"User entered a non-standard hostname (mail.comcast.net) for which Thunderbird has no OAuth2 provider configuration, so token acquisition fails.",could not get OAuth2 for hostname = mail.comcast.net,True,2026-07-04,False,,False,True,True,1,0
1591184,Junk messages not moved to Spam folder after POP-to-IMAP migration (T-Online),spam-filters,3,Stale IMAP cache directory from the previous account leaves a ghost/greyed-out Spam folder so the junk-move target URI resolves to an unsubscribed folder.,"the message briefly disappears from the Inbox and immediately reappears. It is marked as Junk, but it is not moved to the Spam folder.",True,2026-07-04,False,,False,True,True,1,0
1591185,Garbled text colors and yellow/green background when rendering messages/PDF attachments,ui-ux,3,Buggy AMD Radeon driver interaction with Thunderbird hardware acceleration causing corrupted compositing until a repaint is forced by zooming.,Some times the email text has strange colours and the odd missing character. Opening an attachment always has funny yellow or green chunky background.,False,2026-07-04,False,,False,False,True,2,1
1591206,Xfinity SMTP rejects saved outgoing password; requires OAuth2 re-authorization,account-login,5,"Provider silently switched to requiring OAuth2, and stale cookies blocked a fresh token grant so SMTP auth failed.",as of today I just cant send anything at all. It will download mail just fine.,True,2026-07-04,True,rednoise,True,False,True,2,1
1591216,Cannot add Thunderbird as a web app/link inside Firefox,other,1,User misunderstanding: Thunderbird is a native desktop app with no web URL to bookmark.,I can load gmail into it but I can not find the www stream to use to get to thunderbird.,False,2026-07-04,True,rednoise,True,False,True,2,1
1591219,Send button missing in compose window after 140 update (Composition Toolbar unchecked),ui-ux,2,"Toolbar visibility preference was reset/corrupted, possibly from a failed profile write during a full-disk event.",The Composition Toolbar checkbox in View->Toolbars got unchecked at some point.,False,2026-07-04,False,,False,True,True,4,1
1591223,How to reproduce conversation-summary message layout / Card View missing,ui-ux,1,"The desired layout comes from the Gmail Conversation View add-on, not a built-in Card View setting.",I don't have a card view to choose from. I only have a table view and a business card view.,False,2026-07-04,True,Mapenzi,True,False,True,9,3
1591225,Thunderbird opens browser tabs to telemetry/notification URLs at startup after protocol-handler prefs edit,settings-config,3,"User toggled network.protocol-handler.* / external handler prefs, so internal HTTP requests are dispatched to the external default browser.",ogni volta che avvio Thunderbird cerca di aprire pagine di safati ( https://incoming-telemetry.thunderbird.net/submit/telemetry/,True,2026-07-04,False,,False,False,False,2,1
1591227,Profile deleted via Profile Manager destroying all mail and address data,other,5,"User chose 'Delete Files' in Profile Manager, which permanently removes the profile directory bypassing the Recycle Bin.",My profile used in starting Thunderbird was accidentally deleted. How can I restore that and recover all the previous emails,False,2026-07-04,False,,False,True,True,7,3
1591234,Sudden inability to log in to email account,account-login,4,"Unclear — need server settings, provider name, and exact error message to determine whether authentication method or password changed.",本日、突然に「ログイン出来ない状態になりました」。,False,2026-07-04,False,,False,True,True,2,0
1591258,User cannot locate SMTP outgoing server settings,settings-config,2,User is unfamiliar with where outgoing server (SMTP) configuration lives in Thunderbird account settings; problem statement too vague to diagnose further.,i cant find my server to change to SMTP,False,2026-07-05,False,,False,True,True,1,0
1591273,Account setup authentication failure with small Czech provider (tomail.cz),account-login,3,"Autoconfig fails for this small provider so wrong server/auth settings are used, requiring manual IMAP/SMTP entry.","Přestože je adresa i heslo správně, autenizace vždy selže.",False,2026-07-05,False,,False,True,True,3,0
1591275,Gmail OAuth re-authentication loop after password change,sync-oauth,4,"OAuth token invalidated by password/PIN change and the new token is not persisted (stale cookies/username mismatch), causing repeated grant prompts.",it just keeps asking to grant access again,True,2026-07-05,False,,False,True,True,1,0
1591284,Authentication error prevents opening mail (Nifty account),account-login,4,Stored password/auth method mismatch (normal password vs OAuth2) with the provider blocks login.,認証エラーがでてメールが開かない。Niftyでは認証してます。,False,2026-07-05,False,,False,True,True,3,0
1591293,Restoring old mail folders from previous drive after Windows reinstall,migration-import,3,"Profile directory was not migrated from the old drive copy, so local mail stores must be manually restored into the new profile.",Is there any way all of my old stored emails and folders can be restored and copied to my new OS.,False,2026-07-05,False,,False,False,True,2,0
1591294,Mail accessible after cancelling password prompt (no master password protection),encryption-security,3,Local message store is readable without server auth; user expects a Primary Password to gate access to Thunderbird.,if I just cancel without entering my password 4 times I am in as well,True,2026-07-05,False,,False,False,False,0,0
1591297,Recovering emails deleted from Trash,other,3,User confused Trash with Archive; once trash is emptied messages are purged from the mbox/server and only file recovery could help.,is there any way old emails can be retreived after deleting them to the bin,False,2026-07-05,False,,False,True,True,1,0
1591303,Duplicate Spam folder appears after update,search-folders,2,Special-folder mapping created a second junk folder (case/name mismatch with server folder) after the 152.0.1 upgrade.,"in un account mi compare de volte la cartella ""Spam""",True,2026-07-05,False,,False,False,False,1,0
1591312,Five years of archived PEC mail missing from Thunderbird,other,5,"Local archive folders or profile lost/detached, or mbox index corruption hides archived messages; need to know account type and profile state.",ho perso circa 5 anni di pec archiviate che non ritrovo piu' nel programma,True,2026-07-05,False,,False,False,False,1,0
1591314,Yahoo POP connection timeout blocking message download,send-receive,4,"Yahoo POP server stalls when mailbox contains large/problematic messages, timing out downloads until the mailbox is cleared.","""connection to server pop.mail.yahoo.com timed out""",True,2026-07-05,True,greyt-dog,True,True,True,3,1
