id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1600110,No spam/rule-based filtering in Android app,spam-filters,2,"Thunderbird for Android lacks any local filtering/junk classification feature, relying entirely on server-side spam handling.",The android phone app is not automatically redirecting spam emails from my inbox to spam folder,False,2026-08-24,False,,False,True,True,1,0
1600129,No OpenPGP/S-MIME encryption support in Android app after OpenKeychain deprecation,encryption-security,3,"OpenKeychain integration is dead upstream and encryption is not on the Thunderbird Android 2026 roadmap, leaving mobile users without PGP.",OpenKeychain is a free and open-source Android app that implements the OpenPGP standard,True,2026-08-25,False,,False,True,True,2,1
1600166,Signature line breaks lost when editing signature on Android,ui-ux,2,"The compose defaults signature edit field is single-line, stripping newlines; fixed in v23.","Erst mit meiner kleinen Änderung ging das Format verloren, lässt sich nicht ändern",True,2026-08-25,False,,False,True,True,1,0
1600191,Feature request: view/bulk-manage all messages from one sender,ui-ux,1,Not a defect; missing sender-centric message view and bulk actions in Android UI.,"you could tap on the profile icon in the inbox, and you'd get a screen with all the messages you had from that address",False,2026-08-25,False,,False,True,True,1,0
1600332,iCloud SMTP authentication failure with app-specific password on Android,account-login,4,Outgoing server misconfiguration (wrong port/security or username) with iCloud app-specific password causing SMTP auth rejection.,So the authentication failure is coming from outgoing mail servers. I've tried both STARTTLS and SSL/TLS and they both fail.,True,2026-08-26,False,,False,True,True,6,2
1600665,Forwarding attachments fails with truncated error on Android when message not fully downloaded,attachments,3,"Partial message fetch limit (32KiB default) means attachments aren't downloaded, and the error dialog text is truncated/unclear.","""Some attachments could not be forwarded because they have not be...'",True,2026-08-27,False,,False,False,True,3,1
1600808,Persistent notification badge with no unread mail on Android,ui-ux,2,Push service foreground silent notification produces a launcher badge users mistake for unread mail.,"Although my inbox has only read mail in it, a notification is constantly showing.",False,2026-08-28,True,platform34,True,True,True,1,0
1601095,"Second account shows only Outbox, no folder list on Android",account-login,4,"The account never completed provider sign-in, so the IMAP folder list was never downloaded.",もう片方は送信トレイしか表示されず受診したものやその他のフォルダが見れない,True,2026-08-30,True,platform34,True,False,True,2,1
1601249,Cannot update stored password after provider password change on Android,account-login,4,User cannot locate incoming/outgoing server settings to update credentials; possible settings UI discoverability or account-type variance.,"There is no ""fetching mail"" nor a ""sending mail"" in the settings-account name",False,2026-08-31,False,,False,True,True,3,1
1601303,No image resize before sending on Android,attachments,2,Missing attachment image downscaling feature in the Android compose flow.,still does not offer the ability to shrink a photo before sending it,False,2026-08-31,True,platform34,True,True,True,1,0
