id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1580578,Unintelligible account setup query,other,1,Machine-translated/garbled text; no discernible technical issue.,"my mozilla thunderbird email account setup do it processing ok, yes /no",False,2026-05-08,True,platform34,True,True,True,1,0
1580875,Viewing full date and time of an open message on Android,ui-ux,1,"How-to; TBA shows abbreviated date, full timestamp requires tapping sender line.",How can I see the date and time of each message whilst I’m reading it and it’s open?,False,2026-05-09,False,,False,True,True,1,0
1581031,Changing 'load more' fetch count and performance impact,performance-crash,2,High local folder size fetch value (>500) degrades TBA performance; setting is configurable.,"how do I change ""1000 more"" to some other value?",True,2026-05-11,True,platform34,True,False,True,2,1
1581041,After Play Store update all inbox mail moved to Trash in unified inbox,send-receive,5,An update bug in unified inbox with multiple accounts misclassified/moved messages to Trash and altered fetch settings.,Seit dem Update über Playstore wurden alle Mails vom Posteingang ... in den Papierkorb verschoben,True,2026-05-11,False,,False,True,True,1,0
1581065,Unified inbox requires two delete operations to actually delete,ui-ux,3,"In unified inbox first delete only marks read, second deletes—likely a gesture/action handling bug.",統合受信フォルダーでは一度の操作では削除できない,True,2026-05-11,False,,False,False,False,0,0
1581066,Cannot create new folder in Thunderbird for Android,search-folders,3,TBA lacks or hides folder creation feature familiar from desktop version.,新規フォルダーが作成できない,False,2026-05-11,False,,False,False,False,0,0
1581124,Updating Thunderbird for Android to latest version,migration-import,1,How-to; update via the same app store the install came from.,How can I update Thunderbird for Android from version 10.0 to the latest version?,False,2026-05-11,False,,False,True,True,1,0
1581159,Gmail OAuth sign-in required on Android confuses user,sync-oauth,2,Normal OAuth2 flow required by Gmail; user expected password-only and questions coexistence with desktop.,"Got through the setup OK, but the mobile version want a signon to Google",False,2026-05-11,False,,False,True,True,1,0
1581170,Outlook/Office365 IMAP authentication failure on Android despite successful sign-in,account-login,4,"Business Office365/Entra tenant requires app registration and per-user IMAP/SMTP OAuth permission that isn't granted, so authentication fails even though sign-in log shows success.",Every time I type in password at M/S I get AUTHENTICATION ERROR. The server returned the following message: AUTHENTICATION failed.,False,2026-05-11,False,,False,False,True,2,1
1581219,Unable to access Thunderbird on new Samsung A37,account-login,3,"Insufficient detail; need the specific error message to diagnose whether it's login, security, or setup related.",UNABLE TO ACCESS TB ON NEW SAMSUNG MOBILE A37,False,2026-05-12,True,platform34,True,True,True,1,0
1581356,Message priority option missing when composing on Android,send-receive,2,Thunderbird for Android does not implement setting message priority in the compose UI.,on TB mobile I can't find that option,False,2026-05-12,False,,False,True,True,1,0
1581358,Mail security not guaranteed blocking access on Samsung A37,encryption-security,3,Duplicate ticket; likely a certificate/security warning or unsupported feature blocking account setup on the new phone.,Mail security not guaranteed,False,2026-05-12,False,,False,True,True,1,0
1581400,K-9 Mail community forum unreachable,other,2,The forum.k9mail.app site appears to have been taken offline or is experiencing an outage.,This is the 3rd day for me that https://forum.k9mail.app won't open/load.,True,2026-05-13,False,,False,False,False,0,0
1581788,Deleting selected messages sometimes fails on Android,send-receive,3,Known bug in bulk-delete handling where selected messages remain in inbox; fix pending review on GitHub.,il arrive souvent que les messages reste t dans la boîte de réception,True,2026-05-15,False,,False,True,True,1,0
1581828,"Composed email lost, not saved as draft on Android",send-receive,4,"Draft auto-save did not trigger before the compose screen was dismissed, causing loss of the unsent message.",the message had disappeared from the screen,True,2026-05-15,False,,False,False,False,0,0
1582009,Desktop-style multi-pane layout not available on Android tablet,ui-ux,2,K-9-derived Android codebase lacks tablet multi-pane/folder-tree layout; only split-screen is offered.,"Am I missing something, some setting that would allow me to recreate my desktop version on my tablet",False,2026-05-16,False,,False,True,True,1,0
1582262,No unread badge count and delayed email delivery on Android,sync-oauth,2,Background poll capped at 15 min by Android; push not enabled and battery optimization limiting background activity.,doesn't seem to be showing badge count for new emails & seems to be delayed in receiving new emails,False,2026-05-18,False,,False,True,True,1,0
1582263,Personal Outlook SMTP authentication disabled error on Android,account-login,4,"Wizard configures Office365 auth path which fails for free Outlook accounts; using the Hotmail/Live connection profile succeeds, suggesting endpoint selection issue.","Authentication unsuccessful, SmtpClientAuthentication is disabled for the Mailbox",True,2026-05-18,False,,False,True,True,3,1
1582320,Forwarded suspicious email rejected by SMTP with 'policy reason' error,send-receive,3,Provider's outbound spam filter rejects the forwarded phishing message because resending fails SPF/DKIM/DMARC alignment and trips abuse policy.,"""Failed to send a message. Reject for policy reason.""",False,2026-05-18,True,Rich57,True,False,True,4,2
1582362,No built-in contact sync between desktop and Android app,sync-oauth,2,Thunderbird Android lacks a native address book and CardDAV sync mechanism.,how to synchronize contacts from thunderbyrd desktop to thunderbyrd app on android,False,2026-05-18,False,,False,True,True,1,0
1582387,Finding/enabling the unified inbox on Android,ui-ux,1,User unaware of the Show Unified Inbox display setting.,How do I find the unified inbox? I have 4. Gmail accounts,False,2026-05-18,False,,False,False,True,2,0
1582447,Outlook/Office365 account no longer connecting in Thunderbird,account-login,4,Likely OAuth/authentication or Microsoft policy change breaking Outlook account connection; screenshot needed to confirm error.,Outlook no longer working in Thunderbird. See screenshot,True,2026-05-19,False,,False,False,False,0,0
1582502,Delete requires two swipes in Unified inbox (first only marks read),ui-ux,3,Bug in Unified inbox swipe-delete handling where first swipe applies mark-read instead of delete.,When I delete a message from the Unified Inbox by swiping right (and confirming) it only gets marked as read and not deleted,True,2026-05-19,False,,False,True,True,1,0
1582513,Android app stopped fetching new mail after traveling abroad,send-receive,4,"Provider blocks IMAP/SMTP client connections from unexpected geolocations, leaving account unable to sync.",on the same day the Android version of Thunderbird stopped retrieving new email from the server,False,2026-05-19,True,platform34,True,True,True,1,0
1582685,Folder contents empty on Android after account transfer,sync-oauth,3,Sync is only enabled for Inbox by default; other folders must have Enable Sync toggled on.,"the contents of the folders are missing, they are still there on the pc",False,2026-05-20,True,platform34,True,True,True,1,0
1582938,Office365 account requires admin approval for Thunderbird Android app-id,account-login,4,Company Azure tenant blocks the Thunderbird OAuth application until admin whitelists its application-id.,"after loggin in it says ""need admin approval"". The admin can't find where or what to approve",True,2026-05-21,False,,False,False,True,2,1
1583088,Cannot install Android app due to Play Store age verification,account-login,3,"Google Play Store's new age verification rollout blocks installation, unrelated to Thunderbird.",It asked me to confirm my age - it is actually 92! but then I could'nt installl it,True,2026-05-22,False,,False,True,True,1,0
1583110,Mail check interval too long on Android (15 min minimum),settings-config,2,Google's background process restrictions cap the sync interval at 15 minutes; push email is the alternative for faster delivery.,I need it every minute. It costs at least 15 minutes,False,2026-05-22,False,,False,True,True,1,0
1583249,Send/attachment/more-options buttons missing when replying or forwarding on Android,ui-ux,3,UI rendering bug in the compose toolbar when opening reply/forward views on certain Android layouts.,"when I want to reply a longer e-mail, it is missing sometimes",True,2026-05-22,False,,False,True,True,2,1
1583465,Certificate error on SMTP send with Let's Encrypt cert on Android,encryption-security,4,"Android trust store missing ISRG Root X1/X2 chain, so the SMTP cert fails validation while IMAP/POP succeeds.",the SSL Certificate it accepts for fetching emails is not valid for sending and requires you to accept and make an exception,True,2026-05-24,False,,False,True,True,1,0
1583506,Send/attachment/more-options buttons missing when replying or forwarding on Android,ui-ux,3,UI rendering bug hiding compose toolbar buttons in reply/forward mode on Android.,"both the attachment, send and more options buttons are missing. They are there when I compose a new e-mail",True,2026-05-24,False,,False,True,True,1,0
1584053,Enabling immediate push email instead of 15-minute polling on Android,sync-oauth,1,User unaware of push service setting; default polling interval was 15 minutes.,inbound emails and inboxes are only retrieved every 15 minutes,False,2026-05-27,True,platform34,True,False,True,2,1
1584098,Request to add existing Gmail account on additional device,account-login,1,User confusion about how to add an existing Gmail account to a new phone; not a defect.,i need that account to be in this device,False,2026-05-27,False,,False,False,False,0,0
1584232,Text selection highlight color invisible in light theme when composing,ui-ux,2,"Selection highlight color not adapted for light theme, rendering it invisible against light background.",the highlight color is invisible in light mode,True,2026-05-28,False,,False,True,True,1,0
1584600,QR code scan for desktop settings import shows no alignment frame on Android,migration-import,3,Camera scan screen lacks visual alignment guides and QR detection fails due to screen reflectiveness/theme contrast.,"there is nothing to line it up with. No little 90' ticks used to outline the corners of a square, nothing",True,2026-05-30,False,,False,True,True,1,0
